Id,Last Update,Issue,Rider Id,Is Flex,Rider Status,Request Id,Ride type,Number Of Passengers,Ride Cost,Pricing Scheme Id,Van Id,Accepted,Pickup ETA,Dropoff ETA,Pickup Walk Duration,Internal Pickup ETA,External Pickup ETA,ETA Diff,Pricing Distance,Rider Trip Api Id
527757,10/22/2019 17:41:26,1571776878.01,1450,False,,776299,,1,680,2221,61,False,1571777893.96,1571779713.56,230,1571777893.96,1571777893.96,None,2.95 miles,
527756,10/22/2019 17:41:31,1571776880.22,47305,False,,776300,,1,730,2221,32,True,1571778448.06,1571779555.61,229,1571778448.06,1571778448.06,None,3.2 miles,
527755,10/22/2019 17:41:19,1571776871.6,49792,False,,776298,,2,730,2221,51,False,1571777625.56,1571779143.51,15,1571777625.56,1571777625.56,None,2.86 miles,
527754,10/22/2019 17:41:18,1571776871.14,56352,False,None,776297,,1,860,2221,32,False,1571777551.35,1571779053.35,257,1571777551.35,1571777551.35,None,4.28 miles,
527753,10/22/2019 17:41:16,1571776870.74,45789,False,,776296,,1,860,2221,32,False,1571777472.0,1571778596.8,204,1571777472.0,1571777472.0,None,4.23 miles,
527752,10/22/2019 17:41:13,1571776862.35,49368,False,,776295,,1,730,2221,49,False,1571777296.07,1571778519.87,119,1571777296.07,1571777296.07,None,3.24 miles,
527751,10/22/2019 17:41:18,1571776859.77,20206,False,,776294,,1,730,2221,47,True,1571778659.42,1571779843.77,221,1571778659.42,1571778659.42,None,3.58 miles,
527750,10/22/2019 17:41:00,1571776852.75,45457,False,,776293,,1,680,2221,43,False,1571777869.8,1571779259.95,278,1571777869.8,1571777869.8,None,2.53 miles,
527749,10/22/2019 17:40:56,1571776852.13,44698,False,,776292,,1,730,2221,28,False,1571777669.13,1571779438.38,165,1571777669.13,1571777669.13,None,3.47 miles,
527748,10/22/2019 17:40:58,1571776844.92,55907,False,,776291,,1,680,2221,24,True,1571777886.77,1571778686.12,189,1571777886.77,1571777886.77,None,2.88 miles,
527747,10/22/2019 17:40:58,1571776837.99,16068,False,,776290,,1,250,2221,61,True,1571777410.26,1571777704.76,196,1571777410.26,1571777410.26,None,0.42 miles,
527746,10/22/2019 17:40:42,1571776835.06,41802,False,None,776289,,1,270,2221,33,False,1571777214.46,1571778214.12,349,1571777214.46,1571777214.46,None,1.65 miles,
527745,10/22/2019 17:40:38,1571776829.26,55907,False,,776287,,1,680,2221,31,False,1571778198.57,1571778986.87,303,1571778198.57,1571778198.57,None,2.11 miles,
527744,10/22/2019 17:40:38,1571776830.21,49369,False,,776288,,1,1140,2221,42,False,1571777739.0,1571779336.45,79,1571777739.0,1571777739.0,None,5.27 miles,
527743,10/22/2019 17:40:36,1571776827.53,4903,False,,776273,,1,860,2221,48,True,1571778579.52,1571779911.32,92,1571778579.52,1571778579.52,None,4.07 miles,
527742,10/22/2019 17:40:27,1571776819.8,4903,False,,776273,,1,860,2221,29,False,1571778305.51,1571780216.66,92,1571778305.51,1571778305.51,None,4.07 miles,
527741,10/22/2019 17:40:21,1571776812.69,46372,False,,776286,,1,730,2221,50,False,1571777108.49,1571778390.19,59,1571777108.49,1571777108.49,None,3.52 miles,
527740,10/22/2019 17:40:19,1571776807.95,15592,False,,776284,,1,680,2221,31,False,1571777885.42,1571778615.77,25,1571777885.42,1571777885.42,None,1.9 miles,
527739,10/22/2019 17:40:18,1571776808.24,45457,False,,776285,,1,680,2221,43,False,1571777799.06,1571779189.21,278,1571777799.06,1571777799.06,None,2.53 miles,
527738,10/22/2019 17:40:27,1571776807.5,55574,False,,776283,,1,540,2221,35,True,1571777861.77,1571778617.82,16,1571777861.77,1571777861.77,None,1.42 miles,
527737,10/22/2019 17:40:15,1571776806.77,49792,False,,776282,,2,730,2221,51,False,1571777664.2,1571779182.15,15,1571777664.2,1571777664.2,None,2.86 miles,
527736,10/22/2019 17:40:17,1571776801.46,2425,False,,776280,,1,680,2221,29,True,1571777579.95,1571778916.78,265,1571777579.95,1571777579.95,None,3.04 miles,
527735,10/22/2019 17:40:10,1571776802.98,20446,False,,776281,,1,680,2221,35,False,1571778014.53,1571778818.48,8,1571778014.53,1571778014.53,None,2.46 miles,
527734,10/22/2019 17:40:10,1571776801.06,57530,False,,776279,,1,570,2221,32,False,1571778098.98,1571778615.43,261,1571778098.98,1571778098.98,None,1.15 miles,
527733,10/22/2019 17:40:09,1571776799.85,47242,False,,776278,,1,1300,2221,29,False,1571777579.95,1571779704.53,276,1571777579.95,1571777579.95,None,5.71 miles,
527732,10/22/2019 17:40:08,1571776798.53,49368,False,,776277,,1,730,2221,49,False,1571777350.7,1571778574.51,119,1571777350.7,1571777350.7,None,3.24 miles,
527731,10/22/2019 17:40:01,1571776793.08,56352,False,None,776276,,1,860,2221,35,False,1571778172.08,1571779728.13,129,1571778172.08,1571778172.08,None,4.28 miles,
527730,10/22/2019 17:39:58,1571776788.77,42161,False,,776275,,1,680,2221,61,False,1571777406.06,1571777996.56,207,1571777406.06,1571777406.06,None,2.2 miles,
527729,10/22/2019 17:39:52,1571776782.68,15592,False,,776274,,1,540,2221,31,False,1571777927.16,1571778657.51,215,1571777927.16,1571777927.16,None,1.78 miles,
527728,10/22/2019 17:40:19,1571776781.59,4903,False,,776273,,1,860,2221,31,False,1571778305.51,1571779737.81,92,1571778305.51,1571778305.51,None,4.07 miles,
527727,10/22/2019 17:39:35,1571776767.44,55907,False,,776272,,1,250,2221,31,False,1571778258.36,1571778409.11,303,1571778258.36,1571778258.36,None,0.51 miles,
527726,10/22/2019 17:39:28,1571776761.41,45457,False,,776271,,1,680,2221,43,False,1571777698.08,1571779088.22,278,1571777698.08,1571777698.08,None,2.53 miles,
527725,10/22/2019 17:39:24,1571776755.4,49792,False,,776270,,2,780,2221,51,False,1571777770.81,1571779166.81,284,1571777770.81,1571777770.81,None,3.55 miles,
527724,10/22/2019 17:39:05,1571776738.21,4903,False,,776269,,1,860,2221,27,False,1571778450.67,1571780372.62,92,1571778450.67,1571778450.67,None,4.07 miles,
527723,10/22/2019 17:38:57,1571776724.63,9897,False,,776267,,1,680,2221,27,False,1571778433.42,1571779195.27,61,1571778433.42,1571778433.42,None,2.3 miles,
527722,10/22/2019 17:38:57,1571776724.0,30865,False,,776266,,1,730,2221,29,False,1571778098.18,1571779682.28,305,1571778098.18,1571778098.18,None,3.11 miles,
527721,10/22/2019 17:38:58,1571776729.24,16068,False,,776262,,1,250,2221,27,True,1571778450.67,1571778745.17,88,1571778450.67,1571778450.67,None,0.42 miles,
527720,10/22/2019 17:39:04,1571776722.03,52358,False,,776265,,1,1140,2221,44,True,1571777931.46,1571779735.21,200,1571777931.46,1571777931.46,None,5.18 miles,
527719,10/22/2019 17:38:46,1571776719.45,45457,False,,776264,,1,680,2221,43,False,1571777616.96,1571779007.11,278,1571777616.96,1571777616.96,None,2.53 miles,
527718,10/22/2019 17:38:42,1571776713.7,1684,False,,776263,,1,570,2221,31,False,1571778075.96,1571778602.06,87,1571778075.96,1571778075.96,None,0.96 miles,
527717,10/22/2019 17:38:49,1571776710.99,16068,False,,776262,,1,250,2221,34,False,1571778281.3,1571778575.8,88,1571778281.3,1571778281.3,None,0.42 miles,
527716,10/22/2019 17:38:37,1571776710.17,14021,False,,776261,,1,680,2221,27,False,1571778037.6,1571778830.05,160,1571778037.6,1571778037.6,None,2.53 miles,
527715,10/22/2019 17:38:46,1571776700.91,24060,False,,776260,,1,680,2221,34,True,1571778062.8,1571778726.9,301,1571778062.8,1571778062.8,None,1.98 miles,
527714,10/22/2019 17:38:35,1571776695.25,57511,False,None,776259,,1,730,2221,28,True,1571777552.8,1571778821.35,21,1571777552.8,1571777552.8,None,3.35 miles,
527713,10/22/2019 17:38:16,1571776687.41,53855,False,,776258,,1,730,2221,60,False,1571776975.28,1571778955.13,221,1571776975.28,1571776975.28,None,3.51 miles,
527712,10/22/2019 17:38:15,1571776685.22,9897,False,,776257,,1,680,2221,27,False,1571778462.74,1571779224.59,61,1571778462.74,1571778462.74,None,2.3 miles,
527711,10/22/2019 17:38:15,1571776678.57,15592,False,,776254,,3,640,2221,26,False,1571777145.72,1571778024.17,230,1571777145.72,1571777145.72,None,1.78 miles,
527710,10/22/2019 17:38:11,1571776680.99,57530,False,,776256,,1,570,2221,32,False,1571777741.46,1571778257.91,261,1571777741.46,1571777741.46,None,1.15 miles,
527709,10/22/2019 17:38:17,1571776679.6,54651,False,,776255,,1,860,2221,26,True,1571777005.42,1571779094.57,163,1571777005.42,1571777005.42,None,3.94 miles,
527708,10/22/2019 17:38:04,1571776676.54,45457,False,,776253,,1,680,2221,43,False,1571777536.05,1571778926.2,278,1571777536.05,1571777536.05,None,2.53 miles,
527707,10/22/2019 17:38:09,1571776672.93,5013,False,,776252,,1,680,2221,51,True,1571777608.65,1571779304.95,100,1571777608.65,1571777608.65,None,3.01 miles,
527706,10/22/2019 17:37:56,1571776668.54,16068,False,,776251,,1,250,2221,34,False,1571778281.3,1571778575.8,88,1571778281.3,1571778281.3,None,0.42 miles,
527705,10/22/2019 17:37:52,1571776663.54,57383,False,None,776250,,1,730,2221,41,False,1571777730.11,1571779091.11,217,1571777730.11,1571777730.11,None,3.54 miles,
527704,10/22/2019 17:38:05,1571776662.61,34158,False,,776249,,1,730,2221,41,True,1571777540.36,1571778785.21,77,1571777540.36,1571777540.36,None,3.33 miles,
527703,10/22/2019 17:37:56,1571776661.47,44010,False,,776248,,2,590,2221,54,True,1571778200.4,1571778761.7,335,1571778200.4,1571778200.4,None,1.22 miles,
527702,10/22/2019 17:37:45,1571776657.04,33,False,None,776247,,1,540,2221,34,False,1571778118.0,1571779006.35,60,1571778118.0,1571778118.0,None,1.52 miles,
527701,10/22/2019 17:37:24,1571776633.2,2425,False,,776245,,1,680,2221,29,False,1571777579.95,1571778888.52,265,1571777579.95,1571777579.95,None,3.04 miles,
527700,10/22/2019 17:37:24,1571776634.38,54651,False,,776246,,1,860,2221,26,False,1571776954.2,1571779043.35,163,1571776954.2,1571776954.2,None,3.94 miles,
527699,10/22/2019 17:37:21,1571776629.21,15592,False,,776244,,3,640,2221,26,False,1571777094.5,1571777972.95,232,1571777094.5,1571777094.5,None,1.78 miles,
527698,10/22/2019 17:37:18,1571776628.31,16192,False,,776243,,1,540,2221,52,False,1571777201.02,1571777731.84,340,1571777201.02,1571777201.02,None,1.81 miles,
527697,10/22/2019 17:37:23,1571776622.7,46246,False,,776242,,1,860,2221,38,True,1571778155.29,1571779660.04,86,1571778155.29,1571778155.29,None,4.04 miles,
527696,10/22/2019 17:37:13,1571776622.6,45457,False,,776241,,1,680,2221,43,False,1571777449.03,1571778839.18,278,1571777449.03,1571777449.03,None,2.53 miles,
527695,10/22/2019 17:36:50,1571776601.03,34158,False,,776239,,1,730,2221,41,False,1571777487.81,1571778732.66,77,1571777487.81,1571777487.81,None,3.33 miles,
527694,10/22/2019 17:36:26,1571776573.71,15592,False,,776237,,1,680,2221,26,False,1571777050.62,1571777929.07,36,1571777050.62,1571777050.62,None,1.9 miles,
527693,10/22/2019 17:36:40,1571776573.8,26871,False,,776238,,1,860,2221,47,True,1571777005.15,1571778662.9,244,1571777005.15,1571777005.15,None,4.28 miles,
527692,10/22/2019 17:36:27,1571776572.19,13857,False,,776236,,1,680,2221,49,True,1571778245.55,1571780228.0,372,1571778245.55,1571778245.55,None,3.03 miles,
527691,10/22/2019 17:36:13,1571776561.82,57460,False,None,776234,,1,570,2221,36,False,1571776952.0,1571777737.3,365,1571776952.0,1571776952.0,None,0.64 miles,
527690,10/22/2019 17:36:13,1571776565.06,6887,False,,776235,,1,730,2221,32,False,1571777157.45,1571778202.9,57,1571777157.45,1571777157.45,None,3.54 miles,
527689,10/22/2019 17:36:09,1571776561.0,57530,False,,776233,,1,570,2221,32,False,1571777549.08,1571778065.53,261,1571777549.08,1571777549.08,None,1.15 miles,
