Id,Last Update,Issue,Rider Id,Is Flex,Rider Status,Request Id,Ride type,Number Of Passengers,Ride Cost,Pricing Scheme Id,Van Id,Accepted,Pickup ETA,Dropoff ETA,Pickup Walk Duration,Internal Pickup ETA,External Pickup ETA,ETA Diff,Pricing Distance,Rider Trip Api Id
539157,10/25/2019 16:57:13,1572033422.73,53648,False,,793050,,1,442,2218,31,False,1572034208.23,1572035207.68,59,1572034208.23,1572034208.23,None,2.73 miles,
539156,10/25/2019 16:57:03,1572033420.67,6881,False,,793049,,1,799,2218,59,False,1572033609.28,1572035159.58,114,1572033609.28,1572033609.28,None,4.55 miles,
539155,10/25/2019 16:57:07,1572033418.12,51060,False,,793048,,1,569,2218,31,True,1572033751.11,1572034499.86,19,1572033751.11,1572033751.11,None,3.34 miles,
539154,10/25/2019 16:56:55,1572033413.05,23635,False,,793047,,1,399,2218,31,False,1572034362.91,1572035000.11,200,1572034362.91,1572034362.91,None,1.53 miles,
539153,10/25/2019 16:56:47,1572033405.55,52844,False,,793046,,1,250,2218,63,False,1572034092.85,1572034666.8,66,1572034092.85,1572034092.85,None,1.9 miles,
539152,10/25/2019 16:56:53,1572033401.46,9690,False,,793045,,2,455,2218,63,True,1572034572.4,1572036050.25,68,1572034572.4,1572034572.4,None,4.16 miles,
539151,10/25/2019 16:56:03,1572033360.84,3039,False,,793043,,1,569,2218,31,False,1572034184.84,1572035581.04,91,1572034184.84,1572034184.84,None,3.45 miles,
539150,10/25/2019 16:55:54,1572033351.62,33,False,None,793042,,1,399,2218,63,False,1572033788.1,1572034266.6,24,1572033788.1,1572033788.1,None,1.52 miles,
539149,10/25/2019 16:55:40,1572033338.23,1334,False,,793041,,1,442,2218,31,False,1572033613.35,1572034788.75,155,1572033613.35,1572033613.35,None,2.71 miles,
539148,10/25/2019 16:55:54,1572033335.33,47328,False,,793039,,1,569,2218,40,True,1572034449.91,1572035567.81,36,1572034449.91,1572034449.91,None,3.31 miles,
539147,10/25/2019 16:55:37,1572033335.2,47328,False,,793040,,1,569,2218,40,False,1572034449.91,1572035567.81,36,1572034449.91,1572034449.91,None,3.31 miles,
539146,10/25/2019 16:55:29,1572033326.47,57985,False,,793038,,1,425,2218,63,False,1572033700.84,1572034568.04,199,1572033700.84,1572033700.84,None,2.43 miles,
539145,10/25/2019 16:55:24,1572033314.97,1605,False,,793035,,1,799,2218,41,True,1572033871.29,1572035337.64,157,1572033871.29,1572033871.29,None,4.51 miles,
