Id,Last Update,Issue,Rider Id,Is Flex,Rider Status,Request Id,Ride type,Number Of Passengers,Ride Cost,Pricing Scheme Id,Van Id,Accepted,Pickup ETA,Dropoff ETA,Pickup Walk Duration,Internal Pickup ETA,External Pickup ETA,ETA Diff,Pricing Distance,Rider Trip Api Id
500457,10/16/2019 07:24:30,1571221463.99,53547,False,,735552,,1,500,2220,47,False,1571222563.71,1571223352.81,209,1571222563.71,1571222563.71,None,2.2 miles,
500456,10/16/2019 07:24:28,1571221462.11,20709,False,None,735551,,2,950,2220,24,False,1571222773.07,1571224163.97,111,1571222773.07,1571222773.07,None,3.47 miles,
500455,10/16/2019 07:24:16,1571221453.18,20881,False,,735550,,1,900,2220,57,False,1571221858.05,1571223718.25,362,1571221858.05,1571221858.05,None,4.06 miles,
500454,10/16/2019 07:24:14,1571221449.39,13168,False,,735549,,1,900,2220,32,False,1571221613.98,1571223830.68,65,1571221613.98,1571221613.98,None,3.33 miles,
500453,10/16/2019 07:24:06,1571221441.31,34696,False,,735546,,1,570,2220,46,False,1571222213.44,1571223477.39,20,1571222213.44,1571222213.44,None,2.98 miles,
500452,10/16/2019 07:24:05,1571221441.32,43721,False,,735547,,1,570,2220,46,False,1571223013.84,1571224012.14,241,1571223013.84,1571223013.84,None,2.93 miles,
500451,10/16/2019 07:24:05,1571221441.33,41469,False,,735548,,1,500,2220,49,False,1571222478.37,1571223695.17,302,1571222478.37,1571222478.37,None,2.29 miles,
500450,10/16/2019 07:24:15,1571221438.29,398,False,,735545,,1,500,2220,45,True,1571222760.3,1571223354.95,129,1571222760.3,1571222760.3,None,2.24 miles,
500449,10/16/2019 07:24:00,1571221430.16,4840,False,,735544,,1,500,2220,33,True,1571222440.08,1571223138.23,433,1571222440.08,1571222440.08,None,2.17 miles,
500448,10/16/2019 07:24:17,1571221424.46,12730,False,,735543,,1,500,2220,26,True,1571222502.01,1571223017.31,23,1571222502.01,1571222502.01,None,1.46 miles,
500447,10/16/2019 07:23:57,1571221423.56,56267,False,None,735542,,1,900,2220,36,True,1571222646.99,1571224266.74,45,1571222646.99,1571222646.99,None,4.19 miles,
500446,10/16/2019 07:23:44,1571221419.62,20881,False,,735541,,1,900,2220,57,False,1571221909.81,1571223770.01,362,1571221909.81,1571221909.81,None,4.06 miles,
500445,10/16/2019 07:23:43,1571221419.58,14287,False,,735540,,1,900,2220,30,False,1571222265.11,1571224291.87,275,1571222265.11,1571222265.11,None,3.52 miles,
500444,10/16/2019 07:23:24,1571221398.21,56267,False,None,735539,,1,900,2220,36,False,1571222646.99,1571224266.74,54,1571222646.99,1571222646.99,None,4.19 miles,
500443,10/16/2019 07:23:13,1571221388.33,12730,False,,735538,,1,500,2220,26,False,1571222526.93,1571223042.23,28,1571222526.93,1571222526.93,None,1.46 miles,
