Id,Last Update,Issue,Rider Id,Is Flex,Rider Status,Request Id,Ride type,Number Of Passengers,Ride Cost,Pricing Scheme Id,Van Id,Accepted,Pickup ETA,Dropoff ETA,Pickup Walk Duration,Internal Pickup ETA,External Pickup ETA,ETA Diff,Pricing Distance,Rider Trip Api Id
483057,10/11/2019 06:33:00,1570786374.52,48326,False,,709444,,1,500,2219,43,False,1570787482.64,1570788142.84,152,1570787482.64,1570787482.64,None,2.29 miles,
483056,10/11/2019 06:32:59,1570786370.11,30275,False,,709442,,1,520,2219,43,True,1570787469.99,1570788615.49,117,1570787469.99,1570787469.99,None,2.9 miles,
483055,10/11/2019 06:33:00,1570786367.38,4323,False,,709440,,1,500,2219,52,True,1570787187.75,1570787824.95,94,1570787187.75,1570787187.75,None,2.14 miles,
483054,10/11/2019 06:32:48,1570786365.44,240,False,,709438,,1,500,2219,42,False,1570787239.09,1570787773.94,226,1570787239.09,1570787239.09,None,2.08 miles,
483053,10/11/2019 06:32:29,1570786347.3,240,False,,709430,,1,500,2219,42,False,1570787251.27,1570787786.12,226,1570787251.27,1570787251.27,None,2.08 miles,
483052,10/11/2019 06:32:45,1570786345.13,18396,False,,709429,,1,860,2219,56,True,1570787218.18,1570788259.04,46,1570787218.18,1570787218.18,None,4.0 miles,
483051,10/11/2019 06:32:18,1570786336.05,48326,False,,709424,,1,500,2219,43,False,1570787507.86,1570788168.06,152,1570787507.86,1570787507.86,None,2.29 miles,
483050,10/11/2019 06:32:12,1570786329.92,48729,False,,709421,,1,1200,2219,51,False,1570786922.29,1570788923.74,179,1570786922.29,1570786922.29,None,6.41 miles,
483049,10/11/2019 06:32:12,1570786329.91,240,False,,709420,,1,500,2219,52,False,1570787180.37,1570787886.57,238,1570787180.37,1570787180.37,None,2.13 miles,
483048,10/11/2019 06:32:01,1570786319.82,43366,False,,709416,,1,670,2219,24,False,1570786619.57,1570787603.37,42,1570786619.57,1570786619.57,None,3.25 miles,
483047,10/11/2019 06:31:56,1570786310.5,5525,False,,709409,,1,520,2219,50,True,1570787103.72,1570787941.02,106,1570787103.72,1570787103.72,None,3.04 miles,
483046,10/11/2019 06:31:48,1570786300.11,44189,False,,709405,,1,520,2219,62,True,1570787338.25,1570788741.05,222,1570787338.25,1570787338.25,None,3.09 miles,
483045,10/11/2019 06:31:40,1570786298.56,33,False,None,709404,,1,470,2219,44,False,1570786524.36,1570786920.06,60,1570786524.36,1570786524.36,None,1.52 miles,
483044,10/11/2019 06:31:47,1570786296.16,51342,False,,709402,,1,500,2219,51,True,1570787029.59,1570787667.01,54,1570787029.59,1570787029.59,None,2.46 miles,
483043,10/11/2019 06:31:25,1570786275.37,240,False,,709397,,1,500,2219,34,True,1570786501.37,1570787011.83,226,1570786501.37,1570786501.37,None,2.08 miles,
483042,10/11/2019 06:30:42,1570786239.8,3131,False,,709380,,1,500,2219,43,False,1570786718.1,1570787336.9,216,1570786718.1,1570786718.1,None,2.01 miles,
483041,10/11/2019 06:30:18,1570786212.87,55454,False,None,709366,,1,500,2219,42,True,1570787038.21,1570787736.36,95,1570787038.21,1570787038.21,None,2.23 miles,
483040,10/11/2019 06:30:00,1570786198.97,51717,False,None,709361,,1,500,2219,56,False,1570786653.12,1570787690.97,213,1570786653.12,1570786653.12,None,2.22 miles,
483039,10/11/2019 06:30:03,1570786191.47,240,False,,709358,,1,500,2219,34,True,1570786437.82,1570786987.66,226,1570786437.82,1570786437.82,None,2.08 miles,
483038,10/11/2019 06:29:47,1570786181.2,28036,False,,709352,,2,550,2219,45,True,1570786866.73,1570788283.38,147,1570786866.73,1570786866.73,None,2.34 miles,
483037,10/11/2019 06:29:42,1570786180.06,54654,False,,709351,,1,1140,2219,27,False,1570786932.52,1570788326.87,146,1570786932.52,1570786932.52,None,5.53 miles,
483036,10/11/2019 06:29:44,1570786173.05,23831,False,,709348,,1,500,2219,47,True,1570786649.0,1570787427.05,65,1570786649.0,1570786649.0,None,2.24 miles,
