Id,Last Update,Issue,Rider Id,Is Flex,Rider Status,Request Id,Ride type,Number Of Passengers,Ride Cost,Pricing Scheme Id,Van Id,Accepted,Pickup ETA,Dropoff ETA,Pickup Walk Duration,Internal Pickup ETA,External Pickup ETA,ETA Diff,Pricing Distance,Rider Trip Api Id
451857,10/03/2019 08:59:40,1570103965.85,42874,False,,651838,,1,430,2218,57,False,1570104154.85,1570104449.35,189,1570104154.85,1570104154.85,None,1.07 miles,
451856,10/03/2019 08:59:33,1570103956.12,45788,False,None,651837,,1,520,2218,43,True,1570105450.4,1570106605.55,349,1570105450.4,1570105450.4,None,2.95 miles,
451855,10/03/2019 08:59:01,1570103938.16,43576,False,,651836,,1,520,2218,57,False,1570104151.87,1570104769.52,60,1570104151.87,1570104151.87,None,2.63 miles,
451854,10/03/2019 08:58:32,1570103909.47,40946,False,None,651835,,1,1140,2218,23,False,1570104641.41,1570106924.02,208,1570104641.41,1570104641.41,None,5.16 miles,
451853,10/03/2019 08:58:22,1570103900.2,54010,False,None,651834,,1,470,2218,40,False,1570104531.99,1570105025.44,355,1570104531.99,1570104531.99,None,1.45 miles,
451852,10/03/2019 08:57:55,1570103872.79,10252,False,,651833,,1,520,2218,44,False,1570104439.05,1570105645.25,28,1570104439.05,1570104439.05,None,2.52 miles,
451851,10/03/2019 08:57:34,1570103850.79,54010,False,None,651832,,1,470,2218,48,False,1570104205.79,1570104798.99,355,1570104205.79,1570104205.79,None,1.45 miles,
451850,10/03/2019 08:57:18,1570103828.46,37216,False,,651831,,1,500,2218,56,True,1570104341.0,1570105195.55,148,1570104341.0,1570104341.0,None,2.34 miles,
451849,10/03/2019 08:56:59,1570103816.78,10220,False,,651830,,1,500,2218,43,True,1570104767.93,1570105708.73,263,1570104767.93,1570104767.93,None,2.4 miles,
451848,10/03/2019 08:56:56,1570103801.64,10220,False,,651830,,1,500,2218,54,False,1570104449.28,1570105722.88,263,1570104449.28,1570104449.28,None,2.4 miles,
451847,10/03/2019 08:56:38,1570103795.18,16489,False,,651829,,1,940,2218,56,False,1570104145.38,1570105730.18,156,1570104145.38,1570104145.38,None,4.77 miles,
451846,10/03/2019 08:56:36,1570103793.47,12759,False,,651828,,1,470,2218,42,False,1570104086.47,1570104411.44,293,1570104086.47,1570104086.47,None,1.22 miles,
451845,10/03/2019 08:56:33,1570103790.88,54010,False,None,651827,,1,470,2218,40,False,1570104114.06,1570104747.81,234,1570104114.06,1570104114.06,None,1.35 miles,
451844,10/03/2019 08:56:22,1570103780.67,37216,False,,651826,,1,500,2218,56,False,1570104222.87,1570105077.42,148,1570104222.87,1570104222.87,None,2.34 miles,
451843,10/03/2019 08:56:02,1570103760.6,33,False,None,651825,,1,470,2218,25,False,1570103895.02,1570104396.52,60,1570103895.02,1570103895.02,None,1.52 miles,
451842,10/03/2019 08:55:25,1570103716.51,30823,False,,651824,,1,470,2218,49,True,1570104686.27,1570105498.67,395,1570104686.27,1570104686.27,None,1.72 miles,
451841,10/03/2019 08:54:58,1570103695.45,47899,False,,651823,,1,470,2218,34,False,1570104467.17,1570105007.02,55,1570104467.17,1570104467.17,None,1.31 miles,
451840,10/03/2019 08:54:56,1570103693.57,51742,False,,651822,,3,1040,2218,30,False,1570104506.75,1570106020.25,6,1570104506.75,1570104506.75,None,4.41 miles,
451839,10/03/2019 08:54:46,1570103678.81,8982,False,,651821,,1,500,2218,31,True,1570104216.51,1570105113.61,162,1570104216.51,1570104216.51,None,2.27 miles,
451838,10/03/2019 08:54:25,1570103662.53,54013,False,None,651820,,1,670,2218,56,False,1570103812.53,1570104732.63,150,1570103812.53,1570103812.53,None,3.54 miles,
451837,10/03/2019 08:54:12,1570103651.27,51742,False,,651819,,1,940,2218,30,False,1570104471.37,1570105984.87,6,1570104471.37,1570104471.37,None,4.41 miles,
451836,10/03/2019 08:53:59,1570103637.22,53954,False,None,651818,,3,770,2218,57,False,1570104228.09,1570105464.43,185,1570104228.09,1570104228.09,None,3.37 miles,
451835,10/03/2019 08:53:43,1570103620.27,46368,False,,651817,,1,670,2218,23,False,1570104822.16,1570106568.86,170,1570104822.16,1570104822.16,None,3.51 miles,
451834,10/03/2019 08:53:28,1570103605.11,46368,False,,651816,,1,670,2218,23,False,1570104815.36,1570106562.06,170,1570104815.36,1570104815.36,None,3.51 miles,
451833,10/03/2019 08:53:22,1570103580.88,43346,False,,651815,,1,520,2218,50,True,1570104396.32,1570105630.82,191,1570104396.32,1570104396.32,None,3.09 miles,
451832,10/03/2019 08:51:43,1570103500.61,51459,False,,651813,,1,500,2218,43,False,1570103970.41,1570104721.91,361,1570103970.41,1570103970.41,None,2.06 miles,
451831,10/03/2019 08:51:51,1570103500.37,11723,False,,651814,,2,570,2218,45,True,1570104375.88,1570105412.13,91,1570104375.88,1570104375.88,None,2.96 miles,
451830,10/03/2019 08:51:38,1570103495.36,54013,False,None,651812,,1,670,2218,56,False,1570103761.68,1570104686.78,150,1570103761.68,1570103761.68,None,3.54 miles,
451829,10/03/2019 08:51:24,1570103482.2,11723,False,,651811,,1,520,2218,45,False,1570104401.73,1570105437.98,91,1570104401.73,1570104401.73,None,2.96 miles,
451828,10/03/2019 08:51:07,1570103463.74,51459,False,,651810,,1,500,2218,43,False,1570103964.14,1570104715.64,361,1570103964.14,1570103964.14,None,2.06 miles,
451827,10/03/2019 08:51:01,1570103458.6,54013,False,None,651809,,1,670,2218,56,False,1570103772.76,1570104697.86,150,1570103772.76,1570103772.76,None,3.54 miles,
451826,10/03/2019 08:50:30,1570103427.74,51459,False,,651808,,1,500,2218,43,False,1570104210.45,1570105070.05,361,1570104210.45,1570104210.45,None,2.06 miles,
451825,10/03/2019 08:50:26,1570103410.92,51672,False,,651807,,1,470,2218,24,True,1570104217.5,1570104855.85,271,1570104217.5,1570104217.5,None,1.62 miles,
451824,10/03/2019 08:49:58,1570103387.91,11866,False,,651805,,1,500,2218,42,True,1570103998.4,1570104651.7,246,1570103998.4,1570103998.4,None,2.23 miles,
451823,10/03/2019 08:49:51,1570103387.98,51459,False,,651806,,1,500,2218,43,False,1570104238.55,1570105098.15,361,1570104238.55,1570104238.55,None,2.06 miles,
451822,10/03/2019 08:49:46,1570103383.44,33,False,None,651804,,1,470,2218,52,False,1570103745.44,1570104243.89,60,1570103745.44,1570103745.44,None,1.52 miles,
451821,10/03/2019 08:49:33,1570103369.9,13983,False,,651803,,1,470,2218,42,False,1570103625.9,1570104234.36,256,1570103625.9,1570103625.9,None,1.26 miles,
451820,10/03/2019 08:49:11,1570103348.5,26247,False,,651802,,1,670,2218,42,False,1570104040.53,1570105677.08,276,1570104040.53,1570104040.53,None,3.68 miles,
451819,10/03/2019 08:48:55,1570103332.19,909,False,,651801,,1,860,2218,42,False,1570104100.33,1570106109.48,131,1570104100.33,1570104100.33,None,4.17 miles,
451818,10/03/2019 08:48:00,1570103277.15,34464,False,,651800,,1,500,2218,54,False,1570104295.83,1570105570.58,219,1570104295.83,1570104295.83,None,2.41 miles,
451817,10/03/2019 08:47:38,1570103254.29,26247,False,,651799,,1,670,2218,24,False,1570103528.29,1570105243.49,274,1570103528.29,1570103528.29,None,3.68 miles,
451816,10/03/2019 08:47:16,1570103233.17,34464,False,,651798,,1,500,2218,54,False,1570104346.28,1570105523.28,295,1570104346.28,1570104346.28,None,2.29 miles,
451815,10/03/2019 08:46:41,1570103193.14,14693,False,,651797,,1,670,2218,32,True,1570103775.02,1570105710.77,150,1570103775.02,1570103775.02,None,3.52 miles,
451814,10/03/2019 08:45:57,1570103154.08,47899,False,,651796,,1,470,2218,31,False,1570103678.66,1570104277.91,371,1570103678.66,1570103678.66,None,1.31 miles,
451813,10/03/2019 08:45:55,1570103147.2,29348,False,,651795,,1,500,2218,30,True,1570103548.55,1570104332.95,319,1570103548.55,1570103548.55,None,2.47 miles,
451812,10/03/2019 08:45:46,1570103137.18,23735,False,,651794,,1,670,2218,44,True,1570104391.65,1570105386.5,31,1570104391.65,1570104391.65,None,3.22 miles,
451811,10/03/2019 08:45:43,1570103134.77,42833,False,,651793,,1,670,2218,32,True,1570103575.39,1570105228.99,340,1570103575.39,1570103575.39,None,3.23 miles,
451810,10/03/2019 08:45:34,1570103132.06,54011,False,None,651792,,1,860,2218,30,False,1570104581.06,1570106351.01,37,1570104581.06,1570104581.06,None,4.15 miles,
451809,10/03/2019 08:45:14,1570103110.69,26247,False,,651791,,1,670,2218,24,False,1570103491.36,1570105206.56,274,1570103491.36,1570103491.36,None,3.68 miles,
451808,10/03/2019 08:44:47,1570103080.15,29348,False,,651789,,1,520,2218,30,True,1570103434.35,1570104196.9,306,1570103434.35,1570103434.35,None,2.78 miles,
451807,10/03/2019 08:44:48,1570103076.02,4774,False,,651787,,2,550,2218,50,True,1570103817.61,1570104895.26,23,1570103817.61,1570103817.61,None,2.47 miles,
451806,10/03/2019 08:44:39,1570103076.37,2286,False,None,651788,,1,520,2218,50,False,1570103457.66,1570104725.06,60,1570103457.66,1570103457.66,None,2.71 miles,
451805,10/03/2019 08:44:26,1570103055.12,38970,False,,651786,,1,430,2218,49,True,1570103833.66,1570104032.71,7,1570103833.66,1570103833.66,None,0.71 miles,
451804,10/03/2019 08:44:10,1570103047.0,2286,False,None,651785,,1,670,2218,50,False,1570103371.05,1570104792.55,149,1570103371.05,1570103371.05,None,3.37 miles,
451803,10/03/2019 08:44:18,1570103039.47,24605,False,,651784,,1,520,2218,46,True,1570104835.14,1570105917.39,92,1570104835.14,1570104835.14,None,2.88 miles,
451802,10/03/2019 08:43:55,1570103032.31,33,False,None,651783,,1,470,2218,52,False,1570104265.43,1570104763.88,60,1570104265.43,1570104265.43,None,1.52 miles,
451801,10/03/2019 08:43:44,1570103021.74,50543,False,,651782,,1,500,2218,40,False,1570103474.31,1570104121.15,207,1570103474.31,1570103474.31,None,2.11 miles,
451800,10/03/2019 08:43:42,1570103020.3,2286,False,None,651781,,1,670,2218,50,False,1570103340.67,1570104762.17,208,1570103340.67,1570103340.67,None,3.37 miles,
451799,10/03/2019 08:43:56,1570103007.08,25963,False,,651780,,1,940,2218,49,True,1570103676.08,1570105702.48,193,1570103676.08,1570103676.08,None,4.71 miles,
451798,10/03/2019 08:43:18,1570102995.35,14693,False,,651779,,1,670,2218,43,False,1570103879.5,1570105480.15,159,1570103879.5,1570103879.5,None,3.52 miles,
451797,10/03/2019 08:43:12,1570102989.98,24605,False,,651778,,1,250,2218,42,False,1570103910.68,1570104090.18,214,1570103910.68,1570103910.68,None,0.56 miles,
451796,10/03/2019 08:43:05,1570102982.08,38970,False,,651775,,1,430,2218,24,True,1570104137.19,1570104336.24,333,1570104137.19,1570104137.19,None,0.95 miles,
451795,10/03/2019 08:42:53,1570102969.21,50543,False,,651777,,1,500,2218,48,False,1570103768.07,1570104783.62,118,1570103768.07,1570103768.07,None,2.24 miles,
451794,10/03/2019 08:42:57,1570102969.17,36664,False,,651776,,1,500,2218,32,True,1570103534.98,1570105053.53,370,1570103534.98,1570103534.98,None,2.4 miles,
451793,10/03/2019 08:43:01,1570102955.91,38970,False,,651775,,1,430,2218,49,False,1570103936.25,1570104135.3,333,1570103936.25,1570103936.25,None,0.95 miles,
451792,10/03/2019 08:42:39,1570102956.16,25963,False,,651768,,1,250,2218,31,True,1570104125.01,1570104586.26,65,1570104125.01,1570104125.01,None,0.59 miles,
451791,10/03/2019 08:42:36,1570102953.05,14337,False,,651774,,1,500,2218,34,False,1570104657.31,1570105434.06,4,1570104657.31,1570104657.31,None,2.02 miles,
451790,10/03/2019 08:42:33,1570102951.29,24605,False,,651773,,1,250,2218,42,False,1570103885.36,1570104064.86,214,1570103885.36,1570103885.36,None,0.56 miles,
451789,10/03/2019 08:42:24,1570102941.93,46911,False,,651772,,1,670,2218,31,False,1570104016.91,1570104928.96,87,1570104016.91,1570104016.91,None,3.12 miles,
451788,10/03/2019 08:42:22,1570102938.6,33011,False,,651771,,1,500,2218,49,False,1570103960.3,1570104726.3,289,1570103960.3,1570103960.3,None,2.09 miles,
451787,10/03/2019 08:42:19,1570102934.88,50543,False,,651770,,1,500,2218,40,False,1570103487.47,1570104134.32,177,1570103487.47,1570103487.47,None,2.11 miles,
451786,10/03/2019 08:42:28,1570102928.49,29505,False,,651769,,2,550,2218,52,True,1570103923.89,1570104852.44,184,1570103923.89,1570103923.89,None,2.22 miles,
451785,10/03/2019 08:42:35,1570102919.33,25963,False,,651768,,1,250,2218,32,False,1570103547.62,1570103983.57,65,1570103547.62,1570103547.62,None,0.59 miles,
451784,10/03/2019 08:41:42,1570102898.46,1605,False,,651767,,1,500,2218,41,False,1570103707.53,1570104426.83,73,1570103707.53,1570103707.53,None,2.21 miles,
451783,10/03/2019 08:41:16,1570102866.08,53023,False,,651766,,1,1140,2218,49,True,1570103189.65,1570105112.55,12,1570103189.65,1570103189.65,None,5.21 miles,
451782,10/03/2019 08:40:47,1570102843.55,10007,False,,651765,,1,500,2218,56,False,1570103678.77,1570104542.97,51,1570103678.77,1570103678.77,None,2.04 miles,
