Id,Last Update,Issue,Rider Id,Is Flex,Rider Status,Request Id,Ride type,Number Of Passengers,Ride Cost,Pricing Scheme Id,Van Id,Accepted,Pickup ETA,Dropoff ETA,Pickup Walk Duration,Internal Pickup ETA,External Pickup ETA,ETA Diff,Pricing Distance,Rider Trip Api Id
464157,10/07/2019 12:43:20,1570462997.72,34887,False,,672620,,1,670,2218,55,False,1570463467.56,1570465719.11,274,1570463467.56,1570463467.56,None,3.33 miles,
464156,10/07/2019 12:43:18,1570462994.51,42071,False,,672618,,1,500,2218,31,False,1570464178.96,1570464980.61,218,1570464178.96,1570464178.96,None,2.38 miles,
464155,10/07/2019 12:43:19,1570462986.13,45982,False,,672617,,1,500,2218,33,True,1570463621.99,1570464229.29,254,1570463621.99,1570463621.99,None,2.16 miles,
464154,10/07/2019 12:43:15,1570462974.12,50448,False,,672616,,1,430,2218,40,True,1570463401.17,1570463839.42,334,1570463401.17,1570463401.17,None,1.19 miles,
464153,10/07/2019 12:42:50,1570462966.71,20116,False,,672615,,1,520,2218,57,False,1570464259.91,1570465453.01,186,1570464259.91,1570464259.91,None,2.53 miles,
464152,10/07/2019 12:42:48,1570462965.34,54221,False,,672614,,1,670,2218,30,False,1570464470.4,1570466000.45,378,1570464470.4,1570464470.4,None,3.15 miles,
464151,10/07/2019 12:42:40,1570462956.79,26258,False,,672613,,1,670,2218,31,False,1570463366.53,1570464695.33,227,1570463366.53,1570463366.53,None,3.56 miles,
464150,10/07/2019 12:42:31,1570462947.29,45982,False,,672612,,1,500,2218,31,False,1570463455.47,1570464062.77,254,1570463455.47,1570463455.47,None,2.16 miles,
464149,10/07/2019 12:42:29,1570462943.88,52959,False,,672610,,1,500,2218,33,True,1570464225.39,1570464845.34,76,1570464225.39,1570464225.39,None,1.99 miles,
464148,10/07/2019 12:42:22,1570462937.87,50448,False,,672611,,1,430,2218,40,False,1570463401.17,1570463839.42,268,1570463401.17,1570463401.17,None,1.17 miles,
464147,10/07/2019 12:42:23,1570462935.63,52959,False,,672610,,1,500,2218,29,False,1570463783.81,1570464467.01,76,1570463783.81,1570463783.81,None,1.99 miles,
464146,10/07/2019 12:42:18,1570462935.28,14911,False,,672609,,1,860,2218,47,False,1570463326.56,1570464961.26,232,1570463326.56,1570463326.56,None,4.07 miles,
464145,10/07/2019 12:42:12,1570462927.4,42255,False,,672607,,1,670,2218,46,True,1570464580.99,1570465650.59,225,1570464580.99,1570464580.99,None,3.3 miles,
464144,10/07/2019 12:42:01,1570462917.84,43994,False,,672608,,1,470,2218,40,False,1570463108.47,1570464962.87,107,1570463108.47,1570463108.47,None,4.41 miles,
464143,10/07/2019 12:42:07,1570462911.75,42255,False,,672607,,1,670,2218,53,False,1570464580.99,1570465793.64,225,1570464580.99,1570464580.99,None,3.3 miles,
464142,10/07/2019 12:41:59,1570462903.68,33124,False,,672606,,2,480,2218,53,True,1570464692.91,1570464893.11,210,1570464692.91,1570464692.91,None,1.17 miles,
464141,10/07/2019 12:41:36,1570462892.02,49650,False,,672604,,1,260,2218,57,False,1570464260.27,1570465659.21,148,1570464260.27,1570464260.27,None,2.52 miles,
464140,10/07/2019 12:41:26,1570462874.09,29988,False,,672603,,1,940,2218,54,True,1570464366.05,1570465759.2,12,1570464366.05,1570464366.05,None,4.61 miles,
464139,10/07/2019 12:41:12,1570462868.66,34887,False,,672602,,1,670,2218,40,False,1570463456.18,1570464914.93,45,1570463456.18,1570463456.18,None,3.33 miles,
464138,10/07/2019 12:41:07,1570462862.15,40562,False,,672601,,1,235,2218,47,False,1570463213.62,1570463563.32,269,1570463213.62,1570463213.62,None,1.36 miles,
464137,10/07/2019 12:40:41,1570462836.07,48666,False,,672600,,2,720,2218,31,False,1570463403.7,1570464934.9,246,1570463403.7,1570463403.7,None,3.51 miles,
464136,10/07/2019 12:40:41,1570462836.83,1975,False,,672599,,1,670,2218,53,True,1570464292.34,1570465235.44,239,1570464292.34,1570464292.34,None,3.67 miles,
464135,10/07/2019 12:40:36,1570462799.95,1975,False,,672599,,1,670,2218,27,False,1570464128.08,1570465071.18,239,1570464128.08,1570464128.08,None,3.67 miles,
464134,10/07/2019 12:39:46,1570462781.93,1975,False,,672598,,1,860,2218,27,False,1570464097.73,1570465040.83,239,1570464097.73,1570464097.73,None,3.74 miles,
464133,10/07/2019 12:39:27,1570462764.5,20116,False,,672597,,1,520,2218,57,False,1570464079.01,1570465391.71,84,1570464079.01,1570464079.01,None,2.94 miles,
464132,10/07/2019 12:39:27,1570462763.83,1975,False,,672596,,1,670,2218,27,False,1570464057.28,1570465000.38,239,1570464057.28,1570464057.28,None,3.67 miles,
464131,10/07/2019 12:39:05,1570462741.06,49650,False,,672594,,1,260,2218,57,False,1570464291.09,1570465632.54,164,1570464291.09,1570464291.09,None,2.52 miles,
464130,10/07/2019 12:39:14,1570462741.45,47707,False,,672595,,2,480,2218,52,True,1570463875.89,1570464483.19,17,1570463875.89,1570463875.89,None,1.07 miles,
464129,10/07/2019 12:39:29,1570462734.26,46621,False,,672593,,1,470,2218,48,True,1570464364.2,1570464940.45,183,1570464364.2,1570464364.2,None,1.86 miles,
464128,10/07/2019 12:38:30,1570462697.1,54432,False,None,672592,,2,520,2218,27,True,1570463404.23,1570463796.48,391,1570463404.23,1570463404.23,None,1.67 miles,
464127,10/07/2019 12:38:06,1570462682.22,50448,False,,672590,,1,430,2218,40,False,1570463292.41,1570463730.66,268,1570463292.41,1570463292.41,None,1.17 miles,
464126,10/07/2019 12:38:06,1570462681.43,49650,False,,672589,,1,260,2218,57,False,1570464179.46,1570465520.91,130,1570464179.46,1570464179.46,None,2.52 miles,
464125,10/07/2019 12:38:11,1570462682.67,45963,False,,672591,,1,940,2218,38,True,1570463383.6,1570464584.75,278,1570463383.6,1570463383.6,None,4.31 miles,
464124,10/07/2019 12:38:06,1570462675.7,50153,False,,672588,,1,520,2218,29,True,1570463749.66,1570464866.41,61,1570463749.66,1570463749.66,None,2.66 miles,
464123,10/07/2019 12:37:43,1570462659.34,16880,False,,672587,,1,520,2218,34,False,1570463706.63,1570464483.43,264,1570463706.63,1570463706.63,None,2.74 miles,
464122,10/07/2019 12:37:37,1570462654.94,50226,False,,672585,,1,1140,2218,44,False,1570464204.77,1570465824.47,131,1570464204.77,1570464204.77,None,5.15 miles,
464121,10/07/2019 12:37:35,1570462650.96,33,False,None,672583,,1,470,2218,40,False,1570463787.67,1570464303.42,60,1570463787.67,1570463787.67,None,1.52 miles,
464120,10/07/2019 12:37:56,1570462651.62,6192,False,,672584,,1,520,2218,57,True,1570463662.39,1570464566.39,48,1570463662.39,1570463662.39,None,2.8 miles,
464119,10/07/2019 12:37:31,1570462646.44,50448,False,,672582,,1,430,2218,40,False,1570463256.37,1570463694.62,228,1570463256.37,1570463256.37,None,1.17 miles,
464118,10/07/2019 12:37:26,1570462632.92,50601,False,,672581,,1,520,2218,30,True,1570464403.2,1570465546.4,180,1570464403.2,1570464403.2,None,3.01 miles,
464117,10/07/2019 12:37:15,1570462632.08,20116,False,,672580,,1,520,2218,53,False,1570463482.57,1570464924.07,122,1570463482.57,1570463482.57,None,2.85 miles,
464116,10/07/2019 12:37:14,1570462629.83,35519,False,,672579,,1,500,2218,57,False,1570463197.21,1570463904.96,370,1570463197.21,1570463197.21,None,2.33 miles,
464115,10/07/2019 12:37:04,1570462621.93,38961,False,,672578,,1,670,2218,52,False,1570464043.62,1570465167.27,189,1570464043.62,1570464043.62,None,3.11 miles,
