Id,Last Update,Issue,Rider Id,Is Flex,Rider Status,Request Id,Ride type,Number Of Passengers,Ride Cost,Pricing Scheme Id,Van Id,Accepted,Pickup ETA,Dropoff ETA,Pickup Walk Duration,Internal Pickup ETA,External Pickup ETA,ETA Diff,Pricing Distance,Rider Trip Api Id
468657,10/08/2019 11:44:45,1570545883.72,52413,False,,679966,,1,430,2218,36,False,1570546975.16,1570548451.86,53,1570546975.16,1570546975.16,None,4.19 miles,
468656,10/08/2019 11:44:12,1570545850.36,33978,False,,679963,,1,500,2218,34,False,1570546599.71,1570547524.81,43,1570546599.71,1570546599.71,None,2.23 miles,
468655,10/08/2019 11:43:54,1570545826.75,44516,False,,679959,,1,1140,2218,28,True,1570546872.39,1570548413.49,216,1570546872.39,1570546872.39,None,5.55 miles,
468654,10/08/2019 11:43:43,1570545817.38,51581,False,,679957,,1,470,2218,45,True,1570546384.2,1570547005.3,170,1570546384.2,1570546384.2,None,1.4 miles,
468653,10/08/2019 11:43:34,1570545811.93,33,False,None,679955,,1,470,2218,57,False,1570546369.34,1570546892.68,60,1570546369.34,1570546369.34,None,1.52 miles,
468652,10/08/2019 11:43:46,1570545808.94,16068,False,,679954,,1,500,2218,40,True,1570546786.42,1570547734.57,178,1570546786.42,1570546786.42,None,2.16 miles,
468651,10/08/2019 11:43:21,1570545788.65,5272,False,,679953,,1,500,2218,24,True,1570546405.2,1570547344.85,8,1570546405.2,1570546405.2,None,2.31 miles,
468650,10/08/2019 11:43:09,1570545776.41,9908,False,,679952,,1,670,2218,51,True,1570546930.86,1570548218.96,36,1570546930.86,1570546930.86,None,3.38 miles,
468649,10/08/2019 11:43:08,1570545774.87,48644,False,,679950,,1,670,2218,54,True,1570546337.25,1570547495.4,173,1570546337.25,1570546337.25,None,3.63 miles,
468648,10/08/2019 11:42:56,1570545773.19,16068,False,,679949,,1,500,2218,40,False,1570546786.42,1570547734.57,178,1570546786.42,1570546786.42,None,2.16 miles,
468647,10/08/2019 11:42:47,1570545765.1,21347,False,None,679948,,1,500,2218,28,False,1570546627.03,1570548181.93,138,1570546627.03,1570546627.03,None,2.49 miles,
468646,10/08/2019 11:42:40,1570545758.65,46633,False,,679947,,1,1200,2218,42,False,1570546945.26,1570549201.66,8,1570546945.26,1570546945.26,None,6.71 miles,
468645,10/08/2019 11:42:19,1570545737.41,16068,False,,679943,,1,500,2218,40,False,1570546832.3,1570547780.45,178,1570546832.3,1570546832.3,None,2.16 miles,
468644,10/08/2019 11:42:11,1570545729.38,21347,False,None,679942,,1,500,2218,28,False,1570546689.91,1570548244.81,138,1570546689.91,1570546689.91,None,2.49 miles,
468643,10/08/2019 11:41:44,1570545688.43,5272,False,,679936,,1,500,2218,24,True,1570546565.5,1570547505.15,8,1570546565.5,1570546565.5,None,2.31 miles,
468642,10/08/2019 11:41:35,1570545686.11,29499,False,,679935,,1,860,2218,26,True,1570546041.73,1570547425.28,236,1570546041.73,1570546041.73,None,3.82 miles,
468641,10/08/2019 11:41:17,1570545674.96,14295,False,,679933,,2,720,2218,26,False,1570546173.82,1570547590.72,34,1570546173.82,1570546173.82,None,3.22 miles,
468640,10/08/2019 11:40:55,1570545645.14,8349,False,,679930,,1,670,2218,48,True,1570546304.14,1570547332.34,147,1570546304.14,1570546304.14,None,3.12 miles,
468639,10/08/2019 11:40:56,1570545639.03,28032,False,,679929,,1,940,2218,23,True,1570546685.25,1570548150.45,60,1570546685.25,1570546685.25,None,4.77 miles,
468638,10/08/2019 11:40:39,1570545638.12,16068,False,,679928,,1,500,2218,56,False,1570546113.78,1570546848.73,56,1570546113.78,1570546113.78,None,2.16 miles,
468637,10/08/2019 11:40:52,1570545637.04,18836,False,,679927,,1,860,2218,56,True,1570546612.88,1570548484.48,156,1570546612.88,1570546612.88,None,4.04 miles,
468636,10/08/2019 11:40:14,1570545613.12,6741,False,,679925,,1,520,2218,26,False,1570546289.86,1570547249.06,198,1570546289.86,1570546289.86,None,2.8 miles,
468635,10/08/2019 11:40:12,1570545611.16,18836,False,,679923,,1,860,2218,57,False,1570546630.86,1570548687.61,164,1570546630.86,1570546630.86,None,4.04 miles,
468634,10/08/2019 11:39:56,1570545593.83,16068,False,,679919,,1,500,2218,56,False,1570546075.5,1570546810.45,56,1570546075.5,1570546075.5,None,2.16 miles,
468633,10/08/2019 11:39:55,1570545593.72,6741,False,,679918,,1,520,2218,26,False,1570546240.41,1570547336.46,83,1570546240.41,1570546240.41,None,2.84 miles,
468632,10/08/2019 11:38:56,1570545534.14,48644,False,,679909,,1,670,2218,26,False,1570545857.13,1570547015.28,173,1570545857.13,1570545857.13,None,3.63 miles,
468631,10/08/2019 11:38:42,1570545520.14,5272,False,,679906,,1,500,2218,43,False,1570546275.5,1570547215.15,8,1570546275.5,1570546275.5,None,2.31 miles,
468630,10/08/2019 11:38:51,1570545517.1,16093,False,,679905,,1,520,2218,27,True,1570546485.56,1570547447.06,80,1570546485.56,1570546485.56,None,2.71 miles,
468629,10/08/2019 11:38:40,1570545512.29,44516,False,,679903,,1,1140,2218,47,False,1570546484.77,1570547814.27,216,1570546484.77,1570546484.77,None,5.55 miles,
468628,10/08/2019 11:38:32,1570545510.54,42926,False,,679902,,1,520,2218,47,False,1570546691.77,1570548012.07,88,1570546691.77,1570546691.77,None,2.79 miles,
468627,10/08/2019 11:38:51,1570545506.23,26962,False,,679900,,1,500,2218,43,True,1570546411.28,1570547319.88,103,1570546411.28,1570546411.28,None,2.0 miles,
468626,10/08/2019 11:38:37,1570545502.22,10448,False,,679899,,3,620,2218,47,True,1570546699.76,1570547557.76,70,1570546699.76,1570546699.76,None,2.82 miles,
468625,10/08/2019 11:38:09,1570545486.54,54649,False,None,679895,,1,520,2218,43,False,1570546105.55,1570547471.15,74,1570546105.55,1570546105.55,None,2.76 miles,
468624,10/08/2019 11:38:08,1570545481.93,47763,False,,679893,,1,670,2218,50,True,1570546354.3,1570547474.5,147,1570546354.3,1570546354.3,None,3.31 miles,
468623,10/08/2019 11:38:06,1570545476.85,51459,False,,679892,,1,500,2218,44,True,1570546083.79,1570546770.44,231,1570546083.79,1570546083.79,None,2.06 miles,
468622,10/08/2019 11:37:53,1570545471.43,16068,False,,679890,,1,500,2218,56,False,1570546123.62,1570546858.57,56,1570546123.62,1570546123.62,None,2.16 miles,
468621,10/08/2019 11:37:36,1570545454.85,33,False,None,679887,,1,470,2218,24,False,1570546239.86,1570546613.71,24,1570546239.86,1570546239.86,None,1.52 miles,
468620,10/08/2019 11:37:32,1570545445.71,2725,False,,679883,,1,470,2218,31,True,1570546615.76,1570547479.51,12,1570546615.76,1570546615.76,None,1.81 miles,
468619,10/08/2019 11:37:04,1570545422.13,6741,False,,679882,,1,520,2218,24,False,1570546493.44,1570547613.64,219,1570546493.44,1570546493.44,None,2.84 miles,
468618,10/08/2019 11:37:06,1570545414.7,48462,False,,679880,,1,670,2218,40,True,1570546148.19,1570547255.74,98,1570546148.19,1570546148.19,None,3.32 miles,
