Id,Last Update,Issue,Rider Id,Is Flex,Rider Status,Request Id,Ride type,Number Of Passengers,Ride Cost,Pricing Scheme Id,Van Id,Accepted,Pickup ETA,Dropoff ETA,Pickup Walk Duration,Internal Pickup ETA,External Pickup ETA,ETA Diff,Pricing Distance,Rider Trip Api Id
468357,10/08/2019 10:19:52,1570540789.72,33,False,None,679497,,1,470,2218,25,False,1570541176.43,1570541708.98,60,1570541176.43,1570541176.43,None,1.52 miles,
468356,10/08/2019 10:19:19,1570540750.03,43231,False,,679495,,1,470,2218,51,True,1570541442.49,1570542131.44,124,1570541442.49,1570541442.49,None,1.89 miles,
468355,10/08/2019 10:19:14,1570540736.1,33404,False,,679493,,1,670,2218,34,True,1570541221.97,1570542630.82,169,1570541221.97,1570541221.97,None,3.53 miles,
468354,10/08/2019 10:19:01,1570540735.92,40918,False,None,679492,,1,215,2218,28,True,1570541853.08,1570542130.33,223,1570541853.08,1570541853.08,None,0.98 miles,
468353,10/08/2019 10:18:23,1570540701.62,49689,False,,679489,,1,860,2218,28,False,1570541613.05,1570543109.3,2,1570541613.05,1570541613.05,None,3.76 miles,
468352,10/08/2019 10:17:40,1570540659.02,27751,False,,679487,,1,430,2218,30,False,1570541114.01,1570541354.46,76,1570541114.01,1570541114.01,None,0.74 miles,
468351,10/08/2019 10:17:43,1570540658.36,8982,False,,679486,,1,500,2218,55,True,1570541005.87,1570542366.87,43,1570541005.87,1570541005.87,None,2.37 miles,
468350,10/08/2019 10:17:36,1570540654.65,35755,False,None,679485,,1,940,2218,30,False,1570541160.01,1570542655.11,24,1570541160.01,1570541160.01,None,4.77 miles,
468349,10/08/2019 10:17:35,1570540653.99,923,False,None,679484,,2,720,2218,28,False,1570541061.85,1570542245.3,198,1570541061.85,1570541061.85,None,3.58 miles,
468348,10/08/2019 10:17:31,1570540640.31,35557,False,,679483,,1,235,2218,48,True,1570541495.33,1570542089.98,127,1570541495.33,1570541495.33,None,1.37 miles,
468347,10/08/2019 10:17:17,1570540635.49,8982,False,,679482,,1,500,2218,27,False,1570541110.61,1570542110.06,160,1570541110.61,1570541110.61,None,2.37 miles,
