Id,Last Update,Issue,Rider Id,Is Flex,Rider Status,Request Id,Ride type,Number Of Passengers,Ride Cost,Pricing Scheme Id,Van Id,Accepted,Pickup ETA,Dropoff ETA,Pickup Walk Duration,Internal Pickup ETA,External Pickup ETA,ETA Diff,Pricing Distance,Rider Trip Api Id
455157,10/03/2019 20:10:40,1570144238.46,4427,False,,657409,,1,520,2219,53,False,1570144896.29,1570146125.74,23,1570144896.29,1570144896.29,None,2.81 miles,
455156,10/03/2019 20:08:54,1570144125.65,34079,False,,657403,,1,670,2219,49,True,1570144610.82,1570146034.62,57,1570144610.82,1570144610.82,None,3.44 miles,
455155,10/03/2019 20:08:18,1570144097.13,6656,False,,657402,,1,470,2219,53,False,1570145201.21,1570145844.16,80,1570145201.21,1570145201.21,None,1.3 miles,
455154,10/03/2019 20:08:18,1570144095.83,10358,False,,657401,,1,670,2219,49,False,1570144682.46,1570145784.27,85,1570144682.46,1570144682.46,None,3.16 miles,
455153,10/03/2019 20:08:16,1570144094.78,34079,False,,657400,,1,670,2219,49,False,1570144621.52,1570146045.32,57,1570144621.52,1570144621.52,None,3.44 miles,
455152,10/03/2019 20:08:04,1570144082.34,33,False,None,657399,,1,470,2219,49,False,1570144946.96,1570145413.96,24,1570144946.96,1570144946.96,None,1.52 miles,
455151,10/03/2019 20:08:05,1570144078.38,52669,False,,657398,,1,500,2219,55,True,1570144362.73,1570145519.03,71,1570144362.73,1570144362.73,None,2.43 miles,
455150,10/03/2019 20:07:29,1570144043.64,50912,False,,657397,,1,500,2219,42,True,1570144567.18,1570145369.98,30,1570144567.18,1570144567.18,None,1.99 miles,
455149,10/03/2019 20:06:59,1570144016.91,43420,False,,657396,,1,470,2219,49,False,1570144579.15,1570145399.2,172,1570144579.15,1570144579.15,None,1.8 miles,
455148,10/03/2019 20:06:17,1570143975.68,43420,False,,657392,,1,470,2219,49,False,1570144564.53,1570145384.58,172,1570144564.53,1570144564.53,None,1.8 miles,
455147,10/03/2019 20:06:14,1570143971.89,17223,False,,657391,,1,860,2219,53,False,1570144854.01,1570146211.11,6,1570144854.01,1570144854.01,None,3.93 miles,
455146,10/03/2019 20:05:47,1570143945.09,43420,False,,657390,,1,500,2219,24,False,1570144483.84,1570145586.09,48,1570144483.84,1570144483.84,None,2.13 miles,
455145,10/03/2019 20:05:15,1570143912.79,43,False,,657388,,1,1140,2219,42,False,1570144931.72,1570146370.47,42,1570144931.72,1570144931.72,None,5.29 miles,
455144,10/03/2019 20:04:41,1570143879.77,43420,False,,657387,,1,500,2219,24,False,1570144430.75,1570145533.0,48,1570144430.75,1570144430.75,None,2.13 miles,
