Id,Last Update,Issue,Rider Id,Is Flex,Rider Status,Request Id,Ride type,Number Of Passengers,Ride Cost,Pricing Scheme Id,Van Id,Accepted,Pickup ETA,Dropoff ETA,Pickup Walk Duration,Internal Pickup ETA,External Pickup ETA,ETA Diff,Pricing Distance,Rider Trip Api Id
501357,10/16/2019 10:12:45,1571231558.87,15550,False,,736524,,1,520,2218,55,True,1571232211.69,1571233591.79,57,1571232211.69,1571232211.69,None,2.79 miles,
501356,10/16/2019 10:12:46,1571231553.1,9083,False,,736523,,1,670,2218,56,True,1571231940.43,1571233420.58,57,1571231940.43,1571231940.43,None,3.51 miles,
501355,10/16/2019 10:12:43,1571231546.66,39186,False,,736522,,1,1140,2218,60,True,1571232738.96,1571234818.26,30,1571232738.96,1571232738.96,None,5.43 miles,
501354,10/16/2019 10:12:16,1571231534.01,49757,False,,736521,,1,860,2218,51,False,1571231897.41,1571233491.41,98,1571231897.41,1571231897.41,None,3.82 miles,
501353,10/16/2019 10:12:18,1571231523.93,1836,False,None,736520,,1,860,2218,25,True,1571231944.92,1571233517.08,167,1571231944.92,1571231944.92,None,4.02 miles,
501352,10/16/2019 10:11:49,1571231501.62,165,False,,736519,,1,520,2218,36,True,1571232011.02,1571233265.77,140,1571232011.02,1571232011.02,None,2.89 miles,
501351,10/16/2019 10:11:32,1571231478.09,44273,False,,736518,,1,860,2218,44,True,1571231924.69,1571233070.19,112,1571231924.69,1571231924.69,None,3.84 miles,
501350,10/16/2019 10:11:12,1571231466.63,37093,False,,736517,,1,500,2218,28,True,1571232145.88,1571232931.43,38,1571232145.88,1571232145.88,None,2.03 miles,
501349,10/16/2019 10:10:44,1571231438.46,49924,False,,736516,,1,670,2218,53,True,1571231706.41,1571233046.27,139,1571231706.41,1571231706.41,None,3.24 miles,
501348,10/16/2019 10:10:08,1571231406.08,48693,False,,736514,,2,480,2218,49,False,1571231922.43,1571232233.03,154,1571231922.43,1571231922.43,None,0.93 miles,
501347,10/16/2019 10:09:50,1571231388.51,56236,False,None,736512,,1,670,2218,35,False,1571231581.65,1571233211.75,86,1571231581.65,1571231581.65,None,3.37 miles,
