Id,Last Update,Issue,Rider Id,Is Flex,Rider Status,Request Id,Ride type,Number Of Passengers,Ride Cost,Pricing Scheme Id,Van Id,Accepted,Pickup ETA,Dropoff ETA,Pickup Walk Duration,Internal Pickup ETA,External Pickup ETA,ETA Diff,Pricing Distance,Rider Trip Api Id
463857,10/07/2019 11:58:19,1570460297.9,40919,False,,672271,,2,300,2218,42,False,1570461048.71,1570461352.41,103,1570461048.71,1570461048.71,None,0.51 miles,
463856,10/07/2019 11:58:02,1570460279.81,53337,False,,672264,,1,335,2218,24,False,1570461070.96,1570462206.11,148,1570461070.96,1570461070.96,None,3.57 miles,
463855,10/07/2019 11:57:41,1570460259.4,40919,False,,672256,,2,300,2218,42,False,1570460891.77,1570461195.47,103,1570460891.77,1570460891.77,None,0.51 miles,
463854,10/07/2019 11:57:19,1570460237.06,53911,False,,672250,,1,520,2218,48,False,1570461155.06,1570461739.36,188,1570461155.06,1570461155.06,None,2.54 miles,
463853,10/07/2019 11:57:17,1570460223.15,47902,False,None,672242,,1,470,2218,24,True,1570461231.37,1570461677.67,57,1570461231.37,1570461231.37,None,1.49 miles,
463852,10/07/2019 11:56:40,1570460194.88,45113,False,,672229,,1,470,2218,33,True,1570461296.89,1570462539.14,108,1570461296.89,1570461296.89,None,1.88 miles,
463851,10/07/2019 11:56:33,1570460183.03,9908,False,,672227,,1,670,2218,46,True,1570460558.47,1570461683.27,153,1570460558.47,1570460558.47,None,3.38 miles,
463850,10/07/2019 11:56:24,1570460182.41,29932,False,,672226,,1,500,2218,46,False,1570460361.41,1570461287.26,179,1570460361.41,1570460361.41,None,2.25 miles,
463849,10/07/2019 11:56:42,1570460182.12,47902,False,None,672225,,1,470,2218,46,False,1570460737.87,1570461173.82,198,1570460737.87,1570460737.87,None,1.49 miles,
463848,10/07/2019 11:56:35,1570460181.67,54418,False,None,672224,,1,940,2218,46,False,1570460943.72,1570462627.42,39,1570460943.72,1570460943.72,None,4.41 miles,
463847,10/07/2019 11:55:35,1570460132.61,33,False,None,672212,,1,470,2218,24,False,1570461236.08,1570461731.83,60,1570461236.08,1570461236.08,None,1.52 miles,
463846,10/07/2019 11:54:57,1570460090.75,12299,False,,672195,,1,520,2218,29,True,1570460657.82,1570461889.57,180,1570460657.82,1570460657.82,None,2.77 miles,
463845,10/07/2019 11:54:23,1570460053.32,45788,False,,672180,,1,520,2218,57,True,1570461110.69,1570462150.39,216,1570461110.69,1570461110.69,None,3.08 miles,
463844,10/07/2019 11:54:10,1570460048.28,31561,False,,672177,,2,550,2218,24,False,1570461231.63,1570461973.48,50,1570461231.63,1570461231.63,None,2.45 miles,
463843,10/07/2019 11:53:54,1570460032.47,12299,False,,672175,,1,520,2218,31,False,1570460424.71,1570461666.86,2,1570460424.71,1570460424.71,None,2.77 miles,
463842,10/07/2019 11:54:02,1570460029.61,8404,False,,672174,,1,520,2218,31,True,1570461199.91,1570462271.11,182,1570461199.91,1570461199.91,None,2.92 miles,
