Id,Last Update,Issue,Rider Id,Is Flex,Rider Status,Request Id,Ride type,Number Of Passengers,Ride Cost,Pricing Scheme Id,Van Id,Accepted,Pickup ETA,Dropoff ETA,Pickup Walk Duration,Internal Pickup ETA,External Pickup ETA,ETA Diff,Pricing Distance,Rider Trip Api Id
514257,10/18/2019 16:56:53,1571428611.8,55055,False,None,755832,,1,670,2218,50,False,1571429806.0,1571431630.45,33,1571429806.0,1571429806.0,None,3.12 miles,
514256,10/18/2019 16:57:15,1571428600.24,40887,False,,755828,,1,520,2218,28,False,1571429583.67,1571431175.37,175,1571429583.67,1571429583.67,None,3.07 miles,
514255,10/18/2019 16:56:27,1571428585.47,6656,False,,755824,,1,670,2218,53,False,1571429534.24,1571431600.19,60,1571429534.24,1571429534.24,None,3.31 miles,
514254,10/18/2019 16:56:30,1571428582.7,10148,False,,755822,,1,520,2218,46,True,1571429508.3,1571431009.15,30,1571429508.3,1571429508.3,None,3.08 miles,
514253,10/18/2019 16:56:20,1571428578.35,9160,False,,755820,,1,940,2218,45,False,1571429360.67,1571431175.92,186,1571429360.67,1571429360.67,None,4.95 miles,
514252,10/18/2019 16:56:33,1571428576.78,39814,False,,755819,,1,940,2218,45,True,1571429360.67,1571430941.32,193,1571429360.67,1571429360.67,None,4.92 miles,
514251,10/18/2019 16:56:34,1571428566.55,52691,False,None,755816,,1,235,2218,43,True,1571429082.6,1571429856.75,31,1571429082.6,1571429082.6,None,1.62 miles,
514250,10/18/2019 16:56:05,1571428563.36,55055,False,None,755814,,1,670,2218,38,False,1571429694.07,1571431304.17,33,1571429694.07,1571429694.07,None,3.12 miles,
514249,10/18/2019 16:55:41,1571428539.12,33,False,None,755809,,1,470,2218,55,False,1571429520.91,1571430085.66,60,1571429520.91,1571429520.91,None,1.52 miles,
514248,10/18/2019 16:55:39,1571428537.48,49689,False,,755808,,1,520,2218,52,False,1571429533.71,1571431040.31,50,1571429533.71,1571429533.71,None,2.76 miles,
