Id,Last Update,Issue,Rider Id,Is Flex,Rider Status,Request Id,Ride type,Number Of Passengers,Ride Cost,Pricing Scheme Id,Van Id,Accepted,Pickup ETA,Dropoff ETA,Pickup Walk Duration,Internal Pickup ETA,External Pickup ETA,ETA Diff,Pricing Distance,Rider Trip Api Id
527157,10/22/2019 16:31:41,1571772674.05,41926,False,,775216,,1,1140,2218,26,True,1571772933.48,1571774551.63,162,1571772933.48,1571772933.48,None,5.25 miles,
527156,10/22/2019 16:31:06,1571772658.27,56435,False,,775211,,1,860,2218,40,True,1571773768.38,1571775294.98,10,1571773768.38,1571773768.38,None,4.22 miles,
527155,10/22/2019 16:31:05,1571772649.59,45643,False,None,775209,,1,1140,2218,25,True,1571773767.2,1571775990.7,52,1571773767.2,1571773767.2,None,5.38 miles,
527154,10/22/2019 16:30:55,1571772634.99,43438,False,,775207,,1,260,2218,45,True,1571773603.23,1571774688.23,69,1571773603.23,1571773603.23,None,2.69 miles,
527153,10/22/2019 16:30:34,1571772631.96,10807,False,,775206,,2,1190,2218,59,False,1571772749.53,1571774669.17,32,1571772749.53,1571772749.53,None,5.32 miles,
527152,10/22/2019 16:30:43,1571772630.55,3790,False,None,775205,,1,235,2218,57,True,1571773227.45,1571773885.35,178,1571773227.45,1571773227.45,None,1.86 miles,
527151,10/22/2019 16:30:14,1571772612.68,20172,False,None,775200,,1,470,2218,57,False,1571773443.48,1571774071.48,45,1571773443.48,1571773443.48,None,1.56 miles,
527150,10/22/2019 16:30:11,1571772608.97,56435,False,,775199,,1,520,2218,40,False,1571773780.62,1571775059.96,10,1571773780.62,1571773780.62,None,2.53 miles,
527149,10/22/2019 16:30:03,1571772596.58,20085,False,,775198,,1,500,2218,61,True,1571773357.91,1571774379.62,22,1571773357.91,1571773357.91,None,2.49 miles,
527148,10/22/2019 16:29:53,1571772591.11,3630,False,,775197,,1,500,2218,44,False,1571773669.92,1571774392.22,226,1571773669.92,1571773669.92,None,2.25 miles,
527147,10/22/2019 16:29:38,1571772574.71,40018,False,,775194,,1,860,2218,35,False,1571773032.56,1571774678.76,89,1571773032.56,1571773032.56,None,3.94 miles,
527146,10/22/2019 16:29:23,1571772560.91,56241,False,,775193,,1,860,2218,57,False,1571773661.72,1571774791.12,24,1571773661.72,1571773661.72,None,3.89 miles,
527145,10/22/2019 16:28:19,1571772497.21,22448,False,None,775185,,1,430,2218,57,False,1571773410.62,1571774019.07,69,1571773410.62,1571773410.62,None,1.06 miles,
527144,10/22/2019 16:28:22,1571772493.68,4851,False,None,775184,,1,940,2218,31,True,1571773273.82,1571775215.57,168,1571773273.82,1571773273.82,None,4.78 miles,
527143,10/22/2019 16:28:12,1571772478.78,37588,False,,775183,,1,1140,2218,58,True,1571772870.93,1571774554.63,53,1571772870.93,1571772870.93,None,5.23 miles,
527142,10/22/2019 16:28:05,1571772471.65,51060,False,,775181,,1,670,2218,50,True,1571772921.59,1571773827.19,45,1571772921.59,1571772921.59,None,3.14 miles,
527141,10/22/2019 16:27:41,1571772458.51,21178,False,,775179,,1,520,2218,35,False,1571773490.71,1571774563.06,174,1571773490.71,1571773490.71,None,2.93 miles,
527140,10/22/2019 16:27:23,1571772440.29,22448,False,None,775177,,1,430,2218,26,False,1571773257.56,1571773655.56,54,1571773257.56,1571773257.56,None,0.95 miles,
527139,10/22/2019 16:26:51,1571772408.94,52348,False,,775171,,1,670,2218,50,False,1571773425.41,1571774936.71,156,1571773425.41,1571773425.41,None,3.61 miles,
527138,10/22/2019 16:26:47,1571772404.61,22448,False,None,775170,,1,430,2218,26,False,1571773300.9,1571773698.9,54,1571773300.9,1571773300.9,None,0.95 miles,
527137,10/22/2019 16:26:57,1571772403.53,34205,False,,775168,,1,250,2218,53,True,1571773481.88,1571774526.18,27,1571773481.88,1571773481.88,None,2.46 miles,
527136,10/22/2019 16:26:35,1571772392.73,54160,False,,775165,,1,520,2218,34,False,1571773285.02,1571774717.32,152,1571773285.02,1571773285.02,None,2.78 miles,
527135,10/22/2019 16:26:18,1571772375.1,31004,False,,775160,,1,520,2218,35,False,1571773440.47,1571774743.97,43,1571773440.47,1571773440.47,None,2.89 miles,
527134,10/22/2019 16:26:17,1571772374.64,44935,False,,775159,,1,940,2218,23,False,1571772622.18,1571774067.13,160,1571772622.18,1571772622.18,None,4.88 miles,
527133,10/22/2019 16:26:12,1571772369.57,7106,False,,775157,,1,470,2218,61,False,1571773486.07,1571773887.52,187,1571773486.07,1571773486.07,None,1.32 miles,
527132,10/22/2019 16:26:09,1571772366.85,51953,False,,775156,,1,430,2218,26,False,1571773405.2,1571773650.25,65,1571773405.2,1571773405.2,None,1.15 miles,
527131,10/22/2019 16:26:09,1571772366.55,22448,False,None,775155,,1,430,2218,26,False,1571773335.05,1571773733.05,54,1571773335.05,1571773335.05,None,0.95 miles,
527130,10/22/2019 16:26:04,1571772362.09,52186,False,,775147,,1,520,2218,24,True,1571773474.57,1571774556.82,29,1571773474.57,1571773474.57,None,2.77 miles,
527129,10/22/2019 16:26:02,1571772344.1,51181,False,,775149,,1,470,2218,54,True,1571772660.91,1571773249.81,23,1571772660.91,1571772660.91,None,1.79 miles,
