Id,Last Update,Issue,Rider Id,Is Flex,Rider Status,Request Id,Ride type,Number Of Passengers,Ride Cost,Pricing Scheme Id,Van Id,Accepted,Pickup ETA,Dropoff ETA,Pickup Walk Duration,Internal Pickup ETA,External Pickup ETA,ETA Diff,Pricing Distance,Rider Trip Api Id
560457,10/31/2019 11:47:04,1572533221.16,49767,False,,822838,,1,520,2218,24,False,1572534258.06,1572535428.06,177,1572534258.06,1572534258.06,None,2.98 miles,
560456,10/31/2019 11:47:04,1572533210.43,54543,False,,822834,,1,470,2218,54,True,1572534189.71,1572534531.71,65,1572534189.71,1572534189.71,None,1.28 miles,
560455,10/31/2019 11:46:49,1572533193.94,7383,False,,822829,,1,520,2218,35,True,1572534290.48,1572535362.48,3,1572534290.48,1572534290.48,None,2.53 miles,
560454,10/31/2019 11:46:41,1572533188.27,23089,False,,822825,,1,470,2218,57,True,1572534237.54,1572534939.54,50,1572534237.54,1572534237.54,None,1.6 miles,
560453,10/31/2019 11:46:30,1572533187.04,58551,False,None,822823,,1,940,2218,55,False,1572533997.41,1572535506.41,56,1572533997.41,1572533997.41,None,4.37 miles,
560452,10/31/2019 11:46:41,1572533186.86,16068,False,,822822,,1,500,2218,41,True,1572533659.09,1572534415.09,64,1572533659.09,1572533659.09,None,2.34 miles,
560451,10/31/2019 11:45:57,1572533154.05,35573,False,,822812,,2,570,2218,28,False,1572533517.72,1572534677.72,96,1572533517.72,1572533517.72,None,2.99 miles,
560450,10/31/2019 11:45:49,1572533146.2,54543,False,,822807,,1,430,2218,43,False,1572533461.9,1572533765.61,80,1572533461.9,1572533461.9,None,1.17 miles,
560449,10/31/2019 11:45:40,1572533126.25,51744,False,,822798,,1,520,2218,57,True,1572533957.54,1572535027.54,36,1572533957.54,1572533957.54,None,3.09 miles,
560448,10/31/2019 11:45:30,1572533118.19,3590,False,,822794,,1,1180,2218,43,True,1572534256.71,1572535851.71,90,1572534256.71,1572534256.71,None,5.96 miles,
560447,10/31/2019 11:45:06,1572533103.46,58551,False,None,822791,,1,940,2218,55,False,1572533977.79,1572535486.79,56,1572533977.79,1572533977.79,None,4.37 miles,
560446,10/31/2019 11:45:00,1572533092.34,31297,False,,822789,,1,670,2218,33,True,1572534271.11,1572535208.11,210,1572534271.11,1572534271.11,None,3.3 miles,
560445,10/31/2019 11:44:51,1572533079.19,33627,False,,822788,,1,860,2218,44,True,1572533545.84,1572535050.5,37,1572533545.84,1572533545.84,None,3.97 miles,
560444,10/31/2019 11:44:53,1572533078.34,17114,False,,822787,,1,335,2218,47,True,1572533675.68,1572534823.68,52,1572533675.68,1572533675.68,None,3.11 miles,
560443,10/31/2019 11:44:58,1572533078.01,27759,False,,822786,,1,470,2218,53,True,1572534106.6,1572534832.6,243,1572534106.6,1572534106.6,None,1.66 miles,
560442,10/31/2019 11:44:41,1572533074.76,31297,False,,822785,,1,670,2218,27,False,1572533935.56,1572535087.56,91,1572533935.56,1572533935.56,None,3.3 miles,
560441,10/31/2019 11:44:44,1572533071.53,10708,False,,822784,,1,500,2218,25,True,1572533929.78,1572534349.35,85,1572533929.78,1572533929.78,None,2.03 miles,
560440,10/31/2019 11:44:36,1572533068.17,16522,False,,822783,,1,670,2218,27,True,1572534154.56,1572535057.56,26,1572534154.56,1572534154.56,None,3.58 miles,
560439,10/31/2019 11:44:36,1572533064.96,58565,False,,822781,,1,670,2218,23,True,1572534244.1,1572535448.1,2,1572534244.1,1572534244.1,None,3.4 miles,
560438,10/31/2019 11:44:32,1572533061.99,26335,False,,822780,,1,520,2218,51,True,1572533352.15,1572535013.15,111,1572533352.15,1572533352.15,None,2.83 miles,
560437,10/31/2019 11:44:22,1572533059.78,13531,False,,822778,,1,670,2218,25,False,1572533929.78,1572535095.35,30,1572533929.78,1572533929.78,None,3.25 miles,
560436,10/31/2019 11:44:21,1572533057.45,58929,False,,822777,,2,720,2218,26,False,1572533910.12,1572535387.18,114,1572533910.12,1572533910.12,None,3.7 miles,
560435,10/31/2019 11:44:36,1572533052.39,44141,False,,822775,,2,480,2218,59,True,1572533405.72,1572533804.72,34,1572533405.72,1572533405.72,None,0.9 miles,
560434,10/31/2019 11:44:02,1572533039.62,17114,False,,822772,,1,335,2218,47,False,1572533650.83,1572534798.83,52,1572533650.83,1572533650.83,None,3.11 miles,
560433,10/31/2019 11:44:05,1572533034.79,57819,False,,822771,,4,620,2218,26,True,1572533910.12,1572534287.12,210,1572533910.12,1572533910.12,None,1.57 miles,
560432,10/31/2019 11:44:03,1572533031.83,1063,False,,822768,,1,470,2218,32,True,1572533839.63,1572534152.63,15,1572533839.63,1572533839.63,None,1.26 miles,
560431,10/31/2019 11:43:54,1572533032.18,10708,False,,822769,,1,500,2218,25,False,1572533929.78,1572534368.5,85,1572533929.78,1572533929.78,None,2.03 miles,
560430,10/31/2019 11:43:51,1572533029.53,33,False,None,822767,,1,470,2218,41,False,1572533883.48,1572534580.48,60,1572533883.48,1572533883.48,None,1.52 miles,
560429,10/31/2019 11:43:49,1572533026.41,16068,False,,822765,,1,500,2218,48,False,1572533211.27,1572534115.27,183,1572533211.27,1572533211.27,None,2.34 miles,
560428,10/31/2019 11:43:25,1572533002.63,58551,False,None,822762,,1,940,2218,55,False,1572533989.73,1572535498.73,56,1572533989.73,1572533989.73,None,4.37 miles,
560427,10/31/2019 11:42:23,1572532940.77,59050,False,None,822750,,1,1230,2218,26,False,1572533392.94,1572535504.94,101,1572533392.94,1572533392.94,None,7.27 miles,
560426,10/31/2019 11:42:35,1572532938.38,20700,False,,822748,,1,470,2218,50,True,1572533987.12,1572534384.12,7,1572533987.12,1572533987.12,None,1.62 miles,
560425,10/31/2019 11:42:27,1572532938.63,12153,False,,822749,,1,430,2218,26,False,1572533155.94,1572533459.94,48,1572533155.94,1572533155.94,None,0.99 miles,
560424,10/31/2019 11:42:18,1572532935.94,16068,False,,822747,,1,500,2218,48,False,1572533183.55,1572534087.55,183,1572533183.55,1572533183.55,None,2.34 miles,
