Id,Last Update,Issue,Rider Id,Is Flex,Rider Status,Request Id,Ride type,Number Of Passengers,Ride Cost,Pricing Scheme Id,Van Id,Accepted,Pickup ETA,Dropoff ETA,Pickup Walk Duration,Internal Pickup ETA,External Pickup ETA,ETA Diff,Pricing Distance,Rider Trip Api Id
489657,10/12/2019 18:10:27,1570914616.37,55760,False,None,720145,,2,1250,2222,36,True,1570915229.02,1570917042.67,77,1570915229.02,1570915229.02,None,6.39 miles,
489656,10/12/2019 18:10:16,1570914613.75,55761,False,None,720144,,1,570,2222,29,False,1570914930.17,1570915323.57,4,1570914930.17,1570914930.17,None,1.0 miles,
489655,10/12/2019 18:09:33,1570914570.88,48965,False,,720143,,1,680,2222,33,False,1570914811.12,1570915666.82,41,1570914811.12,1570914811.12,None,2.73 miles,
489654,10/12/2019 18:07:55,1570914473.1,35560,False,,720142,,2,625,2222,45,False,1570914766.1,1570916392.3,293,1570914766.1,1570914766.1,None,6.4 miles,
489653,10/12/2019 18:07:53,1570914469.58,33,False,None,720141,,1,540,2222,26,False,1570914588.43,1570915042.78,24,1570914588.43,1570914588.43,None,1.52 miles,
489652,10/12/2019 18:07:52,1570914469.23,42493,False,,720140,,2,590,2222,23,False,1570914918.88,1570915474.43,209,1570914918.88,1570914918.88,None,1.55 miles,
489651,10/12/2019 18:07:12,1570914415.71,16353,False,None,720139,,1,680,2222,30,True,1570914732.32,1570915252.22,114,1570914732.32,1570914732.32,None,2.66 miles,
489650,10/12/2019 18:06:48,1570914406.24,35560,False,,720138,,2,625,2222,45,False,1570914891.01,1570916511.46,315,1570914891.01,1570914891.01,None,6.23 miles,
489649,10/12/2019 18:06:51,1570914395.76,18872,False,,720137,,1,680,2222,25,True,1570915273.21,1570916480.81,206,1570915273.21,1570915273.21,None,2.29 miles,
489648,10/12/2019 18:05:44,1570914341.44,35560,False,,720136,,2,625,2222,45,False,1570914764.46,1570916390.66,292,1570914764.46,1570914764.46,None,6.4 miles,
489647,10/12/2019 18:05:21,1570914296.11,26871,False,,720135,,1,730,2222,42,True,1570915135.91,1570916421.71,141,1570915135.91,1570915135.91,None,3.49 miles,
489646,10/12/2019 18:04:54,1570914292.26,55760,False,None,720134,,2,1250,2222,25,False,1570914726.9,1570916540.55,77,1570914726.9,1570914726.9,None,6.39 miles,
489645,10/12/2019 18:04:13,1570914250.61,35560,False,,720133,,2,625,2222,45,False,1570914676.58,1570916302.78,352,1570914676.58,1570914676.58,None,6.35 miles,
489644,10/12/2019 18:02:45,1570914156.86,242,False,,720132,,1,680,2222,28,True,1570914336.86,1570915378.86,33,1570914336.86,1570914336.86,None,2.85 miles,
489643,10/12/2019 18:01:38,1570914095.81,33,False,None,720131,,1,540,2222,36,False,1570914582.5,1570915036.85,24,1570914582.5,1570914582.5,None,1.52 miles,
489642,10/12/2019 18:00:40,1570914024.45,28767,False,,720130,,1,540,2222,32,True,1570914337.25,1570914925.0,289,1570914337.25,1570914337.25,None,1.89 miles,
489641,10/12/2019 18:00:06,1570914004.59,52424,False,,720129,,3,830,2222,36,False,1570914671.57,1570915970.02,119,1570914671.57,1570914671.57,None,3.49 miles,
489640,10/12/2019 17:59:18,1570913950.41,7783,False,,720128,,1,680,2221,42,True,1570914308.06,1570915046.46,122,1570914308.06,1570914308.06,None,2.53 miles,
489639,10/12/2019 17:58:59,1570913931.26,55754,False,None,720127,,1,365,2221,27,True,1570914214.15,1570915432.11,50,1570914214.15,1570914214.15,None,3.63 miles,
489638,10/12/2019 17:58:02,1570913880.68,7783,False,,720126,,1,680,2221,42,False,1570914238.33,1570914976.73,122,1570914238.33,1570914238.33,None,2.53 miles,
489637,10/12/2019 17:57:45,1570913864.27,16738,False,,720125,,1,570,2221,42,False,1570914303.57,1570914609.57,154,1570914303.57,1570914303.57,None,0.79 miles,
489636,10/12/2019 17:57:42,1570913859.62,7783,False,,720124,,1,680,2221,48,False,1570914059.65,1570914753.2,97,1570914059.65,1570914059.65,None,2.59 miles,
489635,10/12/2019 17:58:01,1570913849.31,20779,False,,720123,,8,1270,2221,48,True,1570914356.84,1570915072.24,11,1570914356.84,1570914356.84,None,2.04 miles,
