Id,Last Update,Issue,Rider Id,Is Flex,Rider Status,Request Id,Ride type,Number Of Passengers,Ride Cost,Pricing Scheme Id,Van Id,Accepted,Pickup ETA,Dropoff ETA,Pickup Walk Duration,Internal Pickup ETA,External Pickup ETA,ETA Diff,Pricing Distance,Rider Trip Api Id
515157,10/18/2019 18:21:24,1571433674.96,26016,False,,758046,,1,540,2222,60,False,1571434989.97,1571435995.27,81,1571434989.97,1571434989.97,None,1.64 miles,
515156,10/18/2019 18:21:13,1571433665.89,28686,False,,758038,,4,830,2222,47,False,1571434724.34,1571435893.29,201,1571434724.34,1571434724.34,None,2.59 miles,
515155,10/18/2019 18:21:09,1571433665.28,4438,False,,758037,,1,1230,2222,45,False,1571434078.53,1571437671.48,64,1571434078.53,1571434078.53,None,7.38 miles,
515154,10/18/2019 18:21:18,1571433645.33,28590,False,,758028,,2,990,2222,48,True,1571434869.29,1571437447.54,222,1571434869.29,1571434869.29,None,4.6 miles,
515153,10/18/2019 18:20:50,1571433642.78,28686,False,,758027,,4,830,2222,47,False,1571434729.22,1571435898.17,201,1571434729.22,1571434729.22,None,2.59 miles,
515152,10/18/2019 18:20:30,1571433624.11,50081,False,,758014,,1,540,2222,25,False,1571434654.77,1571435408.17,339,1571434654.77,1571434654.77,None,1.72 miles,
515151,10/18/2019 18:20:08,1571433601.52,40961,False,,758003,,1,1300,2222,54,False,1571434598.0,1571437290.5,105,1571434598.0,1571434598.0,None,5.76 miles,
515150,10/18/2019 18:20:08,1571433601.14,53802,False,,757995,,1,730,2221,54,False,1571434550.85,1571436502.75,25,1571434550.85,1571434550.85,None,3.28 miles,
515149,10/18/2019 18:20:08,1571433601.2,34007,False,,757999,,1,730,2221,54,False,1571434550.85,1571436620.05,16,1571434550.85,1571434550.85,None,3.14 miles,
515148,10/18/2019 18:20:07,1571433601.17,46382,False,,757998,,1,940,2222,46,False,1571434548.93,1571436440.08,91,1571434548.93,1571434548.93,None,4.87 miles,
515147,10/18/2019 18:20:07,1571433600.72,28686,False,,757994,,4,830,2222,47,False,1571434696.32,1571435865.27,201,1571434696.32,1571434696.32,None,2.59 miles,
515146,10/18/2019 18:20:07,1571433603.05,25336,False,,758004,,1,1000,2222,45,False,1571434186.99,1571436696.24,27,1571434186.99,1571434186.99,None,4.19 miles,
515145,10/18/2019 18:20:10,1571433591.24,56736,False,None,757990,,1,1000,2222,42,True,1571434212.7,1571436126.55,277,1571434212.7,1571434212.7,None,4.18 miles,
515144,10/18/2019 18:19:50,1571433584.24,18836,False,,757985,,1,1000,2222,58,False,1571435192.46,1571437218.84,271,1571435192.46,1571435192.46,None,4.08 miles,
515143,10/18/2019 18:19:53,1571433575.98,39207,False,,757975,,1,570,2222,54,True,1571435334.45,1571435607.1,254,1571435334.45,1571435334.45,None,0.79 miles,
515142,10/18/2019 18:19:41,1571433573.33,19172,False,,757973,,1,570,2222,27,False,1571435183.54,1571435722.99,199,1571435183.54,1571435183.54,None,1.08 miles,
515141,10/18/2019 18:19:41,1571433569.8,56900,False,None,757967,,1,680,2222,58,True,1571435192.46,1571436268.26,273,1571435192.46,1571435192.46,None,2.86 miles,
515140,10/18/2019 18:19:35,1571433571.46,54077,False,,757971,,1,680,2222,46,False,1571434890.01,1571435794.01,447,1571434890.01,1571434890.01,None,2.99 miles,
515139,10/18/2019 18:19:16,1571433549.53,56735,False,None,757955,,1,540,2222,26,False,1571434457.45,1571435461.95,289,1571434457.45,1571434457.45,None,1.88 miles,
515138,10/18/2019 18:19:18,1571433540.13,55151,False,,757951,,1,680,2222,63,True,1571435088.36,1571436506.86,292,1571435088.36,1571435088.36,None,2.05 miles,
515137,10/18/2019 18:19:10,1571433514.61,49368,False,,757936,,1,680,2222,34,True,1571434452.29,1571435568.34,205,1571434452.29,1571434452.29,None,2.4 miles,
