Id,Last Update,Issue,Rider Id,Is Flex,Rider Status,Request Id,Ride type,Number Of Passengers,Ride Cost,Pricing Scheme Id,Van Id,Accepted,Pickup ETA,Dropoff ETA,Pickup Walk Duration,Internal Pickup ETA,External Pickup ETA,ETA Diff,Pricing Distance,Rider Trip Api Id
513657,10/18/2019 14:55:33,1571421331.64,55341,False,,754462,,1,500,2218,47,False,1571421978.99,1571422862.74,230,1571421978.99,1571421978.99,None,2.2 miles,
513656,10/18/2019 14:55:36,1571421330.99,5946,False,,754461,,1,500,2218,40,True,1571421539.84,1571422272.49,109,1571421539.84,1571421539.84,None,2.44 miles,
513655,10/18/2019 14:55:37,1571421326.78,12646,False,,754460,,1,520,2218,33,False,1571422212.85,1571423364.1,115,1571422212.85,1571422212.85,None,2.63 miles,
513654,10/18/2019 14:55:29,1571421321.42,15922,False,,754459,,1,500,2218,33,True,1571422310.6,1571423605.6,113,1571422310.6,1571422310.6,None,2.46 miles,
513653,10/18/2019 14:55:32,1571421319.46,56779,False,None,754458,,1,470,2218,33,False,1571421941.45,1571422511.95,102,1571421941.45,1571421941.45,None,1.36 miles,
513652,10/18/2019 14:55:20,1571421317.76,48272,False,,754456,,1,520,2218,58,True,1571421925.85,1571422881.6,49,1571421925.85,1571421925.85,None,3.0 miles,
513651,10/18/2019 14:55:11,1571421308.9,5946,False,,754457,,1,520,2218,52,False,1571421911.86,1571422764.11,119,1571421911.86,1571421911.86,None,2.61 miles,
513650,10/18/2019 14:55:17,1571421308.26,48272,False,,754456,,1,520,2218,52,False,1571421738.51,1571422694.26,49,1571421738.51,1571421738.51,None,3.0 miles,
513649,10/18/2019 14:55:11,1571421295.92,49761,False,,754455,,1,520,2218,52,True,1571421739.66,1571422533.26,200,1571421739.66,1571421739.66,None,2.68 miles,
513648,10/18/2019 14:54:55,1571421293.12,8967,False,,754454,,1,500,2218,49,True,1571422476.54,1571423255.19,173,1571422476.54,1571422476.54,None,2.27 miles,
513647,10/18/2019 14:54:52,1571421280.99,8967,False,,754454,,1,500,2218,46,False,1571422426.02,1571423204.67,173,1571422426.02,1571422426.02,None,2.27 miles,
513646,10/18/2019 14:54:38,1571421276.09,56844,False,None,754453,,1,235,2218,54,False,1571422359.97,1571422985.67,11,1571422359.97,1571422359.97,None,1.43 miles,
513645,10/18/2019 14:54:37,1571421275.06,52733,False,,754452,,2,455,2218,52,False,1571421910.67,1571423236.72,102,1571421910.67,1571421910.67,None,3.96 miles,
513644,10/18/2019 14:54:32,1571421259.6,5946,False,,754451,,1,520,2218,53,True,1571422140.15,1571422992.4,119,1571422140.15,1571422140.15,None,2.61 miles,
513643,10/18/2019 14:54:45,1571421257.38,56333,False,,754450,,1,670,2218,46,True,1571421942.26,1571423198.16,158,1571421942.26,1571421942.26,None,3.68 miles,
513642,10/18/2019 14:54:07,1571421244.97,52993,False,,754448,,1,670,2218,54,False,1571421537.51,1571422734.06,120,1571421537.51,1571421537.51,None,3.12 miles,
513641,10/18/2019 14:54:07,1571421240.38,56156,False,,754447,,1,860,2218,31,True,1571421959.49,1571423310.84,101,1571421959.49,1571421959.49,None,4.0 miles,
513640,10/18/2019 14:53:41,1571421219.55,56779,False,None,754446,,1,470,2218,31,False,1571422009.45,1571422566.15,192,1571422009.45,1571422009.45,None,1.3 miles,
513639,10/18/2019 14:53:24,1571421202.22,52993,False,,754445,,1,670,2218,54,False,1571421645.4,1571422874.15,120,1571421645.4,1571421645.4,None,3.12 miles,
513638,10/18/2019 14:52:55,1571421174.03,56844,False,None,754444,,1,570,2218,31,False,1571422026.76,1571423787.51,37,1571422026.76,1571422026.76,None,5.15 miles,
513637,10/18/2019 14:52:44,1571421143.71,5946,False,,754442,,1,520,2218,46,True,1571421748.65,1571422749.25,119,1571421748.65,1571421748.65,None,2.92 miles,
513636,10/18/2019 14:52:18,1571421136.99,56844,False,None,754441,,1,570,2218,31,False,1571422000.45,1571423761.2,37,1571422000.45,1571422000.45,None,5.15 miles,
513635,10/18/2019 14:52:06,1571421124.95,48414,False,,754440,,1,470,2218,55,False,1571422005.36,1571422637.96,49,1571422005.36,1571422005.36,None,1.64 miles,
513634,10/18/2019 14:51:47,1571421105.18,20580,False,,754439,,1,500,2218,49,False,1571422119.77,1571423170.97,97,1571422119.77,1571422119.77,None,2.41 miles,
513633,10/18/2019 14:52:12,1571421102.3,5571,False,,754438,,1,670,2218,45,True,1571422024.81,1571423089.81,82,1571422024.81,1571422024.81,None,3.38 miles,
513632,10/18/2019 14:50:31,1571421028.65,56544,False,,754436,,1,500,2218,46,False,1571421882.23,1571423272.68,122,1571421882.23,1571421882.23,None,2.18 miles,
513631,10/18/2019 14:50:38,1571421024.98,46335,False,,754435,,2,520,2218,32,True,1571421619.52,1571422270.52,36,1571421619.52,1571421619.52,None,1.62 miles,
513630,10/18/2019 14:50:00,1571420999.06,46335,False,,754434,,2,520,2218,32,False,1571421780.83,1571422418.03,133,1571421780.83,1571421780.83,None,1.8 miles,
513629,10/18/2019 14:49:59,1571420989.98,26048,False,,754433,,1,940,2218,24,True,1571421426.17,1571422595.82,228,1571421426.17,1571421426.17,None,4.52 miles,
513628,10/18/2019 14:49:51,1571420989.33,33,False,None,754432,,1,470,2218,24,False,1571421500.92,1571422025.42,60,1571421500.92,1571421500.92,None,1.52 miles,
513627,10/18/2019 14:49:46,1571420984.42,46335,False,,754431,,2,520,2218,32,False,1571421780.83,1571422418.03,133,1571421780.83,1571421780.83,None,1.8 miles,
513626,10/18/2019 14:49:37,1571420976.41,24047,False,,754430,,1,860,2218,31,False,1571421270.91,1571422929.31,175,1571421270.91,1571421270.91,None,4.13 miles,
513625,10/18/2019 14:49:10,1571420935.67,56255,False,,754429,,4,1090,2218,41,True,1571422063.89,1571423797.04,194,1571422063.89,1571422063.89,None,4.55 miles,
513624,10/18/2019 14:48:37,1571420915.18,26048,False,,754428,,1,470,2218,60,False,1571421599.79,1571422100.14,137,1571421599.79,1571421599.79,None,1.35 miles,
513623,10/18/2019 14:48:46,1571420912.97,17503,False,None,754427,,1,1140,2218,53,True,1571421534.44,1571423566.59,72,1571421534.44,1571421534.44,None,5.55 miles,
513622,10/18/2019 14:48:28,1571420906.03,47328,False,,754426,,1,670,2218,46,False,1571422067.55,1571423918.0,36,1571422067.55,1571422067.55,None,3.19 miles,
513621,10/18/2019 14:48:32,1571420887.96,30681,False,,754425,,9,1390,2218,38,True,1571421672.05,1571423124.6,55,1571421672.05,1571421672.05,None,3.33 miles,
513620,10/18/2019 14:47:57,1571420875.88,17503,False,None,754423,,1,1140,2218,53,False,1571421478.55,1571423510.7,72,1571421478.55,1571421478.55,None,5.55 miles,
513619,10/18/2019 14:47:26,1571420844.55,51432,False,,754421,,1,670,2218,49,False,1571422002.25,1571423178.8,57,1571422002.25,1571422002.25,None,3.23 miles,
513618,10/18/2019 14:47:16,1571420834.58,17503,False,None,754419,,1,1140,2218,53,False,1571421324.24,1571423356.39,72,1571421324.24,1571421324.24,None,5.55 miles,
513617,10/18/2019 14:47:19,1571420828.39,44697,False,,754418,,1,670,2218,29,True,1571421597.67,1571422807.57,142,1571421597.67,1571421597.67,None,3.5 miles,
513616,10/18/2019 14:46:56,1571420814.91,27314,False,,754417,,1,670,2218,44,False,1571421937.16,1571422991.81,74,1571421937.16,1571421937.16,None,3.43 miles,
513615,10/18/2019 14:46:52,1571420810.05,56842,False,None,754415,,1,500,2218,44,False,1571421590.81,1571422643.16,18,1571421590.81,1571421590.81,None,2.32 miles,
513614,10/18/2019 14:46:57,1571420810.67,34136,False,,754416,,1,940,2218,44,True,1571421683.96,1571423321.66,155,1571421683.96,1571421683.96,None,4.53 miles,
513613,10/18/2019 14:46:55,1571420803.01,51103,False,None,754414,,1,860,2218,44,True,1571421839.21,1571423248.06,70,1571421839.21,1571421839.21,None,4.05 miles,
513612,10/18/2019 14:46:27,1571420785.38,34136,False,,754413,,1,940,2218,44,False,1571421607.09,1571423298.84,121,1571421607.09,1571421607.09,None,4.35 miles,
513611,10/18/2019 14:46:21,1571420780.16,17503,False,None,754412,,1,1140,2218,53,False,1571421405.22,1571423437.37,72,1571421405.22,1571421405.22,None,5.55 miles,
513610,10/18/2019 14:46:20,1571420761.52,54782,False,,754410,,2,480,2218,26,True,1571421635.52,1571422130.12,40,1571421635.52,1571421635.52,None,0.93 miles,
513609,10/18/2019 14:45:37,1571420735.46,44185,False,,754408,,1,520,2218,62,False,1571421586.2,1571423036.9,228,1571421586.2,1571421586.2,None,2.86 miles,
513608,10/18/2019 14:45:18,1571420716.55,39961,False,,754404,,1,520,2218,44,False,1571421662.1,1571422924.9,133,1571421662.1,1571421662.1,None,3.05 miles,
