Id,Last Update,Issue,Rider Id,Is Flex,Rider Status,Request Id,Ride type,Number Of Passengers,Ride Cost,Pricing Scheme Id,Van Id,Accepted,Pickup ETA,Dropoff ETA,Pickup Walk Duration,Internal Pickup ETA,External Pickup ETA,ETA Diff,Pricing Distance,Rider Trip Api Id
442857,10/01/2019 11:23:58,1569939823.43,39737,False,,635523,,1,670,2218,54,False,1569940342.08,1569941675.03,42,1569940342.08,1569940342.08,None,3.39 miles,
442856,10/01/2019 11:23:52,1569939822.6,5390,False,,635522,,1,520,2218,23,True,1569940685.98,1569942241.33,158,1569940685.98,1569940685.98,None,3.04 miles,
442855,10/01/2019 11:23:54,1569939818.6,12151,False,,635521,,1,940,2218,54,True,1569940440.75,1569942079.6,73,1569940440.75,1569940440.75,None,4.71 miles,
442854,10/01/2019 11:23:30,1569939807.57,5390,False,,635519,,1,670,2218,23,False,1569940674.27,1569942216.97,158,1569940674.27,1569940674.27,None,3.23 miles,
442853,10/01/2019 11:23:06,1569939784.45,29517,False,,635517,,1,470,2218,54,False,1569940439.95,1569941058.75,64,1569940439.95,1569940439.95,None,1.81 miles,
442852,10/01/2019 11:22:40,1569939749.21,33230,False,,635514,,1,430,2218,38,True,1569940829.49,1569941051.54,183,1569940829.49,1569940829.49,None,0.95 miles,
442851,10/01/2019 11:22:16,1569939724.26,53620,False,None,635510,,1,670,2218,25,True,1569940217.74,1569941990.44,38,1569940217.74,1569940217.74,None,3.4 miles,
442850,10/01/2019 11:22:02,1569939721.02,12151,False,,635509,,1,940,2218,54,False,1569940343.17,1569941982.02,73,1569940343.17,1569940343.17,None,4.71 miles,
442849,10/01/2019 11:21:17,1569939667.96,4740,False,,635505,,1,860,2218,46,True,1569940797.2,1569942354.2,34,1569940797.2,1569940797.2,None,4.25 miles,
442848,10/01/2019 11:20:49,1569939641.71,24948,False,,635500,,1,470,2218,43,True,1569940304.73,1569940491.13,96,1569940304.73,1569940304.73,None,1.38 miles,
442847,10/01/2019 11:20:30,1569939620.27,27137,False,,635499,,1,500,2218,28,True,1569939942.98,1569940665.28,188,1569939942.98,1569939942.98,None,2.23 miles,
442846,10/01/2019 11:20:47,1569939619.66,53625,False,None,635498,,1,520,2218,45,True,1569940287.77,1569941442.92,46,1569940287.77,1569940287.77,None,2.75 miles,
442845,10/01/2019 11:20:07,1569939606.28,28062,False,,635496,,1,520,2218,54,False,1569939971.98,1569941091.03,188,1569939971.98,1569939971.98,None,2.96 miles,
442844,10/01/2019 11:19:58,1569939596.96,50656,False,,635494,,1,500,2218,38,False,1569940701.22,1569941499.42,145,1569940701.22,1569940701.22,None,2.16 miles,
442843,10/01/2019 11:19:47,1569939585.08,33,False,None,635492,,1,470,2218,43,False,1569940230.28,1569940740.98,24,1569940230.28,1569940230.28,None,1.52 miles,
442842,10/01/2019 11:19:57,1569939585.24,33430,False,,635493,,1,670,2218,46,True,1569940723.85,1569941968.7,64,1569940723.85,1569940723.85,None,3.68 miles,
442841,10/01/2019 11:19:51,1569939584.33,31512,False,,635491,,1,470,2218,48,True,1569940371.24,1569941017.64,132,1569940371.24,1569940371.24,None,1.71 miles,
442840,10/01/2019 11:19:47,1569939582.52,19681,False,,635490,,1,520,2218,43,True,1569939925.27,1569941010.97,24,1569939925.27,1569939925.27,None,2.85 miles,
442839,10/01/2019 11:19:28,1569939566.11,33230,False,,635488,,1,430,2218,28,False,1569939920.72,1569940225.57,48,1569939920.72,1569939920.72,None,0.95 miles,
442838,10/01/2019 11:19:31,1569939563.96,2529,False,,635487,,1,500,2218,27,True,1569940408.44,1569941391.79,147,1569940408.44,1569940408.44,None,2.47 miles,
442837,10/01/2019 11:18:57,1569939534.25,50656,False,,635486,,1,500,2218,38,False,1569939787.01,1569940923.76,91,1569939787.01,1569939787.01,None,2.34 miles,
442836,10/01/2019 11:18:56,1569939532.53,53620,False,None,635485,,1,670,2218,43,False,1569939992.25,1569941297.6,38,1569939992.25,1569939992.25,None,3.4 miles,
442835,10/01/2019 11:18:35,1569939507.9,46246,False,,635484,,1,500,2218,55,True,1569940107.07,1569940886.87,172,1569940107.07,1569940107.07,None,1.95 miles,
442834,10/01/2019 11:18:30,1569939497.38,52151,False,,635483,,1,670,2218,41,True,1569940694.61,1569941841.26,91,1569940694.61,1569940694.61,None,3.61 miles,
442833,10/01/2019 11:18:09,1569939483.22,43351,False,,635482,,1,520,2218,45,True,1569940243.53,1569941854.08,161,1569940243.53,1569940243.53,None,3.03 miles,
442832,10/01/2019 11:17:33,1569939452.27,53620,False,None,635479,,1,670,2218,43,False,1569939913.1,1569941218.45,38,1569939913.1,1569939913.1,None,3.4 miles,
442831,10/01/2019 11:17:40,1569939451.32,47206,False,,635478,,1,860,2218,40,True,1569940548.07,1569941690.12,91,1569940548.07,1569940548.07,None,3.73 miles,
442830,10/01/2019 11:17:35,1569939449.79,37304,False,,635477,,1,670,2218,47,True,1569940296.71,1569941827.91,49,1569940296.71,1569940296.71,None,3.63 miles,
442829,10/01/2019 11:17:34,1569939447.28,12046,False,,635476,,1,940,2218,50,True,1569940475.29,1569941967.38,175,1569940475.29,1569940475.29,None,4.4 miles,
442828,10/01/2019 11:17:26,1569939443.91,50656,False,,635475,,1,500,2218,40,False,1569939568.27,1569940526.32,91,1569939568.27,1569939568.27,None,2.34 miles,
442827,10/01/2019 11:17:46,1569939443.09,45229,False,,635474,,1,670,2218,25,True,1569939935.26,1569941561.91,134,1569939935.26,1569939935.26,None,3.32 miles,
442826,10/01/2019 11:17:10,1569939428.62,26427,False,,635473,,1,520,2218,41,False,1569939866.28,1569940776.03,19,1569939866.28,1569939866.28,None,2.7 miles,
442825,10/01/2019 11:17:23,1569939420.18,43351,False,,635472,,1,520,2218,45,True,1569940287.75,1569941898.3,161,1569940287.75,1569940287.75,None,3.03 miles,
