Id,Last Update,Issue,Rider Id,Is Flex,Rider Status,Request Id,Ride type,Number Of Passengers,Ride Cost,Pricing Scheme Id,Van Id,Accepted,Pickup ETA,Dropoff ETA,Pickup Walk Duration,Internal Pickup ETA,External Pickup ETA,ETA Diff,Pricing Distance,Rider Trip Api Id
541257,10/26/2019 11:13:43,1572099217.29,53913,False,,795516,,1,500,2218,36,True,1572099534.46,1572100292.41,141,1572099534.46,1572099534.46,None,2.34 miles,
541256,10/26/2019 11:13:39,1572099217.13,33,False,None,795515,,1,470,2218,36,False,1572099519.81,1572099983.36,60,1572099519.81,1572099519.81,None,1.52 miles,
541255,10/26/2019 11:13:24,1572099194.03,28914,False,,795514,,1,520,2218,45,True,1572099582.26,1572100381.61,52,1572099582.26,1572099582.26,None,2.68 miles,
541254,10/26/2019 11:12:16,1572099130.5,51528,False,,795513,,1,670,2218,26,True,1572099442.15,1572100721.05,78,1572099442.15,1572099442.15,None,3.43 miles,
541253,10/26/2019 11:12:09,1572099127.14,26331,False,,795512,,1,500,2218,41,False,1572099773.6,1572100377.45,82,1572099773.6,1572099773.6,None,2.15 miles,
541252,10/26/2019 11:11:06,1572099063.83,28914,False,,795510,,1,520,2218,26,False,1572099243.83,1572100043.18,52,1572099243.83,1572099243.83,None,2.68 miles,
541251,10/26/2019 11:10:40,1572099038.1,16489,False,,795509,,1,1140,2218,26,False,1572099423.35,1572101158.8,160,1572099423.35,1572099423.35,None,5.12 miles,
541250,10/26/2019 11:09:51,1572098985.07,13806,False,,795508,,1,520,2218,31,True,1572099258.2,1572100777.9,145,1572099258.2,1572099258.2,None,3.04 miles,
541249,10/26/2019 11:09:26,1572098955.65,11729,False,,795507,,1,670,2218,23,True,1572099290.01,1572100530.96,50,1572099290.01,1572099290.01,None,3.47 miles,
541248,10/26/2019 11:09:08,1572098945.99,865,False,,795506,,1,1180,2218,26,False,1572099302.1,1572101285.95,148,1572099302.1,1572099302.1,None,6.03 miles,
541247,10/26/2019 11:08:57,1572098930.31,52712,False,,795505,,1,670,2218,25,True,1572099488.54,1572100463.84,76,1572099488.54,1572099488.54,None,3.11 miles,
541246,10/26/2019 11:08:15,1572098893.62,2397,False,,795504,,1,500,2218,26,False,1572099143.79,1572099855.74,159,1572099143.79,1572099143.79,None,1.99 miles,
541245,10/26/2019 11:08:03,1572098882.46,52712,False,,795503,,1,520,2218,23,False,1572099514.81,1572100617.76,159,1572099514.81,1572099514.81,None,3.07 miles,
541244,10/26/2019 11:08:00,1572098878.63,28914,False,,795502,,1,520,2218,26,False,1572099036.74,1572099836.09,52,1572099036.74,1572099036.74,None,2.68 miles,
541243,10/26/2019 11:07:59,1572098872.35,55600,False,,795501,,1,520,2218,46,True,1572099588.43,1572100432.63,189,1572099588.43,1572099588.43,None,3.0 miles,
541242,10/26/2019 11:07:44,1572098862.24,33,False,None,795500,,1,470,2218,36,False,1572099173.77,1572099637.32,60,1572099173.77,1572099173.77,None,1.52 miles,
541241,10/26/2019 11:07:42,1572098861.7,25822,False,,795499,,1,500,2218,42,True,1572099388.69,1572099935.04,164,1572099388.69,1572099388.69,None,2.14 miles,
541240,10/26/2019 11:07:41,1572098849.07,25822,False,,795499,,1,500,2218,32,False,1572099142.19,1572099688.54,164,1572099142.19,1572099142.19,None,2.14 miles,
541239,10/26/2019 11:07:33,1572098835.81,7482,False,,795498,,1,670,2218,32,True,1572099070.87,1572100232.47,231,1572099070.87,1572099070.87,None,3.2 miles,
541238,10/26/2019 11:06:44,1572098802.59,25822,False,,795497,,1,500,2218,32,False,1572098966.59,1572099512.94,164,1572098966.59,1572098966.59,None,2.14 miles,
541237,10/26/2019 11:06:48,1572098798.33,58067,False,,795496,,1,235,2218,49,True,1572099020.28,1572099747.18,218,1572099020.28,1572099020.28,None,1.75 miles,
541236,10/26/2019 11:06:04,1572098762.86,25822,False,,795495,,1,500,2218,32,False,1572098929.12,1572099475.47,164,1572098929.12,1572098929.12,None,2.14 miles,
541235,10/26/2019 11:05:22,1572098720.92,41541,False,,795494,,1,430,2218,23,False,1572099093.52,1572099384.57,29,1572099093.52,1572099093.52,None,0.63 miles,
541234,10/26/2019 11:05:21,1572098719.75,3066,False,,795493,,1,470,2218,32,False,1572099198.59,1572099757.59,119,1572099198.59,1572099198.59,None,1.54 miles,
541233,10/26/2019 11:05:09,1572098707.39,35848,False,,795492,,2,720,2218,23,False,1572099045.75,1572100009.55,46,1572099045.75,1572099045.75,None,3.28 miles,
541232,10/26/2019 11:04:44,1572098682.45,58063,False,None,795491,,1,1180,2218,32,False,1572099082.69,1572100904.39,163,1572099082.69,1572099082.69,None,5.92 miles,
541231,10/26/2019 11:04:02,1572098640.9,56906,False,,795490,,1,500,2218,42,False,1572099024.12,1572099779.77,83,1572099024.12,1572099024.12,None,1.91 miles,
541230,10/26/2019 11:03:43,1572098621.42,41541,False,,795489,,1,670,2218,23,False,1572099114.59,1572100285.39,96,1572099114.59,1572099114.59,None,3.34 miles,
541229,10/26/2019 11:03:37,1572098615.89,43939,False,None,795488,,1,500,2218,34,False,1572099491.76,1572100238.21,34,1572099491.76,1572099491.76,None,2.18 miles,
541228,10/26/2019 11:03:28,1572098606.76,16312,False,None,795487,,1,470,2218,28,False,1572099264.56,1572099900.61,126,1572099264.56,1572099264.56,None,1.84 miles,
541227,10/26/2019 11:03:23,1572098601.19,56906,False,,795486,,1,860,2218,40,False,1572099024.3,1572100570.0,83,1572099024.3,1572099024.3,None,4.01 miles,
541226,10/26/2019 11:03:27,1572098598.42,45346,False,,795485,,1,670,2218,40,True,1572099141.15,1572100376.35,175,1572099141.15,1572099141.15,None,3.7 miles,
