Id,Last Update,Issue,Rider Id,Is Flex,Rider Status,Request Id,Ride type,Number Of Passengers,Ride Cost,Pricing Scheme Id,Van Id,Accepted,Pickup ETA,Dropoff ETA,Pickup Walk Duration,Internal Pickup ETA,External Pickup ETA,ETA Diff,Pricing Distance,Rider Trip Api Id
454257,10/03/2019 17:31:57,1570134702.6,2529,False,,655317,,1,680,2221,48,True,1570136494.12,1570137403.87,239,1570136494.12,1570136494.12,None,2.22 miles,
454256,10/03/2019 17:31:36,1570134691.81,6887,False,,655315,,1,730,2221,42,False,1570135444.57,1570136713.67,346,1570135444.57,1570135444.57,None,3.54 miles,
454255,10/03/2019 17:31:33,1570134687.36,44810,False,,655314,,2,590,2221,25,False,1570135186.83,1570135653.83,271,1570135186.83,1570135186.83,None,1.69 miles,
454254,10/03/2019 17:31:28,1570134683.32,14119,False,,655310,,1,680,2221,44,True,1570135989.24,1570136816.19,124,1570135989.24,1570135989.24,None,1.94 miles,
454253,10/03/2019 17:31:22,1570134678.25,2357,False,,655312,,1,680,2221,41,False,1570136365.25,1570137026.6,378,1570136365.25,1570136365.25,None,1.95 miles,
454252,10/03/2019 17:31:28,1570134677.16,42407,False,,655311,,1,860,2221,23,True,1570136253.5,1570137614.05,353,1570136253.5,1570136253.5,None,3.76 miles,
454251,10/03/2019 17:31:23,1570134672.2,14119,False,,655310,,1,680,2221,43,False,1570135863.65,1570136721.65,124,1570135863.65,1570135863.65,None,1.94 miles,
454250,10/03/2019 17:31:14,1570134668.91,43897,False,,655309,,1,730,2221,30,False,1570135777.23,1570137410.78,202,1570135777.23,1570135777.23,None,3.3 miles,
454249,10/03/2019 17:31:10,1570134665.01,20347,False,,655307,,1,570,2221,44,False,1570135230.78,1570136062.53,40,1570135230.78,1570135230.78,None,0.67 miles,
454248,10/03/2019 17:31:17,1570134661.53,228,False,,655306,,1,540,2221,43,True,1570135875.78,1570136521.03,149,1570135875.78,1570135875.78,None,1.71 miles,
454247,10/03/2019 17:31:02,1570134659.04,31640,False,None,655304,,1,680,2221,53,False,1570135580.37,1570136273.17,499,1570135580.37,1570135580.37,None,2.26 miles,
