Id,Last Update,Issue,Rider Id,Is Flex,Rider Status,Request Id,Ride type,Number Of Passengers,Ride Cost,Pricing Scheme Id,Van Id,Accepted,Pickup ETA,Dropoff ETA,Pickup Walk Duration,Internal Pickup ETA,External Pickup ETA,ETA Diff,Pricing Distance,Rider Trip Api Id
450357,10/02/2019 19:09:09,1570054146.89,24861,False,,649546,,1,430,2219,30,False,1570054811.05,1570055498.85,39,1570054811.05,1570054811.05,None,0.85 miles,
450356,10/02/2019 19:09:37,1570054143.91,52954,False,None,649545,,2,720,2219,30,True,1570055135.55,1570056737.6,155,1570055135.55,1570055135.55,None,3.58 miles,
450355,10/02/2019 19:08:12,1570054089.57,53196,False,,649539,,1,470,2219,50,False,1570054709.16,1570055683.06,39,1570054709.16,1570054709.16,None,1.57 miles,
450354,10/02/2019 19:08:05,1570054082.68,38701,False,None,649537,,1,670,2219,32,False,1570054709.72,1570056072.57,40,1570054709.72,1570054709.72,None,3.14 miles,
450353,10/02/2019 19:08:02,1570054064.12,5324,False,,649533,,1,670,2219,41,True,1570055076.07,1570057208.72,26,1570055076.07,1570055076.07,None,3.13 miles,
450352,10/02/2019 19:07:22,1570054040.4,50302,False,,649531,,1,670,2219,47,False,1570054845.76,1570056395.36,85,1570054845.76,1570054845.76,None,3.56 miles,
450351,10/02/2019 19:07:19,1570054037.4,2135,False,,649530,,1,940,2219,40,False,1570054878.24,1570056835.64,59,1570054878.24,1570054878.24,None,4.73 miles,
450350,10/02/2019 19:07:07,1570054024.32,43640,False,,649529,,1,470,2219,32,False,1570055197.25,1570056142.65,111,1570055197.25,1570055197.25,None,1.54 miles,
450349,10/02/2019 19:06:50,1570054009.58,2135,False,,649526,,10,1790,2219,40,False,1570054867.64,1570056672.09,59,1570054867.64,1570054867.64,None,4.83 miles,
450348,10/02/2019 19:06:22,1570053957.36,13159,False,,649521,,1,670,2219,48,True,1570054275.44,1570056117.14,67,1570054275.44,1570054275.44,None,3.55 miles,
450347,10/02/2019 19:05:06,1570053904.12,37377,False,,649516,,1,520,2219,43,True,1570054841.1,1570056479.2,31,1570054841.1,1570054841.1,None,3.02 miles,
450346,10/02/2019 19:05:03,1570053895.33,37377,False,,649516,,1,520,2219,54,False,1570054575.2,1570056208.3,31,1570054575.2,1570054575.2,None,3.02 miles,
450345,10/02/2019 19:05:00,1570053883.62,53831,False,,649514,,1,670,2219,54,True,1570055025.08,1570056418.98,29,1570055025.08,1570055025.08,None,3.55 miles,
450344,10/02/2019 19:04:22,1570053859.48,25458,False,,649511,,1,500,2219,41,False,1570054850.39,1570055542.79,177,1570054850.39,1570054850.39,None,1.91 miles,
450343,10/02/2019 19:04:26,1570053859.32,13634,False,,649510,,1,520,2219,56,True,1570054919.51,1570057407.51,48,1570054919.51,1570054919.51,None,3.02 miles,
450342,10/02/2019 19:03:49,1570053816.91,27151,False,,649509,,1,670,2219,24,True,1570054990.84,1570056712.48,70,1570054990.84,1570054990.84,None,3.44 miles,
450341,10/02/2019 19:03:19,1570053791.18,46995,False,,649507,,1,430,2219,51,True,1570053971.18,1570054333.53,26,1570053971.18,1570053971.18,None,0.85 miles,
