Id,Last Update,Issue,Rider Id,Is Flex,Rider Status,Request Id,Ride type,Number Of Passengers,Ride Cost,Pricing Scheme Id,Van Id,Accepted,Pickup ETA,Dropoff ETA,Pickup Walk Duration,Internal Pickup ETA,External Pickup ETA,ETA Diff,Pricing Distance,Rider Trip Api Id
444657,10/01/2019 17:00:39,1569960004.41,31474,False,,638491,,2,730,2221,42,False,1569961279.88,1569962389.73,76,1569961279.88,1569961279.88,None,2.92 miles,
444656,10/01/2019 17:00:06,1569960002.87,46705,False,,638490,,1,1300,2221,27,False,1569961714.42,1569963635.02,307,1569961714.42,1569961714.42,None,5.98 miles,
444655,10/01/2019 16:59:58,1569959991.05,16151,False,,638488,,1,670,2218,31,True,1569960927.05,1569962146.15,43,1569960927.05,1569960927.05,None,3.51 miles,
444654,10/01/2019 16:59:44,1569959982.6,629,False,,638485,,1,520,2218,49,False,1569960200.88,1569961551.18,174,1569960200.88,1569960200.88,None,2.88 miles,
444653,10/01/2019 16:59:44,1569959977.27,29766,False,,638481,,1,520,2218,36,True,1569961000.02,1569962349.52,67,1569961000.02,1569961000.02,None,2.66 miles,
444652,10/01/2019 16:59:42,1569959973.45,13627,False,,638478,,2,520,2218,43,True,1569960529.38,1569960856.23,107,1569960529.38,1569960529.38,None,1.47 miles,
444651,10/01/2019 16:59:16,1569959949.02,26194,False,,638469,,1,500,2218,44,True,1569960766.26,1569961582.96,155,1569960766.26,1569960766.26,None,2.02 miles,
444650,10/01/2019 16:59:04,1569959941.65,629,False,,638466,,1,520,2218,49,False,1569960206.47,1569961556.77,174,1569960206.47,1569960206.47,None,2.88 miles,
444649,10/01/2019 16:58:57,1569959927.61,45775,False,,638460,,1,470,2218,55,True,1569960428.92,1569960907.87,69,1569960428.92,1569960428.92,None,1.44 miles,
444648,10/01/2019 16:58:26,1569959904.06,13627,False,,638453,,2,520,2218,43,False,1569960618.38,1569960945.22,134,1569960618.38,1569960618.38,None,1.47 miles,
