Id,Last Update,Issue,Rider Id,Is Flex,Rider Status,Request Id,Ride type,Number Of Passengers,Ride Cost,Pricing Scheme Id,Van Id,Accepted,Pickup ETA,Dropoff ETA,Pickup Walk Duration,Internal Pickup ETA,External Pickup ETA,ETA Diff,Pricing Distance,Rider Trip Api Id
541557,10/26/2019 12:59:57,1572105577.67,26969,False,,795845,,1,470,2218,28,True,1572105972.99,1572106638.94,209,1572105972.99,1572105972.99,None,1.66 miles,
541556,10/26/2019 12:59:55,1572105576.6,58115,False,,795844,,1,860,2218,38,True,1572106771.9,1572107941.3,110,1572106771.9,1572106771.9,None,3.84 miles,
541555,10/26/2019 12:59:48,1572105575.46,3709,False,,795843,,1,670,2218,36,True,1572106107.81,1572107551.16,54,1572106107.81,1572106107.81,None,3.28 miles,
541554,10/26/2019 12:59:35,1572105571.57,11801,False,,795842,,1,500,2218,46,False,1572105946.09,1572106992.69,366,1572105946.09,1572105946.09,None,2.29 miles,
541553,10/26/2019 12:59:22,1572105538.38,56659,False,,795841,,1,500,2218,27,True,1572106538.88,1572107514.18,95,1572106538.88,1572106538.88,None,2.32 miles,
541552,10/26/2019 12:58:39,1572105508.77,51528,False,,795839,,1,670,2218,33,True,1572105967.62,1572107090.12,87,1572105967.62,1572105967.62,None,3.69 miles,
541551,10/26/2019 12:57:27,1572105443.28,40024,False,,795838,,1,1140,2218,31,False,1572105755.69,1572107689.44,27,1572105755.69,1572105755.69,None,5.55 miles,
541550,10/26/2019 12:57:24,1572105432.54,1008,False,,795837,,1,470,2218,25,True,1572106068.87,1572106782.42,40,1572106068.87,1572106068.87,None,1.61 miles,
541549,10/26/2019 12:56:54,1572105410.28,14926,False,None,795836,,1,860,2218,42,False,1572105725.28,1572107770.98,315,1572105725.28,1572105725.28,None,3.83 miles,
541548,10/26/2019 12:55:45,1572105341.26,33,False,None,795835,,1,470,2218,33,False,1572105861.29,1572106328.29,24,1572105861.29,1572105861.29,None,1.52 miles,
541547,10/26/2019 12:55:43,1572105339.78,58230,False,None,795834,,1,860,2218,33,False,1572106184.44,1572107416.19,343,1572106184.44,1572106184.44,None,4.17 miles,
541546,10/26/2019 12:55:44,1572105334.18,5676,False,None,795833,,1,670,2218,28,True,1572105649.73,1572106445.63,202,1572105649.73,1572105649.73,None,3.36 miles,
541545,10/26/2019 12:55:32,1572105328.28,14926,False,None,795832,,1,430,2218,33,False,1572106023.44,1572106213.29,8,1572106023.44,1572106023.44,None,0.61 miles,
541544,10/26/2019 12:55:18,1572105314.58,47416,False,None,795831,,1,670,2218,34,False,1572105971.37,1572107003.02,395,1572105971.37,1572105971.37,None,3.19 miles,
541543,10/26/2019 12:55:00,1572105297.42,5676,False,None,795830,,1,670,2218,28,False,1572105615.09,1572106410.99,202,1572105615.09,1572105615.09,None,3.36 miles,
541542,10/26/2019 12:54:58,1572105296.33,54788,False,,795828,,1,860,2218,45,True,1572105663.16,1572107382.96,126,1572105663.16,1572105663.16,None,3.93 miles,
541541,10/26/2019 12:54:54,1572105291.4,51528,False,,795829,,1,670,2218,25,False,1572105642.4,1572106968.9,351,1572105642.4,1572105642.4,None,3.69 miles,
541540,10/26/2019 12:54:56,1572105284.06,54788,False,,795828,,1,860,2218,24,False,1572105653.21,1572107105.76,126,1572105653.21,1572105653.21,None,3.93 miles,
541539,10/26/2019 12:54:51,1572105276.57,293,False,,795827,,2,520,2218,23,True,1572105844.67,1572106725.67,245,1572105844.67,1572105844.67,None,1.87 miles,
541538,10/26/2019 12:54:52,1572105275.65,43652,False,,795826,,1,500,2218,24,True,1572105672.4,1572106572.95,210,1572105672.4,1572105672.4,None,2.19 miles,
541537,10/26/2019 12:54:34,1572105271.91,3427,False,,795825,,1,250,2218,49,False,1572105698.71,1572105924.21,32,1572105698.71,1572105698.71,None,0.48 miles,
541536,10/26/2019 12:54:23,1572105250.33,24947,False,,795823,,1,670,2218,38,True,1572106360.69,1572107245.14,389,1572106360.69,1572106360.69,None,3.43 miles,
541535,10/26/2019 12:54:11,1572105247.7,293,False,,795822,,1,500,2218,35,False,1572105815.27,1572106587.02,360,1572105815.27,1572105815.27,None,1.95 miles,
541534,10/26/2019 12:54:06,1572105241.44,14926,False,None,795821,,1,430,2218,24,False,1572105582.99,1572105897.04,198,1572105582.99,1572105582.99,None,0.96 miles,
541533,10/26/2019 12:53:35,1572105211.17,14926,False,None,795820,,1,430,2218,24,False,1572105573.42,1572105885.17,198,1572105573.42,1572105573.42,None,0.96 miles,
541532,10/26/2019 12:53:14,1572105190.38,3709,False,,795819,,1,670,2218,36,False,1572106164.46,1572107599.76,217,1572106164.46,1572106164.46,None,3.28 miles,
541531,10/26/2019 12:53:11,1572105188.72,54649,False,,795818,,1,940,2218,23,False,1572105649.87,1572107082.87,134,1572105649.87,1572105649.87,None,4.33 miles,
541530,10/26/2019 12:53:10,1572105180.1,46670,False,,795817,,2,720,2218,42,True,1572105757.81,1572106760.7,286,1572105757.81,1572105757.81,None,3.24 miles,
541529,10/26/2019 12:53:01,1572105177.78,293,False,,795816,,2,550,2218,35,False,1572105822.41,1572106458.46,333,1572105822.41,1572105822.41,None,2.26 miles,
541528,10/26/2019 12:52:53,1572105169.48,56659,False,,795815,,1,500,2218,23,False,1572105624.88,1572106623.18,95,1572105624.88,1572105624.88,None,2.32 miles,
