Id,Last Update,Issue,Rider Id,Is Flex,Rider Status,Request Id,Ride type,Number Of Passengers,Ride Cost,Pricing Scheme Id,Van Id,Accepted,Pickup ETA,Dropoff ETA,Pickup Walk Duration,Internal Pickup ETA,External Pickup ETA,ETA Diff,Pricing Distance,Rider Trip Api Id
471057,10/08/2019 18:45:59,1570571149.93,13292,False,,684424,,1,680,2222,34,True,1570571758.82,1570572633.82,211,1570571758.82,1570571758.82,None,2.13 miles,
471056,10/08/2019 18:45:52,1570571147.88,19218,False,None,684423,,1,540,2222,26,False,1570571852.8,1570572621.95,11,1570571852.8,1570571852.8,None,1.21 miles,
471055,10/08/2019 18:45:48,1570571144.39,286,False,,684422,,1,540,2222,55,False,1570571805.59,1570572312.84,222,1570571805.59,1570571805.59,None,1.63 miles,
471054,10/08/2019 18:45:45,1570571142.16,40881,False,None,684421,,1,1140,2222,45,False,1570571764.41,1570573363.01,103,1570571764.41,1570571764.41,None,5.01 miles,
471053,10/08/2019 18:45:45,1570571140.14,9388,False,,684420,,1,570,2222,32,False,1570572684.94,1570573048.44,179,1570572684.94,1570572684.94,None,0.74 miles,
471052,10/08/2019 18:45:28,1570571124.23,35871,False,,684419,,1,680,2222,23,False,1570572592.71,1570573410.46,23,1570572592.71,1570572592.71,None,2.02 miles,
471051,10/08/2019 18:45:24,1570571120.46,43130,False,,684418,,1,730,2222,31,False,1570572114.2,1570574021.55,186,1570572114.2,1570572114.2,None,3.53 miles,
471050,10/08/2019 18:44:54,1570571089.55,31321,False,,684416,,1,540,2222,49,False,1570572525.75,1570573471.15,236,1570572525.75,1570572525.75,None,1.53 miles,
471049,10/08/2019 18:44:49,1570571084.12,41187,False,,684413,,1,680,2222,35,False,1570572686.99,1570573836.39,272,1570572686.99,1570572686.99,None,2.13 miles,
471048,10/08/2019 18:44:46,1570571082.94,43130,False,,684412,,1,730,2222,31,False,1570572155.14,1570574062.49,186,1570572155.14,1570572155.14,None,3.53 miles,
471047,10/08/2019 18:44:46,1570571081.94,15820,False,,684411,,1,540,2222,55,False,1570571690.67,1570572330.17,275,1570571690.67,1570571690.67,None,1.89 miles,
471046,10/08/2019 18:44:45,1570571069.29,31246,False,,684408,,1,540,2222,54,True,1570572055.11,1570572683.56,305,1570572055.11,1570572055.11,None,1.86 miles,
471045,10/08/2019 18:44:16,1570571051.3,27090,False,None,684406,,1,680,2222,26,False,1570572205.45,1570572863.35,75,1570572205.45,1570572205.45,None,1.93 miles,
471044,10/08/2019 18:44:15,1570571046.38,23830,False,,684405,,1,680,2222,29,True,1570572477.26,1570573592.86,49,1570572477.26,1570572477.26,None,2.38 miles,
471043,10/08/2019 18:44:05,1570571041.16,50773,False,,684404,,1,540,2222,48,False,1570572308.94,1570573169.24,293,1570572308.94,1570572308.94,None,1.75 miles,
471042,10/08/2019 18:44:21,1570571039.83,2918,False,,684403,,1,730,2222,43,True,1570572085.84,1570573338.29,198,1570572085.84,1570572085.84,None,3.17 miles,
471041,10/08/2019 18:44:02,1570571027.21,39347,False,,684402,,1,730,2222,43,True,1570571338.34,1570572865.64,214,1570571338.34,1570571338.34,None,3.6 miles,
471040,10/08/2019 18:43:40,1570571015.8,33,False,None,684401,,1,540,2222,34,False,1570571789.43,1570572918.59,327,1570571789.43,1570571789.43,None,1.52 miles,
471039,10/08/2019 18:43:35,1570571010.41,52151,False,,684400,,1,680,2222,56,False,1570571186.41,1570572800.87,176,1570571186.41,1570571186.41,None,2.29 miles,
471038,10/08/2019 18:43:08,1570570983.96,19218,False,None,684399,,1,540,2222,26,False,1570571852.8,1570572795.6,11,1570571852.8,1570571852.8,None,1.21 miles,
471037,10/08/2019 18:43:08,1570570983.7,9442,False,,684398,,1,540,2222,40,False,1570571161.52,1570572020.02,48,1570571161.52,1570571161.52,None,1.79 miles,
