Id,Last Update,Issue,Rider Id,Is Flex,Rider Status,Request Id,Ride type,Number Of Passengers,Ride Cost,Pricing Scheme Id,Van Id,Accepted,Pickup ETA,Dropoff ETA,Pickup Walk Duration,Internal Pickup ETA,External Pickup ETA,ETA Diff,Pricing Distance,Rider Trip Api Id
524757,10/22/2019 08:04:53,1571742277.6,13292,False,,772079,,1,500,2218,57,True,1571743004.02,1571743770.02,267,1571743004.02,1571743004.02,None,2.06 miles,
524756,10/22/2019 08:04:35,1571742269.07,15507,False,,772078,,1,520,2218,44,False,1571743803.13,1571745040.83,71,1571743803.13,1571743803.13,None,2.75 miles,
524755,10/22/2019 08:04:27,1571742263.33,40018,False,,772076,,1,520,2218,29,False,1571743653.95,1571745084.65,341,1571743653.95,1571743653.95,None,3.03 miles,
524754,10/22/2019 08:04:05,1571742240.76,46754,False,,772075,,1,900,2220,50,False,1571742882.68,1571744465.18,80,1571742882.68,1571742882.68,None,3.68 miles,
524753,10/22/2019 08:03:46,1571742220.83,10171,False,,772074,,1,470,2218,32,False,1571742847.62,1571743942.97,297,1571742847.62,1571742847.62,None,1.87 miles,
524752,10/22/2019 08:03:42,1571742218.32,57380,False,None,772073,,1,860,2218,59,False,1571743169.29,1571745085.79,278,1571743169.29,1571743169.29,None,4.28 miles,
524751,10/22/2019 08:03:14,1571742189.81,13292,False,,772071,,1,500,2218,57,False,1571742929.26,1571743695.26,267,1571742929.26,1571742929.26,None,2.06 miles,
524750,10/22/2019 08:03:21,1571742189.78,29299,False,,772072,,1,470,2218,53,True,1571743397.84,1571744240.89,347,1571743397.84,1571743397.84,None,1.58 miles,
524749,10/22/2019 08:03:17,1571742181.38,41808,False,,772070,,1,940,2218,29,True,1571743094.29,1571744976.94,313,1571743094.29,1571743094.29,None,4.52 miles,
524748,10/22/2019 08:02:59,1571742147.78,56092,False,,772069,,1,860,2218,40,True,1571742452.36,1571743926.76,136,1571742452.36,1571742452.36,None,3.78 miles,
524747,10/22/2019 08:01:50,1571742106.23,41808,False,,772068,,1,940,2218,29,False,1571743331.33,1571745407.63,313,1571743331.33,1571743331.33,None,4.52 miles,
524746,10/22/2019 08:01:40,1571742095.85,33,False,None,772067,,1,470,2218,33,False,1571742440.48,1571742993.04,60,1571742440.48,1571742440.48,None,1.52 miles,
524745,10/22/2019 08:01:34,1571742089.86,41536,False,,772066,,1,500,2218,57,False,1571743501.58,1571744377.98,387,1571743501.58,1571743501.58,None,1.99 miles,
524744,10/22/2019 08:01:11,1571742066.83,41808,False,,772065,,1,940,2218,29,False,1571743290.59,1571745366.89,313,1571743290.59,1571743290.59,None,4.41 miles,
524743,10/22/2019 08:01:19,1571742064.23,52450,False,,772064,,1,520,2218,62,True,1571742601.24,1571743841.54,214,1571742601.24,1571742601.24,None,2.62 miles,
524742,10/22/2019 08:01:03,1571742058.83,41536,False,,772063,,1,500,2218,57,False,1571743514.47,1571744390.87,387,1571743514.47,1571743514.47,None,2.07 miles,
524741,10/22/2019 08:00:48,1571742038.73,37938,False,,772062,,1,670,2218,29,True,1571742887.78,1571744768.13,80,1571742887.78,1571742887.78,None,3.4 miles,
524740,10/22/2019 08:00:56,1571742038.37,42874,False,,772061,,1,500,2218,36,True,1571743648.69,1571744438.84,63,1571743648.69,1571743648.69,None,2.13 miles,
524739,10/22/2019 08:00:39,1571742033.62,49782,False,,772060,,1,520,2218,51,False,1571742857.65,1571745158.65,269,1571742857.65,1571742857.65,None,2.98 miles,
524738,10/22/2019 08:00:33,1571742029.86,1033,False,None,772059,,1,520,2218,35,False,1571742478.67,1571743858.77,249,1571742478.67,1571742478.67,None,2.74 miles,
524737,10/22/2019 08:00:23,1571742018.94,1048,False,,772058,,1,470,2218,55,False,1571743460.34,1571743781.74,252,1571743460.34,1571743460.34,None,1.38 miles,
524736,10/22/2019 08:00:22,1571742018.08,15507,False,,772057,,1,520,2218,53,False,1571742250.37,1571743446.92,61,1571742250.37,1571742250.37,None,2.75 miles,
524735,10/22/2019 08:00:15,1571742011.28,41808,False,,772056,,1,940,2218,29,False,1571743120.08,1571745049.88,313,1571743120.08,1571743120.08,None,4.41 miles,
524734,10/22/2019 08:00:06,1571742000.89,53999,False,,772055,,1,570,2220,34,True,1571743010.04,1571743770.29,93,1571743010.04,1571743010.04,None,3.04 miles,
524733,10/22/2019 07:59:47,1571741982.8,41808,False,,772054,,1,940,2220,29,False,1571743159.13,1571745041.78,313,1571743159.13,1571743159.13,None,4.52 miles,
524732,10/22/2019 07:58:48,1571741924.18,41808,False,,772053,,1,940,2220,29,False,1571743241.25,1571745171.05,313,1571743241.25,1571743241.25,None,4.41 miles,
524731,10/22/2019 07:58:29,1571741906.35,42874,False,,772052,,1,500,2220,44,False,1571742062.35,1571743250.7,156,1571742062.35,1571742062.35,None,2.13 miles,
524730,10/22/2019 07:58:22,1571741897.61,15507,False,,772051,,1,570,2220,53,False,1571742205.24,1571743401.79,61,1571742205.24,1571742205.24,None,2.75 miles,
524729,10/22/2019 07:57:59,1571741875.52,41808,False,,772050,,1,940,2220,29,False,1571743290.4,1571745173.05,313,1571743290.4,1571743290.4,None,4.66 miles,
524728,10/22/2019 07:57:25,1571741841.24,57144,False,None,772049,,2,950,2220,40,False,1571742754.32,1571743992.97,375,1571742754.32,1571742754.32,None,3.34 miles,
524727,10/22/2019 07:57:22,1571741837.35,41808,False,,772048,,1,940,2220,29,False,1571743340.31,1571745222.95,313,1571743340.31,1571743340.31,None,4.66 miles,
524726,10/22/2019 07:57:21,1571741826.61,1657,False,,772047,,1,500,2220,42,True,1571742411.13,1571743965.34,48,1571742411.13,1571742411.13,None,2.3 miles,
524725,10/22/2019 07:57:06,1571741818.07,41923,False,,772046,,1,900,2220,24,True,1571743235.6,1571745166.55,85,1571743235.6,1571743235.6,None,3.37 miles,
524724,10/22/2019 07:57:01,1571741810.67,25509,False,None,772044,,1,900,2220,26,True,1571742580.21,1571744079.91,180,1571742580.21,1571742580.21,None,3.43 miles,
524723,10/22/2019 07:57:07,1571741809.14,49999,False,,772043,,1,900,2220,35,True,1571742418.98,1571744101.53,205,1571742418.98,1571742418.98,None,3.25 miles,
524722,10/22/2019 07:56:53,1571741804.3,9499,False,,772042,,1,570,2220,59,True,1571743061.39,1571744033.24,225,1571743061.39,1571743061.39,None,2.96 miles,
524721,10/22/2019 07:56:48,1571741799.62,45789,False,,772041,,1,570,2220,28,True,1571742486.35,1571743825.5,240,1571742486.35,1571742486.35,None,3.08 miles,
524720,10/22/2019 07:56:24,1571741778.94,49782,False,,772040,,1,570,2220,51,False,1571742711.48,1571745012.48,362,1571742711.48,1571742711.48,None,2.99 miles,
524719,10/22/2019 07:56:43,1571741778.01,45864,False,,772039,,1,570,2220,49,True,1571742379.33,1571743291.83,72,1571742379.33,1571742379.33,None,2.76 miles,
524718,10/22/2019 07:56:10,1571741767.71,54645,False,,772037,,1,570,2220,26,False,1571742685.05,1571743789.15,359,1571742685.05,1571742685.05,None,3.04 miles,
524717,10/22/2019 07:56:08,1571741764.39,41808,False,,772036,,1,940,2220,26,False,1571742481.89,1571744364.54,313,1571742481.89,1571742481.89,None,4.65 miles,
524716,10/22/2019 07:56:07,1571741762.84,1337,False,,772035,,1,940,2220,44,False,1571742816.59,1571745050.89,269,1571742816.59,1571742816.59,None,4.88 miles,
524715,10/22/2019 07:56:00,1571741756.02,45789,False,,772034,,1,570,2220,28,False,1571742472.52,1571743811.67,240,1571742472.52,1571742472.52,None,3.08 miles,
524714,10/22/2019 07:55:58,1571741754.72,49819,False,,772033,,1,570,2220,33,False,1571742639.76,1571743916.56,274,1571742639.76,1571742639.76,None,2.89 miles,
524713,10/22/2019 07:55:58,1571741753.25,33,False,None,772032,,1,500,2220,43,False,1571741929.36,1571742899.81,24,1571741929.36,1571741929.36,None,1.52 miles,
524712,10/22/2019 07:55:50,1571741745.23,29493,False,,772031,,1,500,2220,58,False,1571742655.13,1571743452.18,174,1571742655.13,1571742655.13,None,1.31 miles,
524711,10/22/2019 07:55:43,1571741740.39,42874,False,,772030,,1,500,2220,44,False,1571741991.22,1571743179.57,156,1571741991.22,1571741991.22,None,2.13 miles,
524710,10/22/2019 07:55:59,1571741734.03,47485,False,,772029,,1,500,2220,50,True,1571742896.1,1571743763.3,340,1571742896.1,1571742896.1,None,2.18 miles,
524709,10/22/2019 07:55:45,1571741728.87,49782,False,,772028,,1,570,2220,51,True,1571742778.6,1571745079.6,270,1571742778.6,1571742778.6,None,2.98 miles,
524708,10/22/2019 07:55:39,1571741726.53,40071,False,,772027,,1,1140,2220,44,True,1571742737.52,1571745127.07,152,1571742737.52,1571742737.52,None,5.43 miles,
524707,10/22/2019 07:55:28,1571741723.29,41808,False,,772026,,1,940,2220,26,False,1571742481.89,1571744364.54,313,1571742481.89,1571742481.89,None,4.65 miles,
524706,10/22/2019 07:55:24,1571741711.32,41923,False,,772025,,1,900,2220,24,True,1571743163.52,1571745094.47,85,1571743163.52,1571743163.52,None,3.37 miles,
524705,10/22/2019 07:55:08,1571741703.5,29493,False,,772024,,1,500,2220,58,False,1571742624.42,1571743421.47,174,1571742624.42,1571742624.42,None,1.31 miles,
524704,10/22/2019 07:55:07,1571741702.66,47485,False,,772023,,1,500,2220,50,False,1571742906.4,1571743773.6,340,1571742906.4,1571742906.4,None,2.18 miles,
524703,10/22/2019 07:55:01,1571741696.17,19091,False,,772022,,1,570,2220,53,False,1571742316.74,1571743586.89,231,1571742316.74,1571742316.74,None,2.77 miles,
524702,10/22/2019 07:55:01,1571741691.77,53999,False,,772021,,1,570,2220,56,True,1571742791.55,1571743551.8,93,1571742791.55,1571742791.55,None,3.04 miles,
524701,10/22/2019 07:54:35,1571741660.54,44874,False,,772019,,1,570,2220,48,True,1571742121.96,1571742973.06,215,1571742121.96,1571742121.96,None,2.65 miles,
