Id,Last Update,Issue,Rider Id,Is Flex,Rider Status,Request Id,Ride type,Number Of Passengers,Ride Cost,Pricing Scheme Id,Van Id,Accepted,Pickup ETA,Dropoff ETA,Pickup Walk Duration,Internal Pickup ETA,External Pickup ETA,ETA Diff,Pricing Distance,Rider Trip Api Id
552657,10/29/2019 20:50:50,1572393037.79,3709,False,,811056,,1,670,2219,38,True,1572393324.79,1572394580.79,54,1572393324.79,1572393324.79,None,3.28 miles,
552656,10/29/2019 20:50:45,1572393036.97,3539,False,,811055,,1,470,2219,33,True,1572393368.06,1572393872.06,38,1572393368.06,1572393368.06,None,1.88 miles,
552655,10/29/2019 20:50:17,1572393011.75,44530,False,,811054,,1,470,2219,27,True,1572393177.42,1572393675.42,37,1572393177.42,1572393177.42,None,1.54 miles,
552654,10/29/2019 20:50:03,1572393001.34,14599,False,,811053,,1,250,2219,36,False,1572393231.66,1572394454.66,185,1572393231.66,1572393231.66,None,2.44 miles,
552653,10/29/2019 20:50:26,1572392993.98,14159,False,,811052,,1,520,2219,42,True,1572393201.16,1572394249.16,135,1572393201.16,1572393201.16,None,3.01 miles,
552652,10/29/2019 20:49:36,1572392974.72,33,False,None,811051,,1,470,2219,34,False,1572393198.36,1572393894.36,60,1572393198.36,1572393198.36,None,1.52 miles,
552651,10/29/2019 20:49:34,1572392971.79,3709,False,,811050,,1,670,2219,38,False,1572393258.79,1572394514.79,54,1572393258.79,1572393258.79,None,3.28 miles,
552650,10/29/2019 20:49:18,1572392956.38,58164,False,,811049,,1,860,2219,48,False,1572393417.61,1572394513.61,256,1572393417.61,1572393417.61,None,3.91 miles,
552649,10/29/2019 20:48:58,1572392923.19,5806,False,,811048,,1,940,2219,61,True,1572393084.07,1572394413.07,22,1572393084.07,1572393084.07,None,4.4 miles,
552648,10/29/2019 20:48:13,1572392891.43,52034,False,,811047,,1,520,2219,46,False,1572393528.3,1572394344.3,119,1572393528.3,1572393528.3,None,3.08 miles,
552647,10/29/2019 20:47:50,1572392867.59,58361,False,None,811046,,1,520,2219,46,False,1572393172.35,1572394163.35,48,1572393172.35,1572393172.35,None,2.75 miles,
552646,10/29/2019 20:47:14,1572392832.24,58361,False,None,811045,,1,250,2219,46,False,1572393152.06,1572393406.06,48,1572393152.06,1572393152.06,None,0.56 miles,
552645,10/29/2019 20:47:28,1572392831.93,53547,False,,811044,,1,500,2219,41,True,1572393292.09,1572394140.09,44,1572393292.09,1572393292.09,None,2.29 miles,
552644,10/29/2019 20:46:59,1572392817.83,58164,False,,811043,,1,500,2219,57,False,1572393316.53,1572394104.53,250,1572393316.53,1572393316.53,None,1.91 miles,
552643,10/29/2019 20:46:39,1572392796.96,53547,False,,811042,,1,500,2219,41,False,1572393221.97,1572394069.97,44,1572393221.97,1572393221.97,None,2.29 miles,
552642,10/29/2019 20:46:11,1572392770.16,14159,False,,811041,,1,520,2219,62,False,1572393047.16,1572394095.16,135,1572393047.16,1572393047.16,None,3.01 miles,
552641,10/29/2019 20:43:44,1572392621.89,33,False,None,811040,,1,470,2219,46,False,1572393212.97,1572393643.97,24,1572393212.97,1572393212.97,None,1.52 miles,
552640,10/29/2019 20:42:42,1572392550.39,15209,False,,811039,,4,1010,2219,29,True,1572392691.73,1572393792.73,164,1572392691.73,1572392691.73,None,3.75 miles,
552639,10/29/2019 20:42:06,1572392524.29,58763,False,None,811038,,1,470,2219,23,False,1572392862.4,1572393348.4,36,1572392862.4,1572392862.4,None,1.57 miles,
552638,10/29/2019 20:39:16,1572392350.59,20064,False,,811037,,1,500,2219,41,True,1572392924.71,1572393877.71,106,1572392924.71,1572392924.71,None,2.45 miles,
