Id,Last Update,Issue,Rider Id,Is Flex,Rider Status,Request Id,Ride type,Number Of Passengers,Ride Cost,Pricing Scheme Id,Van Id,Accepted,Pickup ETA,Dropoff ETA,Pickup Walk Duration,Internal Pickup ETA,External Pickup ETA,ETA Diff,Pricing Distance,Rider Trip Api Id
466557,10/07/2019 18:59:52,1570485587.69,52669,False,,676751,,1,680,2222,33,False,1570486032.1,1570488244.75,385,1570486032.1,1570486032.1,None,2.91 miles,
466556,10/07/2019 18:59:43,1570485579.56,44288,False,,676749,,1,680,2222,49,False,1570486016.51,1570487038.26,339,1570486016.51,1570486016.51,None,2.48 miles,
466555,10/07/2019 18:59:48,1570485578.67,6833,False,,676748,,1,730,2222,55,True,1570486011.47,1570487213.32,362,1570486011.47,1570486011.47,None,3.18 miles,
466554,10/07/2019 18:59:39,1570485575.91,17711,False,,676746,,1,540,2222,30,False,1570486627.53,1570487513.18,346,1570486627.53,1570486627.53,None,1.77 miles,
466553,10/07/2019 18:59:54,1570485573.41,14013,False,,676745,,1,680,2222,53,True,1570486858.0,1570487788.45,341,1570486858.0,1570486858.0,None,3.07 miles,
466552,10/07/2019 18:59:31,1570485568.08,39098,False,,676743,,1,730,2222,29,False,1570486808.0,1570487987.3,234,1570486808.0,1570486808.0,None,3.5 miles,
466551,10/07/2019 18:59:29,1570485565.88,47899,False,,676742,,1,540,2222,27,False,1570486633.69,1570487094.19,55,1570486633.69,1570486633.69,None,1.31 miles,
466550,10/07/2019 18:59:27,1570485562.76,47291,False,,676740,,1,570,2222,46,False,1570486708.42,1570487119.07,234,1570486708.42,1570486708.42,None,0.79 miles,
466549,10/07/2019 18:59:13,1570485549.96,48962,False,,676737,,1,680,2222,51,False,1570486492.06,1570487984.11,168,1570486492.06,1570486492.06,None,2.94 miles,
466548,10/07/2019 18:59:02,1570485539.59,54616,False,None,676735,,2,590,2222,53,False,1570487166.83,1570488020.23,294,1570487166.83,1570487166.83,None,1.65 miles,
466547,10/07/2019 18:59:02,1570485538.63,44288,False,,676734,,1,680,2222,49,False,1570486049.11,1570487070.86,339,1570486049.11,1570486049.11,None,2.48 miles,
466546,10/07/2019 18:58:53,1570485520.99,12520,False,,676729,,1,680,2222,56,True,1570485780.68,1570487388.33,185,1570485780.68,1570485780.68,None,2.74 miles,
466545,10/07/2019 18:58:43,1570485520.67,39098,False,,676728,,1,730,2222,52,False,1570486123.43,1570487483.68,306,1570486123.43,1570486123.43,None,3.5 miles,
466544,10/07/2019 18:58:38,1570485515.1,8760,False,None,676725,,1,680,2222,27,False,1570487107.95,1570487708.35,349,1570487107.95,1570487107.95,None,2.53 miles,
466543,10/07/2019 18:58:27,1570485503.1,17335,False,,676722,,1,540,2222,48,False,1570486249.91,1570486943.91,282,1570486249.91,1570486249.91,None,1.29 miles,
466542,10/07/2019 18:58:25,1570485502.06,233,False,,676721,,1,680,2222,48,False,1570486712.66,1570488214.66,221,1570486712.66,1570486712.66,None,2.81 miles,
466541,10/07/2019 18:58:24,1570485501.13,12875,False,,676720,,1,540,2222,23,False,1570486007.32,1570486849.32,30,1570486007.32,1570486007.32,None,1.48 miles,
466540,10/07/2019 18:58:20,1570485497.1,54616,False,None,676718,,2,590,2222,25,False,1570487111.67,1570488339.97,116,1570487111.67,1570487111.67,None,1.65 miles,
466539,10/07/2019 18:58:10,1570485484.63,2673,False,,676715,,1,680,2222,30,False,1570486324.74,1570487597.99,330,1570486324.74,1570486324.74,None,2.63 miles,
466538,10/07/2019 18:57:51,1570485467.48,54616,False,None,676712,,1,540,2222,25,False,1570487146.17,1570488107.67,348,1570487146.17,1570487146.17,None,1.65 miles,
466537,10/07/2019 18:57:43,1570485459.08,27151,False,,676710,,1,730,2222,25,False,1570487020.73,1570488694.08,333,1570487020.73,1570487020.73,None,3.67 miles,
466536,10/07/2019 18:57:37,1570485454.42,8760,False,None,676708,,1,680,2222,27,False,1570487199.02,1570487799.42,349,1570487199.02,1570487199.02,None,2.53 miles,
466535,10/07/2019 18:57:34,1570485451.53,29299,False,,676707,,1,680,2222,47,False,1570486891.33,1570488149.53,42,1570486891.33,1570486891.33,None,2.77 miles,
466534,10/07/2019 18:57:12,1570485427.98,27151,False,,676702,,1,730,2222,25,False,1570486975.34,1570488685.49,364,1570486975.34,1570486975.34,None,3.44 miles,
466533,10/07/2019 18:57:07,1570485424.57,54616,False,None,676700,,2,590,2222,25,False,1570487136.8,1570488365.1,116,1570487136.8,1570487136.8,None,1.65 miles,
466532,10/07/2019 18:57:03,1570485418.84,12520,False,,676699,,1,680,2222,54,False,1570486092.36,1570487392.06,137,1570486092.36,1570486092.36,None,2.74 miles,
466531,10/07/2019 18:56:58,1570485415.97,29299,False,,676698,,1,730,2222,47,False,1570486869.4,1570487728.55,42,1570486869.4,1570486869.4,None,3.65 miles,
466530,10/07/2019 18:56:53,1570485409.36,48944,False,,676696,,1,680,2222,47,False,1570486840.65,1570488183.95,12,1570486840.65,1570486840.65,None,2.83 miles,
466529,10/07/2019 18:56:41,1570485397.05,17711,False,,676695,,1,540,2222,30,False,1570486603.22,1570487488.87,346,1570486603.22,1570486603.22,None,1.77 miles,
466528,10/07/2019 18:56:34,1570485382.39,42583,False,,676694,,1,680,2222,30,True,1570486566.18,1570487930.63,342,1570486566.18,1570486566.18,None,2.75 miles,
466527,10/07/2019 18:56:20,1570485377.55,54616,False,None,676693,,2,590,2222,49,False,1570487122.91,1570488208.61,364,1570487122.91,1570487122.91,None,1.65 miles,
466526,10/07/2019 18:55:59,1570485355.04,17711,False,,676690,,1,540,2222,30,False,1570486696.69,1570487567.34,346,1570486696.69,1570486696.69,None,1.77 miles,
466525,10/07/2019 18:55:38,1570485333.94,33,False,None,676686,,1,540,2222,52,False,1570485598.92,1570486177.47,60,1570485598.92,1570485598.92,None,1.52 miles,
466524,10/07/2019 18:55:17,1570485312.72,31806,False,None,676683,,1,680,2222,29,False,1570485862.63,1570486809.33,218,1570485862.63,1570485862.63,None,2.13 miles,
466523,10/07/2019 18:55:10,1570485306.75,12520,False,,676681,,1,680,2222,48,False,1570486200.46,1570486744.51,137,1570486200.46,1570486200.46,None,2.74 miles,
466522,10/07/2019 18:55:04,1570485292.58,6656,False,,676678,,1,730,2222,23,True,1570486519.12,1570488330.47,236,1570486519.12,1570486519.12,None,3.63 miles,
466521,10/07/2019 18:54:54,1570485290.74,54616,False,None,676676,,1,1000,2222,23,False,1570486293.72,1570488048.72,116,1570486293.72,1570486293.72,None,4.06 miles,
466520,10/07/2019 18:54:40,1570485264.93,52925,False,,676671,,1,680,2222,33,True,1570486042.0,1570488230.56,17,1570486042.0,1570486042.0,None,3.03 miles,
466519,10/07/2019 18:54:19,1570485244.99,2075,False,,676668,,1,540,2222,56,True,1570486205.87,1570486920.12,143,1570486205.87,1570486205.87,None,1.88 miles,
