Id,Live,Status,Tip,Ride type,Rider Id,Rider Status,Request Id,Request time,# pax,Proposal Id,Driver Id,Van Id,Ride Cost,Pricing Scheme Id,Accepted,Paid Amount,Profile,Finance Links,Ride Payment Status,Proposed pickup,Proposed ETA,Original Pickup (before reassignment),I'm Here vs. Proposal,SMS vs. I'm Here,Pickup time,Dropoff,Cancelled,Description,Driver Error,City
177484,False,Finished,R$0,,58609,None,805813,10/29/2019 10:13:18,1,548919,64,52,860,2218,1572354811.92,R$8.60,No Profile Detected,None,Paid (Credits),None,,,None,None,None,None,None,None,None,GYN
177483,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=177483">Feedback: 5</a>,R$0,,2362,,805811,10/29/2019 10:12:36,1,548918,91,32,940,2218,1572354778.69,R$9.40,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
177482,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=177482">Feedback: 5</a>,R$0,,51925,,805807,10/29/2019 10:11:53,1,548915,17,35,520,2218,1572354725.16,R$5.20,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
177481,False,Finished,R$0,,44884,,805808,10/29/2019 10:12:00,1,548916,89,61,860,2218,1572354724.92,R$8.60,No Profile Detected,None,Paid (Direct Payment),None,,None,None,None,None,None,None,None,None,GYN
177480,False,Canceled by rider,R$0,,54557,,805806,10/29/2019 10:11:32,1,548914,80,51,0,2218,1572354703.03,R$0,No Profile Detected,None,Free,None,,,,,None,None,1572354732.92,None,None,GYN
177479,False,Canceled by rider,R$0,,49960,,805802,10/29/2019 10:10:15,1,548912,87,60,0,2218,1572354640.29,R$0,No Profile Detected,None,Free,None,,,,,None,None,1572354951.65,None,None,GYN
177478,False,Finished,R$0,,12446,None,805801,10/29/2019 10:09:58,1,548911,91,32,670,2218,1572354612.58,R$6.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
177477,False,Reassigned,R$0,,44884,,805797,10/29/2019 10:08:53,1,548907,35,42,0,2218,1572354544.77,R$0,No Profile Detected,None,Free,None,,,,,None,None,1572354725.01,None,None,GYN
177476,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=177476">Feedback: 4</a>,R$0,,21072,,805794,10/29/2019 10:07:57,1,548904,125,58,670,2218,1572354491.55,R$6.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
177475,False,Finished,R$0,,12951,None,805790,10/29/2019 10:07:07,1,548900,78,41,470,2218,1572354447.65,R$4.70,No Profile Detected,None,Paid (Credits),None,,,None,None,None,None,None,None,None,GYN
177474,False,Finished,R$0,,2357,,805785,10/29/2019 10:06:05,1,548896,73,33,500,2218,1572354373.73,R$5,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
