Id,Live,Status,Tip,Ride type,Rider Id,Rider Status,Request Id,Request time,# pax,Proposal Id,Driver Id,Van Id,Ride Cost,Pricing Scheme Id,Accepted,Paid Amount,Profile,Finance Links,Ride Payment Status,Proposed pickup,Proposed ETA,Original Pickup (before reassignment),I'm Here vs. Proposal,SMS vs. I'm Here,Pickup time,Dropoff,Cancelled,Description,Driver Error,City
151684,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=151684">Feedback: 5</a>,R$0,,39707,,704593,10/10/2019 15:29:44,1,480477,74,24,570,2218,1570732201.29,R$5.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
151683,False,Finished,R$0,,51199,,704590,10/10/2019 15:29:37,1,480475,129,48,250,2218,1570732188.23,R$2.50,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
151682,False,Finished,R$0,,42795,,704576,10/10/2019 15:28:36,1,480470,128,43,335,2218,1570732130.38,R$3.35,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
151681,False,Finished,R$0,,40980,,704573,10/10/2019 15:27:46,1,480467,109,62,235,2218,1570732077.02,R$2.35,No Profile Detected,None,Paid (Credits),None,,,None,None,None,None,None,None,None,GYN
151680,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=151680">Feedback: 5</a>,R$0,,20936,,704571,10/10/2019 15:27:29,1,480465,97,25,470,2218,1570732059.89,R$4.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
151679,False,Finished,R$0,,2735,,704570,10/10/2019 15:27:29,1,480466,112,46,235,2218,1570732054.43,R$2.35,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
151678,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=151678">Feedback: 5</a>,R$0,,55261,,704567,10/10/2019 15:27:09,1,480463,95,34,260,2218,1570732046.96,R$2.60,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
151677,False,Canceled by rider,R$0,,5095,,704559,10/10/2019 15:25:49,1,480458,128,43,0,2218,1570731981.04,R$0,No Profile Detected,None,Free,None,,,,,None,None,1570732074.64,None,None,GYN
151676,False,Finished,R$0,,25727,,704557,10/10/2019 15:25:27,1,480457,22,32,235,2218,1570731940.56,R$2.35,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
151675,False,Finished,R$0,,49309,,704555,10/10/2019 15:25:03,1,480456,74,24,615,2218,1570731924.38,R$6.15,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
151674,False,Finished,R$0,,54237,,704544,10/10/2019 15:24:41,1,480454,109,62,235,2218,1570731891.48,R$2.35,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
151673,False,Finished,R$0,,29828,,704539,10/10/2019 15:24:19,1,480453,94,51,470,2218,1570731885.33,R$4.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
151672,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=151672">Feedback: 5</a>,R$0,,49365,,704543,10/10/2019 15:24:35,1,480451,130,31,235,2218,1570731881.96,R$2.35,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
151671,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=151671">Feedback: 5</a>,R$0,,5525,,704531,10/10/2019 15:23:59,1,480448,98,30,335,2218,1570731851.61,R$3.35,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
151670,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=151670">Feedback: 5</a>,R$0,,51671,,704527,10/10/2019 15:23:40,1,480446,72,52,335,2218,1570731840.91,R$3.35,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
151669,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=151669">Feedback: 5</a>,R$0,,301,,704510,10/10/2019 15:21:59,1,480440,96,36,260,2218,1570731732.19,R$2.60,No Profile Detected,None,Paid (Credits),None,,,None,None,None,None,None,None,None,GYN
151668,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=151668">Feedback: 5</a>,R$0,,5946,,704502,10/10/2019 15:21:32,14,480437,110,40,1115,2218,1570731699.83,R$11.15,No Profile Detected,None,Paid (Credits),None,,,None,None,None,None,None,None,None,GYN
151667,False,Finished,R$0,,3590,,704499,10/10/2019 15:21:05,1,480435,112,46,590,2218,1570731679.9,R$5.90,No Profile Detected,None,Paid (Credits),None,,,None,None,None,None,None,None,None,GYN
151666,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=151666">Feedback: 5</a>,R$0,,8388,,704489,10/10/2019 15:20:03,1,480430,34,33,215,2218,1570731617.39,R$2.15,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
151665,False,Finished,R$0,,3254,,704481,10/10/2019 15:19:28,1,480429,79,57,260,2218,1570731579.12,R$2.60,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
151664,False,Finished,R$0,,34517,,704467,10/10/2019 15:18:11,1,480426,80,55,250,2218,1570731515.98,R$2.50,No Profile Detected,None,Paid (Credits),None,,,None,None,None,None,None,None,None,GYN
151663,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=151663">Feedback: 5</a>,R$0,,47291,,704457,10/10/2019 15:17:10,1,480424,53,29,250,2218,1570731438.04,R$2.50,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
151662,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=151662">Feedback: 5</a>,R$0,,41341,,704455,10/10/2019 15:16:58,1,480423,53,29,235,2218,1570731435.06,R$2.35,No Profile Detected,None,Paid (Credits),None,,,None,None,None,None,None,None,None,GYN
151661,False,Finished,R$0,,48518,None,704438,10/10/2019 15:14:31,1,480418,100,58,615,2218,1570731298.59,R$6.15,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
151660,False,Finished,R$0,,55339,None,704436,10/10/2019 15:14:18,1,480417,72,52,430,2218,1570731280.34,R$4.30,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
151659,False,Finished,R$0,,55218,,704424,10/10/2019 15:13:36,1,480414,97,25,235,2218,1570731227.4,R$2.35,No Profile Detected,None,Paid (Credits),None,,,None,None,None,None,None,None,None,GYN
151658,False,Finished,R$0,,2485,,704418,10/10/2019 15:13:26,1,480413,99,53,430,2218,1570731214.16,R$4.30,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
