Id,Live,Status,Tip,Ride type,Rider Id,Rider Status,Request Id,Request time,# pax,Proposal Id,Driver Id,Van Id,Ride Cost,Pricing Scheme Id,Accepted,Paid Amount,Profile,Finance Links,Ride Payment Status,Proposed pickup,Proposed ETA,Original Pickup (before reassignment),I'm Here vs. Proposal,SMS vs. I'm Here,Pickup time,Dropoff,Cancelled,Description,Driver Error,City
175684,False,Finished,R$0,,28200,,799914,10/28/2019 12:20:11,1,544463,67,34,470,2218,1572276029.05,R$4.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
175683,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=175683">Feedback: 5</a>,R$0,,41543,,799913,10/28/2019 12:20:02,1,544462,21,57,500,2218,1572276011.54,R$5,No Profile Detected,None,Paid (Credits),None,,,None,None,None,None,None,None,None,GYN
175682,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=175682">Feedback: 5</a>,R$0,,41153,,799911,10/28/2019 12:18:58,1,544460,131,24,470,2218,1572275947.59,R$4.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
175681,False,Canceled by rider,R$0,,31004,,799909,10/28/2019 12:18:15,1,544458,30,45,0,2218,1572275920.76,R$0,No Profile Detected,None,Free,None,,,,,None,None,1572275978.61,None,None,GYN
175680,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=175680">Feedback: 5</a>,R$0,,42094,,799907,10/28/2019 12:17:56,1,544456,35,42,500,2218,1572275894.54,R$5,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
175679,False,No show,R$0,,57157,,799905,10/28/2019 12:17:26,1,544454,38,56,0,2218,1572275870.81,R$0,No Profile Detected,None,Free,None,,,None,None,None,None,None,None,None,GYN
175678,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=175678">Feedback: 5</a>,R$0,,58440,None,799903,10/28/2019 12:16:58,1,544452,35,42,520,2218,1572275829.04,R$5.20,No Profile Detected,None,Paid (Credits),None,,,None,None,None,None,None,None,None,GYN
175677,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=175677">Feedback: 5</a>,R$0,,46033,,799897,10/28/2019 12:13:56,1,544446,82,29,520,2218,1572275663.69,R$5.20,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
175676,False,Canceled by rider,R$0,,43316,,799898,10/28/2019 12:14:10,1,544447,18,53,0,2218,1572275661.72,R$0,No Profile Detected,None,Free,None,,,,,None,None,1572275755.04,None,None,GYN
175675,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=175675">Feedback: 5</a>,R$0,,41068,,799893,10/28/2019 12:13:09,1,544442,35,42,335,2218,1572275598.82,R$3.35,No Profile Detected,None,Paid (Credits),None,,,None,None,None,None,None,None,None,GYN
175674,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=175674">Feedback: 5</a>,R$0,,7685,,799890,10/28/2019 12:12:55,1,544439,76,44,500,2218,1572275587.7,R$5,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
175673,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=175673">Feedback: 5</a>,R$0,,36616,,799888,10/28/2019 12:12:34,1,544437,77,54,470,2218,1572275566.62,R$4.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
175672,False,Finished,R$0,,14969,,799884,10/28/2019 12:11:51,1,544434,54,23,470,2218,1572275527.14,R$4.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
175671,False,Finished,R$0,,39692,,799882,10/28/2019 12:11:40,1,544432,30,45,940,2218,1572275518.53,R$9.40,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
175670,False,Finished,R$0,,54789,,799883,10/28/2019 12:11:48,1,544433,71,43,670,2218,1572275518.32,R$6.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
175669,False,Finished,R$0,,51581,,799876,10/28/2019 12:10:03,1,544426,17,35,500,2218,1572275411.91,R$5,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
175668,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=175668">Feedback: 5</a>,R$0,,58356,None,799875,10/28/2019 12:09:45,1,544425,67,34,670,2218,1572275393.86,R$6.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
175667,False,Finished,R$0,,41966,,799870,10/28/2019 12:08:57,1,544420,124,55,940,2218,1572275352.16,R$9.40,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
175666,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=175666">Feedback: 5</a>,R$0,,43254,,799869,10/28/2019 12:08:52,1,544419,18,53,500,2218,1572275347.71,R$5,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
175665,False,Finished,R$0,,25938,,799866,10/28/2019 12:08:12,1,544417,82,29,500,2218,1572275306.28,R$5,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
175664,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=175664">Feedback: 5</a>,R$0,,1034,,799865,10/28/2019 12:08:10,1,544416,124,55,860,2218,1572275304.76,R$8.60,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
175663,False,Finished,R$0,,35401,,799864,10/28/2019 12:07:53,1,544415,54,23,670,2218,1572275289.63,R$6.70,No Profile Detected,None,Paid (Direct Payment and Credits),None,,,None,None,None,None,None,None,None,GYN
175662,False,Finished,R$0,,5342,,799863,10/28/2019 12:07:53,1,544414,76,44,500,2218,1572275285.66,R$5,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
175661,False,Finished,R$0,,29932,,799860,10/28/2019 12:07:31,1,544411,111,28,500,2218,1572275259.04,R$5,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
175660,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=175660">Feedback: 5</a>,R$0,,20174,,799857,10/28/2019 12:06:48,1,544409,43,47,500,2218,1572275219.01,R$5,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
175659,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=175659">Feedback: 5</a>,R$0,,58442,None,799852,10/28/2019 12:06:28,1,544405,82,29,860,2218,1572275207.04,R$8.60,No Profile Detected,None,Paid (Credits),None,,,None,None,None,None,None,None,None,GYN
175658,False,Finished,R$0,,57523,None,799850,10/28/2019 12:06:15,1,544403,124,55,860,2218,1572275185.13,R$8.60,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
175657,False,Finished,R$0,,49757,,799848,10/28/2019 12:05:54,1,544401,124,55,860,2218,1572275167.06,R$8.60,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
175656,False,Finished,R$0,,47991,,799846,10/28/2019 12:05:45,1,544399,124,55,670,2218,1572275155.74,R$6.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
175655,False,No show,R$0,,53718,,799842,10/28/2019 12:05:09,1,544396,38,56,0,2218,1572275122.63,R$0,No Profile Detected,None,Free,None,,,None,None,None,None,None,None,None,GYN
