Id,Live,Status,Tip,Ride type,Rider Id,Rider Status,Request Id,Request time,# pax,Proposal Id,Driver Id,Van Id,Ride Cost,Pricing Scheme Id,Accepted,Paid Amount,Profile,Finance Links,Ride Payment Status,Proposed pickup,Proposed ETA,Original Pickup (before reassignment),I'm Here vs. Proposal,SMS vs. I'm Here,Pickup time,Dropoff,Cancelled,Description,Driver Error,City
163384,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=163384">Feedback: 5</a>,R$0,,21018,,752342,10/18/2019 09:17:43,1,511883,21,57,520,2218,1571401078.85,R$5.20,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
163383,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=163383">Feedback: 5</a>,R$0,,56285,,752339,10/18/2019 09:17:18,1,511880,78,41,430,2218,1571401044.44,R$4.30,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
163382,False,Finished,R$0,,38134,,752338,10/18/2019 09:17:12,1,511879,15,63,250,2218,1571401040.39,R$2.50,No Profile Detected,None,Paid (Credits),None,,,None,None,None,None,None,None,None,GYN
163381,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=163381">Feedback: 5</a>,R$0,,6146,,752328,10/18/2019 09:15:31,1,511871,122,25,860,2218,1571400948.79,R$8.60,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
163380,False,Finished,R$0,,17740,,752326,10/18/2019 09:14:46,1,511869,15,63,520,2218,1571400895.23,R$5.20,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
163379,False,Canceled by rider,R$0,,38134,,752323,10/18/2019 09:14:32,1,511866,87,60,0,2218,1571400881.31,R$0,No Profile Detected,None,Free,None,,,,,None,None,1571400998.57,None,None,GYN
163378,False,Finished,R$0,,45295,,752321,10/18/2019 09:14:14,1,511864,87,60,520,2218,1571400866.83,R$5.20,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
163377,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=163377">Feedback: 5</a>,R$0,,46002,,752318,10/18/2019 09:13:30,1,511861,38,56,470,2218,1571400819.21,R$4.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
163376,False,Finished,R$0,,49019,,752315,10/18/2019 09:12:58,1,511858,100,62,860,2218,1571400790.07,R$8.60,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
163375,False,Canceled by rider,R$0,,9416,,752308,10/18/2019 09:11:04,1,511852,122,25,0,2218,1571400673.93,R$0,No Profile Detected,None,Free,None,,,,,None,None,1571400706.09,None,None,GYN
163374,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=163374">Feedback: 5</a>,R$0,,5592,,752305,10/18/2019 09:10:29,1,511850,37,49,470,2218,1571400639.39,R$4.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
163373,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=163373">Feedback: 5</a>,R$0,,33294,,752302,10/18/2019 09:09:07,1,511847,71,43,470,2218,1571400578.21,R$4.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
163372,False,Finished,R$0,,40502,,752303,10/18/2019 09:09:22,1,511848,122,25,940,2218,1571400570.07,R$9.40,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
