Id,Live,Status,Tip,Ride type,Rider Id,Rider Status,Request Id,Request time,# pax,Proposal Id,Driver Id,Van Id,Ride Cost,Pricing Scheme Id,Accepted,Paid Amount,Profile,Finance Links,Ride Payment Status,Proposed pickup,Proposed ETA,Original Pickup (before reassignment),I'm Here vs. Proposal,SMS vs. I'm Here,Pickup time,Dropoff,Cancelled,Description,Driver Error,City
173884,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=173884">Feedback: 4</a>,R$0,,51306,,793626,10/25/2019 18:08:35,1,539679,135,50,578,2222,1572037726.87,R$5.78,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
173883,False,Finished,R$0,,54533,None,793622,10/25/2019 18:08:00,1,539674,127,38,470,2222,1572037704.28,R$4.70,No Profile Detected,None,Paid (Credits),None,,,None,None,None,None,None,None,None,GYN
173882,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=173882">Feedback: 5</a>,R$0,,26258,,793616,10/25/2019 18:07:42,1,539669,93,58,578,2222,1572037689.79,R$5.78,No Profile Detected,None,Paid (Credits),None,,,None,None,None,None,None,None,None,GYN
173881,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=173881">Feedback: 5</a>,R$0,,46050,,793615,10/25/2019 18:07:42,2,539668,34,49,670,2222,1572037675.95,R$6.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
173880,False,Finished,R$0,,16192,,793610,10/25/2019 18:07:22,1,539665,34,49,459,2222,1572037664.96,R$4.59,No Profile Detected,None,Paid (Credits),None,,,None,None,None,None,None,None,None,GYN
173879,False,Finished,R$0,,53913,,793612,10/25/2019 18:07:26,1,539666,93,58,459,2222,1572037656.48,R$4.59,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
173878,False,Finished,R$0,,19173,,793611,10/25/2019 18:07:24,1,539664,113,32,578,2222,1572037656.25,R$5.78,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
173877,False,Canceled by rider,R$0,,1882,,793609,10/25/2019 18:07:13,1,539663,97,62,0,2222,1572037649.51,R$0,No Profile Detected,None,Free,None,,,,,None,None,1572037710.17,None,None,GYN
173876,False,Finished,R$0,,41734,,793608,10/25/2019 18:07:02,1,539661,110,26,500,2222,1572037633.9,R$5,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
173875,False,Canceled by rider,R$0,,293,,793606,10/25/2019 18:06:43,1,539659,93,58,0,2222,1572037614.34,R$0,No Profile Detected,None,Free,None,,,,,None,None,1572037643.73,None,None,GYN
173874,False,Finished,R$0,,55472,,793600,10/25/2019 18:05:48,1,539656,128,54,799,2222,1572037564.88,R$7.99,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
173873,False,Canceled by rider,R$0,,54775,,793596,10/25/2019 18:05:05,1,539654,97,62,0,2222,1572037547.52,R$0,No Profile Detected,None,Free,None,,,,,None,None,1572037578.17,None,None,GYN
173872,False,Canceled by rider,R$0,,41734,,793597,10/25/2019 18:05:06,1,539651,110,26,0,2222,1572037517.44,R$0,No Profile Detected,None,Free,None,,,,,None,None,1572037596.53,None,None,GYN
173871,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=173871">Feedback: 5</a>,R$0,,49871,,793593,10/25/2019 18:04:30,1,539649,126,51,578,2222,1572037494.59,R$5.78,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
173870,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=173870">Feedback: 5</a>,R$0,,22801,,793591,10/25/2019 18:04:25,1,539648,98,48,340,2222,1572037479.75,R$3.40,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
173869,False,Finished,R$0,,57129,,793583,10/25/2019 18:03:42,1,539645,113,32,620,2222,1572037454.93,R$6.20,No Profile Detected,None,Paid (Direct Payment and Credits),None,,,None,None,None,None,None,None,None,GYN
