Id,Live,Status,Tip,Ride type,Rider Id,Rider Status,Request Id,Request time,# pax,Proposal Id,Driver Id,Van Id,Ride Cost,Pricing Scheme Id,Accepted,Paid Amount,Profile,Finance Links,Ride Payment Status,Proposed pickup,Proposed ETA,Original Pickup (before reassignment),I'm Here vs. Proposal,SMS vs. I'm Here,Pickup time,Dropoff,Cancelled,Description,Driver Error,City
179284,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=179284">Feedback: 5</a>,R$0,,4445,,812296,10/30/2019 07:14:00,1,553387,116,27,570,2220,1572430450.27,R$5.70,No Profile Detected,None,Paid (Direct Payment),None,,None,None,None,None,None,None,None,None,GYN
179283,False,Finished,R$0,,3731,,812291,10/30/2019 07:13:44,1,553383,20,38,900,2220,1572430440.56,R$9,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
179282,False,Finished,R$0,,43721,,812286,10/30/2019 07:13:21,1,553378,131,24,570,2220,1572430416.42,R$5.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
179281,False,Canceled by rider,R$0,,54334,,812285,10/30/2019 07:13:16,1,553377,124,55,0,2220,1572430413.22,R$0,No Profile Detected,None,Free,None,,,,,None,None,1572430616.25,None,None,GYN
179280,False,Finished,R$0,,45465,,812282,10/30/2019 07:13:02,1,553374,62,40,570,2220,1572430395.71,R$5.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
179279,False,Canceled by rider,R$0,,7685,,812276,10/30/2019 07:12:34,1,553369,23,52,0,2220,1572430372.4,R$0,No Profile Detected,None,Free,None,,,,,None,None,1572430393.97,None,None,GYN
179278,False,Reassigned,R$0,,31004,,812271,10/30/2019 07:12:08,1,553364,67,34,0,2220,1572430344.97,R$0,No Profile Detected,None,Free,None,,,,,None,None,1572430694.08,None,None,GYN
179277,False,Canceled by rider,R$0,,51228,,812267,10/30/2019 07:11:59,1,553360,38,56,0,2220,1572430330.88,R$0,No Profile Detected,None,Free,None,,,,,None,None,1572430343.62,None,None,GYN
179276,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=179276">Feedback: 1</a>,R$0,,53906,,812255,10/30/2019 07:10:37,1,553350,67,34,940,2220,1572430256.1,R$9.40,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
179275,False,Finished,R$0,,45113,,812256,10/30/2019 07:10:38,1,553349,66,33,570,2220,1572430248.13,R$5.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
179274,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=179274">Feedback: 5</a>,R$0,,455,,812247,10/30/2019 07:09:15,1,553343,24,36,570,2220,1572430172.77,R$5.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
