Id,Live,Status,Tip,Ride type,Rider Id,Rider Status,Request Id,Request time,# pax,Proposal Id,Driver Id,Van Id,Ride Cost,Pricing Scheme Id,Accepted,Paid Amount,Profile,Finance Links,Ride Payment Status,Proposed pickup,Proposed ETA,Original Pickup (before reassignment),I'm Here vs. Proposal,SMS vs. I'm Here,Pickup time,Dropoff,Cancelled,Description,Driver Error,City
142984,False,Finished,R$0,,41816,,659933,10/04/2019 11:28:30,1,456965,27,48,500,2218,1570199319.84,R$5,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
142983,False,Finished,R$0,,41380,,659931,10/04/2019 11:28:16,1,456964,30,45,940,2218,1570199302.91,R$9.40,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
142982,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=142982">Feedback: 5</a>,R$0,,53122,,659930,10/04/2019 11:28:10,1,456963,125,30,520,2218,1570199302.02,R$5.20,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
142981,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=142981">Feedback: 5</a>,R$0,,47206,,659927,10/04/2019 11:27:33,1,456960,78,41,670,2218,1570199260.34,R$6.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
142980,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=142980">Feedback: 5</a>,R$0,,50912,,659926,10/04/2019 11:27:31,1,456959,67,34,470,2218,1570199257.8,R$4.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
142979,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=142979">Feedback: 5</a>,R$0,,36664,,659924,10/04/2019 11:27:15,1,456957,89,36,500,2218,1570199242.46,R$5,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
142978,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=142978">Feedback: 5</a>,R$0,,29970,,659922,10/04/2019 11:26:23,1,456955,122,25,520,2218,1570199198.21,R$5.20,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
142977,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=142977">Feedback: 5</a>,R$0,,54091,None,659913,10/04/2019 11:25:16,5,456950,62,40,1430,2218,1570199131.86,R$14.30,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
142976,False,Finished,R$0,,46490,,659911,10/04/2019 11:25:05,1,456948,21,57,860,2218,1570199113.29,R$8.60,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
142975,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=142975">Feedback: 5</a>,R$0,,52418,,659910,10/04/2019 11:24:21,1,456947,111,28,520,2218,1570199086.99,R$5.20,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
142974,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=142974">Feedback: 5</a>,R$0,,34132,,659908,10/04/2019 11:24:08,1,456945,37,49,860,2218,1570199062.14,R$8.60,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
142973,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=142973">Feedback: 5</a>,R$0,,52151,,659906,10/04/2019 11:23:39,1,456944,118,26,670,2218,1570199030.3,R$6.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
142972,False,Finished,R$0,,51152,,659902,10/04/2019 11:22:51,1,456942,76,44,670,2218,1570198988.58,R$6.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
142971,False,Finished,R$0,,3583,,659893,10/04/2019 11:20:01,1,456933,55,46,670,2218,1570198809.62,R$6.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
142970,False,Finished,R$0,,44159,,659891,10/04/2019 11:19:40,1,456931,64,51,520,2218,1570198788.06,R$5.20,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
142969,False,Finished,R$0,,53046,,659889,10/04/2019 11:19:26,1,456929,89,36,860,2218,1570198775.73,R$8.60,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
142968,False,Finished,R$0,,23741,,659888,10/04/2019 11:19:17,1,456928,18,53,670,2218,1570198768.84,R$6.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
142967,False,Finished,R$0,,37371,,659887,10/04/2019 11:19:04,1,456927,27,48,470,2218,1570198751.67,R$4.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
142966,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=142966">Feedback: 5</a>,R$0,,52669,,659884,10/04/2019 11:18:43,1,456924,125,30,520,2218,1570198733.23,R$5.20,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
142965,False,Canceled by rider,R$0,,52669,,659882,10/04/2019 11:17:45,1,456923,125,30,0,2218,1570198691.34,R$0,No Profile Detected,None,Free,None,,,,,None,None,1570198711.54,None,None,GYN
142964,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=142964">Feedback: 5</a>,R$0,,20347,,659883,10/04/2019 11:18:01,1,456922,87,43,670,2218,1570198687.95,R$6.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
142963,False,Finished,R$0,,48885,,659880,10/04/2019 11:16:26,2,456919,21,57,360,2218,1570198599.24,R$3.60,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
142962,False,Finished,R$0,,13437,,659879,10/04/2019 11:16:08,1,456918,111,28,860,2218,1570198576.19,R$8.60,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
142961,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=142961">Feedback: 5</a>,R$0,,30278,,659875,10/04/2019 11:15:11,1,456914,89,36,670,2218,1570198526.77,R$6.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
142960,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=142960">Feedback: 5</a>,R$0,,19912,,659872,10/04/2019 11:14:01,1,456911,78,41,500,2218,1570198454.93,R$5,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
142959,False,Canceled by rider,R$0,,30278,,659868,10/04/2019 11:13:04,1,456907,92,50,0,2218,1570198402.31,R$0,No Profile Detected,None,Free,None,,,,,None,None,1570198437.2,None,None,GYN
142958,False,Finished,R$0,,22373,,659869,10/04/2019 11:13:11,1,456908,37,49,860,2218,1570198401.9,R$8.60,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
142957,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=142957">Feedback: 5</a>,R$0,,49120,,659867,10/04/2019 11:12:41,2,456906,77,54,570,2218,1570198368.74,R$5.70,No Profile Detected,None,Paid (Direct Payment and Credits),None,,,None,None,None,None,None,None,None,GYN
142956,False,Finished,R$0,,9001,,659864,10/04/2019 11:11:41,2,456904,118,26,990,2218,1570198312.57,R$9.90,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
142955,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=142955">Feedback: 5</a>,R$0,,39203,,659863,10/04/2019 11:10:45,1,456903,66,33,520,2218,1570198252.35,R$5.20,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
142954,False,Finished,R$0,,27965,,659857,10/04/2019 11:07:28,9,456900,43,47,1190,2218,1570198057.6,R$11.90,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
142953,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=142953">Feedback: 5</a>,R$0,,15975,,659855,10/04/2019 11:06:37,1,456898,92,50,335,2218,1570198004.34,R$3.35,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
142952,False,Finished,R$0,,3845,,659851,10/04/2019 11:04:42,1,456896,66,33,520,2218,1570197896.97,R$5.20,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
142951,False,Finished,R$0,,9953,,659850,10/04/2019 11:04:35,1,456895,111,28,470,2218,1570197894.28,R$4.70,No Profile Detected,None,Paid (Credits),None,,,None,None,None,None,None,None,None,GYN
142950,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=142950">Feedback: 5</a>,R$0,,14024,,659848,10/04/2019 11:04:09,1,456894,66,33,500,2218,1570197857.21,R$5,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
142949,False,Canceled by rider,R$0,,27965,,659847,10/04/2019 11:03:44,6,456893,43,47,0,2218,1570197839.23,R$0,No Profile Detected,None,Free,None,,,,,None,None,1570198032.52,None,None,GYN
142948,False,Finished,R$0,,46751,,659845,10/04/2019 11:03:30,1,456891,76,44,500,2218,1570197826.77,R$5,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
142947,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=142947">Feedback: 5</a>,R$0,,51925,,659836,10/04/2019 10:58:52,1,456889,81,31,940,2218,1570197550.97,R$9.40,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
142946,False,Finished,R$0,,52018,None,659837,10/04/2019 10:58:53,1,456890,18,53,860,2218,1570197547.06,R$8.60,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
