Id,Live,Status,Tip,Ride type,Rider Id,Rider Status,Request Id,Request time,# pax,Proposal Id,Driver Id,Van Id,Ride Cost,Pricing Scheme Id,Accepted,Paid Amount,Profile,Finance Links,Ride Payment Status,Proposed pickup,Proposed ETA,Original Pickup (before reassignment),I'm Here vs. Proposal,SMS vs. I'm Here,Pickup time,Dropoff,Cancelled,Description,Driver Error,City
152284,False,Finished,R$0,,263,,707994,10/10/2019 18:56:08,1,482228,34,33,730,2222,1570744579.61,R$7.30,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
152283,False,Canceled by rider,R$0,,55376,None,707992,10/10/2019 18:55:50,1,482226,80,55,0,2222,1570744564.12,R$0,No Profile Detected,None,Free,None,,,,,None,None,1570744665.56,None,None,GYN
152282,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=152282">Feedback: 5</a>,R$0,,21771,,707987,10/10/2019 18:55:27,1,482222,97,25,730,2222,1570744556.82,R$7.30,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
152281,False,Canceled by rider,R$0,,12716,,707981,10/10/2019 18:54:27,1,482217,40,44,0,2222,1570744483.21,R$0,No Profile Detected,None,Free,None,,,,,None,None,1570744491.16,None,None,GYN
152280,False,Finished,R$0,,17711,,707974,10/10/2019 18:53:45,1,482213,97,25,540,2222,1570744459.33,R$5.40,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
152279,False,Finished,R$0,,41187,,707973,10/10/2019 18:53:45,1,482212,105,61,680,2222,1570744438.61,R$6.80,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
152278,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=152278">Feedback: 5</a>,R$0,,11680,,707970,10/10/2019 18:53:29,2,482208,129,48,780,2222,1570744427.04,R$7.80,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
152277,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=152277">Feedback: 5</a>,R$0,,47783,,707968,10/10/2019 18:53:02,1,482206,22,32,340,2222,1570744395.64,R$3.40,No Profile Detected,None,Paid (Credits),None,,,None,None,None,None,None,None,None,GYN
152276,False,Finished,R$0,,51920,,707967,10/10/2019 18:52:23,2,482205,128,43,730,2222,1570744369.89,R$7.30,No Profile Detected,None,Paid (Credits),None,,,None,None,None,None,None,None,None,GYN
152275,False,Canceled by rider,R$0,,11680,,707966,10/10/2019 18:52:14,1,482204,129,48,0,2222,1570744350.4,R$0,No Profile Detected,None,Free,None,,,,,None,None,1570744400.23,None,None,GYN
152274,False,Finished,R$0,,910,,707964,10/10/2019 18:52:02,1,482202,101,45,680,2222,1570744338.76,R$6.80,No Profile Detected,None,Paid (Credits),None,,,None,None,None,None,None,None,None,GYN
152273,False,Canceled by rider,R$0,,36747,,707963,10/10/2019 18:51:38,1,482201,123,54,0,2222,1570744311.58,R$0,No Profile Detected,None,Free,None,,,,,None,None,1570744359.7,None,None,GYN
152272,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=152272">Feedback: 5</a>,R$0,,25640,,707940,10/10/2019 18:47:46,1,482182,40,44,680,2222,1570744083.04,R$6.80,No Profile Detected,None,Paid (Direct Payment),None,,,None,,None,None,None,None,None,GYN
152271,False,Canceled by rider,R$0,,40694,,707939,10/10/2019 18:47:42,1,482181,123,54,0,2222,1570744072.13,R$0,No Profile Detected,None,Free,None,,,,,None,None,1570744841.75,None,None,GYN
