Id,Live,Status,Tip,Ride type,Rider Id,Rider Status,Request Id,Request time,# pax,Proposal Id,Driver Id,Van Id,Ride Cost,Pricing Scheme Id,Accepted,Paid Amount,Profile,Finance Links,Ride Payment Status,Proposed pickup,Proposed ETA,Original Pickup (before reassignment),I'm Here vs. Proposal,SMS vs. I'm Here,Pickup time,Dropoff,Cancelled,Description,Driver Error,City
169684,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=169684">Feedback: 4</a>,R$0,,12256,,777153,10/22/2019 18:28:32,1,528285,106,62,680,2222,1571779738.98,R$6.80,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
169683,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=169683">Feedback: 5</a>,R$0,,39902,,777142,10/22/2019 18:28:10,1,528279,134,26,680,2222,1571779707.65,R$6.80,No Profile Detected,None,Paid (Direct Payment),None,,,None,,None,None,None,None,None,GYN
169682,False,Finished,R$0,,10138,,777123,10/22/2019 18:27:29,1,528278,133,33,540,2222,1571779702.71,R$5.40,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
169681,False,Finished,R$0,,23163,,777139,10/22/2019 18:28:01,1,528275,40,28,1000,2222,1571779701.08,R$10,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
169680,False,Canceled by rider,R$0,,56538,,777130,10/22/2019 18:27:48,1,528270,93,59,0,2222,1571779684.03,R$0,No Profile Detected,None,Free,None,,,,,None,None,1571779698.71,None,None,GYN
169679,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=169679">Feedback: 5</a>,R$0,,33647,,777118,10/22/2019 18:27:00,1,528265,106,62,680,2222,1571779649.91,R$6.80,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
169678,False,Canceled by rider,R$0,,50528,,777113,10/22/2019 18:26:40,1,528263,53,61,0,2222,1571779621.04,R$0,No Profile Detected,None,Free,None,,,,,None,None,1571779639.81,None,None,GYN
169677,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=169677">Feedback: 5</a>,R$0,,14013,,777112,10/22/2019 18:26:25,2,528262,61,53,590,2222,1571779598.34,R$5.90,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
169676,False,Finished,R$0,,12716,,777091,10/22/2019 18:24:52,1,528251,101,60,730,2222,1571779526.64,R$7.30,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
169675,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=169675">Feedback: 5</a>,R$0,,5525,,777088,10/22/2019 18:24:46,1,528250,130,49,730,2222,1571779501.96,R$7.30,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
169674,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=169674">Feedback: 4</a>,R$0,,31282,,777078,10/22/2019 18:24:05,1,528248,99,35,540,2222,1571779466.68,R$5.40,No Profile Detected,None,Paid (Credits),None,,,None,None,None,None,None,None,None,GYN
169673,False,Finished,R$0,,56132,,777069,10/22/2019 18:23:40,2,528240,34,46,780,2222,1571779439.88,R$7.80,No Profile Detected,None,Paid (Credits),None,,,None,None,None,None,None,None,None,GYN
169672,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=169672">Feedback: 4</a>,R$0,,41323,,777067,10/22/2019 18:23:37,1,528239,137,31,730,2222,1571779438.35,R$7.30,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
169671,False,Finished,R$0,,11504,,777066,10/22/2019 18:23:14,1,528238,61,53,940,2222,1571779411.97,R$9.40,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
169670,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=169670">Feedback: 5</a>,R$0,,36075,,777064,10/22/2019 18:23:11,1,528237,109,52,1140,2222,1571779406.01,R$11.40,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
169669,False,Finished,R$0,,37532,,777058,10/22/2019 18:22:56,1,528235,119,45,540,2222,1571779390.52,R$5.40,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
169668,False,Canceled by rider,R$0,,30940,,777051,10/22/2019 18:22:27,1,528231,95,32,0,2222,1571779376.14,R$0,No Profile Detected,None,Free,None,,,,,None,None,1571779553.23,None,None,GYN
169667,False,Canceled by rider,R$0,,27908,,777032,10/22/2019 18:21:50,1,528225,132,36,0,2222,1571779334.36,R$0,No Profile Detected,None,Free,None,,,,,None,None,1571779693.05,None,None,GYN
