Id,Live,Status,Tip,Ride type,Rider Id,Rider Status,Request Id,Request time,# pax,Proposal Id,Driver Id,Van Id,Ride Cost,Pricing Scheme Id,Accepted,Paid Amount,Profile,Finance Links,Ride Payment Status,Proposed pickup,Proposed ETA,Original Pickup (before reassignment),I'm Here vs. Proposal,SMS vs. I'm Here,Pickup time,Dropoff,Cancelled,Description,Driver Error,City
159184,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=159184">Feedback: 5</a>,R$0,,51920,,735992,10/16/2019 08:27:26,2,500871,24,36,550,2218,1571225256.81,R$5.50,No Profile Detected,None,Paid (Credits),None,,,None,None,None,None,None,None,None,GYN
159183,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=159183">Feedback: 5</a>,R$0,,20596,,735991,10/16/2019 08:27:09,2,500870,41,30,720,2218,1571225255.42,R$7.20,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
159182,False,Finished,R$0,,15473,,735989,10/16/2019 08:26:52,1,500868,91,32,470,2218,1571225223.6,R$4.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
159181,False,Finished,R$0,,56300,None,735984,10/16/2019 08:26:14,1,500863,35,42,670,2218,1571225197.09,R$6.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
159180,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=159180">Feedback: 5</a>,R$0,,53543,,735985,10/16/2019 08:26:15,1,500865,43,47,500,2218,1571225193.82,R$5,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
159179,False,Finished,R$0,,46052,,735988,10/16/2019 08:26:21,1,500867,41,30,520,2218,1571225190.51,R$5.20,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
159178,False,Canceled by rider,R$0,,39186,,735979,10/16/2019 08:25:48,1,500859,64,51,0,2218,1571225161.89,R$0,No Profile Detected,None,Free,None,,,,,None,None,1571225194.85,None,None,GYN
159177,False,Reassigned,R$0,,1605,,735977,10/16/2019 08:25:27,1,500857,38,56,0,2218,1571225135.19,R$0,No Profile Detected,None,Free,None,,,,,None,None,1571225379.07,None,None,GYN
159176,False,Finished,R$0,,50866,,735972,10/16/2019 08:24:24,1,500852,54,23,470,2218,1571225077.59,R$4.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
159175,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=159175">Feedback: 5</a>,R$0,,54651,,735970,10/16/2019 08:24:15,1,500849,89,61,940,2218,1571225069.82,R$9.40,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
159174,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=159174">Feedback: 5</a>,R$0,,10164,,735971,10/16/2019 08:24:20,1,500850,122,25,500,2218,1571225069.23,R$5,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
159173,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=159173">Feedback: 5</a>,R$0,,242,,735968,10/16/2019 08:24:04,1,500847,77,54,520,2218,1571225053.39,R$5.20,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
159172,False,Canceled by rider,R$0,,54580,,735963,10/16/2019 08:22:51,1,500842,92,50,0,2218,1571224981.72,R$0,No Profile Detected,None,Free,None,,,,,None,None,1571226062.61,None,None,GYN
159171,False,Canceled by rider,R$0,,54651,,735958,10/16/2019 08:22:18,1,500837,92,50,0,2218,1571224954.19,R$0,No Profile Detected,None,Free,None,,,,,None,None,1571225029.45,None,None,GYN
159170,False,Canceled by rider,R$0,,50286,,735952,10/16/2019 08:21:37,1,500831,92,50,0,2218,1571224911.78,R$0,No Profile Detected,None,Free,None,,,,,None,None,1571224933.73,None,None,GYN
159169,False,Canceled by rider,R$0,,51920,,735944,10/16/2019 08:20:21,2,500829,23,52,0,2218,1571224864.98,R$0,No Profile Detected,None,Free,None,,,,,None,None,1571225143.83,None,None,GYN
159168,False,Finished,R$0,,23186,,735950,10/16/2019 08:20:51,1,500828,43,47,860,2218,1571224857.4,R$8.60,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
159167,False,Canceled by rider,R$0,,50286,,735948,10/16/2019 08:20:36,1,500826,43,47,0,2218,1571224844.81,R$0,No Profile Detected,None,Free,None,,,,,None,None,1571224872.56,None,None,GYN
159166,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=159166">Feedback: 5</a>,R$0,,32496,,735943,10/16/2019 08:20:21,1,500821,111,28,520,2218,1571224841.68,R$5.20,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
159165,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=159165">Feedback: 5</a>,R$0,,17686,,735942,10/16/2019 08:20:16,1,500820,37,49,430,2218,1571224838.7,R$4.30,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
159164,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=159164">Feedback: 5</a>,R$0,,50708,,735945,10/16/2019 08:20:22,1,500823,30,45,940,2218,1571224833.65,R$9.40,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
159163,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=159163">Feedback: 5</a>,R$0,,55907,,735935,10/16/2019 08:19:05,1,500813,111,28,670,2218,1571224761.08,R$6.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
159162,False,Finished,R$0,,53913,,735933,10/16/2019 08:19:00,1,500811,125,58,500,2218,1571224748.66,R$5,No Profile Detected,None,Paid (Direct Payment and Credits),None,,,None,None,None,None,None,None,None,GYN
159161,False,Finished,R$0,,41816,,735931,10/16/2019 08:18:34,1,500809,81,31,500,2218,1571224730.94,R$5,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
159160,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=159160">Feedback: 5</a>,R$0,,43122,,735930,10/16/2019 08:18:31,1,500808,87,60,670,2218,1571224721.08,R$6.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
159159,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=159159">Feedback: 5</a>,R$0,,15820,,735929,10/16/2019 08:18:27,1,500807,41,30,470,2218,1571224720.83,R$4.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
159158,False,Finished,R$0,,29505,,735926,10/16/2019 08:17:53,1,500804,18,53,670,2218,1571224692.23,R$6.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
159157,False,Canceled by rider,R$0,,50528,,735925,10/16/2019 08:17:43,1,500802,41,30,0,2218,1571224689.38,R$0,No Profile Detected,None,Free,None,,,,,None,None,1571224761.74,None,None,GYN
159156,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=159156">Feedback: 5</a>,R$0,,37455,,735921,10/16/2019 08:16:25,1,500799,111,28,520,2218,1571224620.99,R$5.20,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
159155,False,Finished,R$0,,56093,None,735918,10/16/2019 08:16:05,2,500796,131,24,990,2218,1571224583.6,R$9.90,No Profile Detected,None,Paid (Credits),None,,,None,None,None,None,None,None,None,GYN
159154,False,Canceled by rider,R$0,,16433,,735917,10/16/2019 08:15:52,1,500795,18,53,0,2218,1571224570.51,R$0,No Profile Detected,None,Free,None,,,,,None,None,1571224599.19,None,None,GYN
159153,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=159153">Feedback: 5</a>,R$0,,15398,,735915,10/16/2019 08:15:40,1,500793,35,42,520,2218,1571224555.77,R$5.20,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
159152,False,Finished,R$0,,38761,,735912,10/16/2019 08:14:52,1,500790,87,60,520,2218,1571224503.88,R$5.20,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
159151,False,Finished,R$0,,49768,,735910,10/16/2019 08:14:44,1,500788,67,34,520,2218,1571224497.97,R$5.20,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
159150,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=159150">Feedback: 5</a>,R$0,,45129,,735908,10/16/2019 08:14:08,1,500786,116,27,520,2218,1571224478.85,R$5.20,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
159149,False,Canceled by rider,R$0,,56093,None,735902,10/16/2019 08:13:31,1,500781,76,44,0,2218,1571224443.46,R$0,No Profile Detected,None,Free,None,,,,,None,None,1571224548.32,None,None,GYN
159148,False,Canceled by rider,R$0,,56093,None,735900,10/16/2019 08:12:57,2,500779,131,24,0,2218,1571224388.87,R$0,No Profile Detected,None,Free,None,,,,,None,None,1571224396.25,None,None,GYN
159147,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=159147">Feedback: 5</a>,R$0,,54707,,735899,10/16/2019 08:12:54,1,500778,118,26,500,2218,1571224387.2,R$5,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
159146,False,Finished,R$0,,16362,,735895,10/16/2019 08:11:46,1,500774,35,42,670,2218,1571224316.22,R$6.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
159145,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=159145">Feedback: 5</a>,R$0,,28168,,735884,10/16/2019 08:10:10,1,500764,82,29,500,2218,1571224223.06,R$5,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
159144,False,Canceled by rider,R$0,,16362,,735882,10/16/2019 08:10:01,1,500762,35,42,0,2218,1571224217.74,R$0,No Profile Detected,None,Free,None,,,,,None,None,1571224262.38,None,None,GYN
159143,False,Finished,R$0,,39059,,735874,10/16/2019 08:09:12,1,500755,23,52,430,2218,1571224187.02,R$4.30,No Profile Detected,None,Paid (Credits),None,,,None,None,None,None,None,None,None,GYN
159142,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=159142">Feedback: 5</a>,R$0,,45673,,735878,10/16/2019 08:09:33,1,500759,77,54,520,2218,1571224185.72,R$5.20,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
159141,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=159141">Feedback: 5</a>,R$0,,6225,,735876,10/16/2019 08:09:30,1,500757,91,32,670,2218,1571224181.17,R$6.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
159140,False,Canceled by rider,R$0,,16362,,735875,10/16/2019 08:09:17,1,500756,35,42,0,2218,1571224175.71,R$0,No Profile Detected,None,Free,None,,,,,None,None,1571224194.62,None,None,GYN
159139,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=159139">Feedback: 5</a>,R$0,,2529,,735871,10/16/2019 08:08:56,1,500753,81,31,500,2218,1571224147.24,R$5,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
159138,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=159138">Feedback: 5</a>,R$0,,53087,,735870,10/16/2019 08:08:52,1,500752,91,32,520,2218,1571224143.01,R$5.20,No Profile Detected,None,Paid (Credits),None,,,None,None,None,None,None,None,None,GYN
159137,False,No show,R$0,,242,,735865,10/16/2019 08:08:11,1,500748,67,34,0,2218,1571224104.1,R$0,No Profile Detected,None,Free,None,,,None,,None,None,None,None,None,GYN
159136,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=159136">Feedback: 5</a>,R$0,,23635,,735842,10/16/2019 08:04:23,1,500726,77,54,860,2218,1571223875.29,R$8.60,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
159135,False,Canceled by rider,R$0,,52498,,735839,10/16/2019 08:04:04,1,500724,116,27,0,2218,1571223855.5,R$0,No Profile Detected,None,Free,None,,,,,None,None,1571223867.4,None,None,GYN
159134,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=159134">Feedback: 5</a>,R$0,,29348,,735833,10/16/2019 08:02:38,1,500719,43,47,520,2218,1571223768.74,R$5.20,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
159133,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=159133">Feedback: 5</a>,R$0,,29828,,735829,10/16/2019 08:02:11,1,500716,91,32,520,2218,1571223754.92,R$5.20,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
159132,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=159132">Feedback: 5</a>,R$0,,23038,,735828,10/16/2019 08:02:04,1,500715,62,40,670,2218,1571223738.73,R$6.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
159131,False,Finished,R$0,,24769,,735822,10/16/2019 08:01:24,1,500708,82,29,670,2218,1571223709.61,R$6.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
159130,False,Canceled by rider,R$0,,52498,,735818,10/16/2019 08:01:01,1,500710,55,46,0,2218,1571223696.79,R$0,No Profile Detected,None,Free,None,,,,,None,None,1571223783.15,None,None,GYN
159129,False,Finished,R$0,,17684,,735811,10/16/2019 07:59:58,1,500698,100,62,500,2220,1571223626.11,R$5,No Profile Detected,None,Paid (Credits),None,,,None,None,None,None,None,None,None,GYN
159128,False,Finished,R$0,,53010,,735808,10/16/2019 07:58:55,1,500696,67,34,900,2220,1571223545.57,R$9,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
159127,False,Finished,R$0,,33877,,735807,10/16/2019 07:58:33,1,500695,67,34,570,2220,1571223534.52,R$5.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
159126,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=159126">Feedback: 5</a>,R$0,,286,,735798,10/16/2019 07:57:07,1,500687,91,32,570,2220,1571223444.84,R$5.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
159125,False,Finished,R$0,,43309,,735797,10/16/2019 07:56:44,2,500686,23,52,550,2220,1571223419.34,R$5.50,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
159124,False,Finished,R$0,,44533,,735796,10/16/2019 07:56:37,1,500685,37,49,900,2220,1571223414.12,R$9,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
159123,False,Finished,R$0,,12458,,735795,10/16/2019 07:56:36,1,500684,35,42,570,2220,1571223412.94,R$5.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
159122,False,No show,R$0,,56294,None,735793,10/16/2019 07:56:17,1,500682,17,35,0,2220,1571223393.3,R$0,No Profile Detected,None,Free,None,,,None,None,None,None,None,None,None,GYN
159121,False,Finished,R$0,,42874,,735788,10/16/2019 07:55:57,1,500677,111,28,500,2220,1571223371.51,R$5,No Profile Detected,None,Paid (Direct Payment),None,,,None,,None,None,None,None,None,GYN
159120,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=159120">Feedback: 5</a>,R$0,,44894,,735791,10/16/2019 07:56:01,1,500678,37,49,570,2220,1571223368.54,R$5.70,No Profile Detected,None,Paid (Direct Payment),None,,None,None,None,None,None,None,None,None,GYN
159119,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=159119">Feedback: 5</a>,R$0,,55886,,735785,10/16/2019 07:54:46,1,500674,70,59,450,2220,1571223300.5,R$4.50,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
159118,False,Finished,R$0,,14601,,735783,10/16/2019 07:54:27,1,500673,24,36,570,2220,1571223285.09,R$5.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
