Id,Live,Status,Tip,Ride type,Rider Id,Rider Status,Request Id,Request time,# pax,Proposal Id,Driver Id,Van Id,Ride Cost,Pricing Scheme Id,Accepted,Paid Amount,Profile,Finance Links,Ride Payment Status,Proposed pickup,Proposed ETA,Original Pickup (before reassignment),I'm Here vs. Proposal,SMS vs. I'm Here,Pickup time,Dropoff,Cancelled,Description,Driver Error,City
149584,False,Finished,R$0,,30705,,689849,10/09/2019 14:29:24,1,474760,61,56,260,2218,1570642174.66,R$2.60,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
149583,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=149583">Feedback: 5</a>,R$0,,15550,,689847,10/09/2019 14:29:14,1,474758,24,36,235,2218,1570642166.48,R$2.35,No Profile Detected,None,Paid (Credits),None,,,None,None,None,None,None,None,None,GYN
149582,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=149582">Feedback: 5</a>,R$0,,36291,None,689838,10/09/2019 14:28:37,1,474756,40,34,430,2218,1570642134.71,R$4.30,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
149581,False,Canceled by rider,R$0,,6225,,689817,10/09/2019 14:27:37,1,474754,30,45,0,2218,1570642072.19,R$0,No Profile Detected,None,Free,None,,,,,None,None,1570642212.01,None,None,GYN
149580,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=149580">Feedback: 5</a>,R$0,,34585,,689818,10/09/2019 14:27:39,1,474755,131,24,470,2218,1570642070.95,R$4.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
149579,False,Finished,R$0,,48416,,689806,10/09/2019 14:27:04,1,474751,130,26,335,2218,1570642033.74,R$3.35,No Profile Detected,None,Paid (Direct Payment),None,,,None,,None,None,None,None,None,GYN
149578,False,Canceled by rider,R$0,,12918,,689788,10/09/2019 14:25:50,1,474748,15,55,0,2218,1570641961.2,R$0,No Profile Detected,None,Free,None,,,None,None,None,None,1570642672.13,None,None,GYN
149577,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=149577">Feedback: 5</a>,R$0,,24258,,689786,10/09/2019 14:25:47,1,474747,35,42,470,2218,1570641953.64,R$4.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
149576,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=149576">Feedback: 5</a>,R$0,,44185,,689784,10/09/2019 14:25:43,1,474746,108,29,335,2218,1570641951.42,R$3.35,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
149575,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=149575">Feedback: 5</a>,R$0,,31282,,689776,10/09/2019 14:25:19,2,474744,41,30,275,2218,1570641931.81,R$2.75,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
149574,False,Finished,R$0,,36277,,689775,10/09/2019 14:25:15,1,474743,15,55,470,2218,1570641924.04,R$4.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
149573,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=149573">Feedback: 5</a>,R$0,,42766,,689761,10/09/2019 14:24:41,1,474742,92,50,250,2218,1570641899.21,R$2.50,No Profile Detected,None,Paid (Direct Payment),None,,,None,,None,None,None,None,None,GYN
149572,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=149572">Feedback: 5</a>,R$0,,11888,None,689744,10/09/2019 14:23:30,2,474739,27,48,455,2218,1570641831.11,R$4.55,No Profile Detected,None,Paid (Credits),None,,,None,None,None,None,None,None,None,GYN
149571,False,Reassigned,R$0,,45543,,689740,10/09/2019 14:23:22,1,474736,124,51,0,2218,1570641814.88,R$0,No Profile Detected,None,Free,None,,,,,None,None,1570642804.97,None,None,GYN
149570,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=149570">Feedback: 5</a>,R$0,,19598,,689736,10/09/2019 14:23:10,1,474735,66,33,235,2218,1570641800.58,R$2.35,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
149569,False,Finished,R$0,,37187,,689731,10/09/2019 14:22:59,1,474734,119,25,250,2218,1570641794.7,R$2.50,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
149568,False,Finished,R$0,,34952,,689716,10/09/2019 14:22:22,1,474731,37,49,235,2218,1570641757.35,R$2.35,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
149567,False,Canceled by rider,R$0,,38172,None,689697,10/09/2019 14:21:15,1,474728,124,51,0,2218,1570641681.42,R$0,No Profile Detected,None,Free,None,,,,,None,None,1570641687.52,None,None,GYN
149566,False,Canceled by rider,R$0,,34952,,689693,10/09/2019 14:21:05,1,474727,66,33,0,2218,1570641678.1,R$0,No Profile Detected,None,Free,None,,,,,None,None,1570641714.4,None,None,GYN
149565,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=149565">Feedback: 5</a>,R$0,,50932,,689689,10/09/2019 14:20:50,1,474726,96,47,215,2218,1570641658.64,R$2.15,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
149564,False,Canceled by rider,R$0,,38172,None,689666,10/09/2019 14:19:36,1,474721,124,51,0,2218,1570641583.42,R$0,No Profile Detected,None,Free,None,,,,,None,None,1570641672.1,None,None,GYN
149563,False,Finished,R$0,,52221,,689658,10/09/2019 14:18:54,1,474719,55,46,235,2218,1570641548.24,R$2.35,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
149562,False,Finished,R$0,,44744,,689655,10/09/2019 14:18:26,1,474717,17,35,470,2218,1570641512.68,R$4.70,No Profile Detected,None,Paid (Credits),None,,,None,None,None,None,None,None,None,GYN
149561,False,Canceled by rider,R$0,,38172,None,689649,10/09/2019 14:17:49,1,474716,124,51,0,2218,1570641476.71,R$0,No Profile Detected,None,Free,None,,,,,None,None,1570641489.77,None,None,GYN
149560,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=149560">Feedback: 5</a>,R$0,,49819,,689645,10/09/2019 14:17:34,1,474714,40,34,260,2218,1570641468.38,R$2.60,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
149559,False,Finished,R$0,,49376,,689639,10/09/2019 14:17:11,1,474710,40,34,260,2218,1570641443.56,R$2.60,No Profile Detected,None,Paid (Credits),None,,,None,,None,None,None,None,None,GYN
