Id,Live,Status,Tip,Ride type,Rider Id,Rider Status,Request Id,Request time,# pax,Proposal Id,Driver Id,Van Id,Ride Cost,Pricing Scheme Id,Accepted,Paid Amount,Profile,Finance Links,Ride Payment Status,Proposed pickup,Proposed ETA,Original Pickup (before reassignment),I'm Here vs. Proposal,SMS vs. I'm Here,Pickup time,Dropoff,Cancelled,Description,Driver Error,City
166984,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=166984">Feedback: 5</a>,R$0,,28168,,766948,10/21/2019 13:38:52,1,521176,37,49,500,2218,1571675943.21,R$5,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
166983,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=166983">Feedback: 5</a>,R$0,,46754,,766949,10/21/2019 13:38:52,1,521177,116,27,500,2218,1571675940.81,R$5,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
166982,False,Finished,R$0,,49019,,766946,10/21/2019 13:38:38,1,521174,124,55,520,2218,1571675925.68,R$5.20,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
166981,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=166981">Feedback: 5</a>,R$0,,9959,,766942,10/21/2019 13:38:11,1,521170,131,24,670,2218,1571675904.53,R$6.70,No Profile Detected,None,Paid (Credits),None,,,None,None,None,None,None,None,None,GYN
166980,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=166980">Feedback: 5</a>,R$0,,49369,,766937,10/21/2019 13:37:29,1,521165,116,27,520,2218,1571675874.85,R$5.20,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
166979,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=166979">Feedback: 5</a>,R$0,,57291,None,766931,10/21/2019 13:35:46,1,521159,73,29,670,2218,1571675768.37,R$6.70,No Profile Detected,None,Paid (Credits),None,,,None,None,None,None,None,None,None,GYN
166978,False,Finished,R$0,,11423,,766928,10/21/2019 13:35:21,1,521156,30,45,1200,2218,1571675744.53,R$12,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
166977,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=166977">Feedback: 5</a>,R$0,,54803,,766924,10/21/2019 13:34:50,1,521152,118,26,520,2218,1571675700.56,R$5.20,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
166976,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=166976">Feedback: 5</a>,R$0,,15398,,766916,10/21/2019 13:33:40,1,521145,131,24,500,2218,1571675634.52,R$5,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
166975,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=166975">Feedback: 5</a>,R$0,,10641,,766913,10/21/2019 13:32:42,1,521143,78,41,500,2218,1571675570.1,R$5,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
166974,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=166974">Feedback: 5</a>,R$0,,9424,,766911,10/21/2019 13:32:31,1,521141,21,57,470,2218,1571675566.53,R$4.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,,None,None,None,None,None,GYN
166973,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=166973">Feedback: 5</a>,R$0,,52237,,766909,10/21/2019 13:32:10,2,521139,131,24,520,2218,1571675564.24,R$5.20,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
166972,False,Canceled by rider,R$0,,11415,,766908,10/21/2019 13:32:02,1,521138,38,56,0,2218,1571675533.46,R$0,No Profile Detected,None,Free,None,,,,,None,None,1571675549.86,None,None,GYN
166971,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=166971">Feedback: 5</a>,R$0,,14049,,766905,10/21/2019 13:31:55,1,521135,77,54,470,2218,1571675524.13,R$4.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
166970,False,Finished,R$0,,52706,,766899,10/21/2019 13:30:56,1,521129,37,49,600,2218,1571675469.26,R$6,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
166969,False,Finished,R$0,,47868,,766891,10/21/2019 13:30:05,1,521126,80,51,1140,2218,1571675416.98,R$11.40,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
166968,False,Canceled by rider,R$0,,21710,,766889,10/21/2019 13:29:34,1,521124,80,51,0,2218,1571675387.16,R$0,No Profile Detected,None,Free,None,,,,,None,None,1571675985.37,None,None,GYN
166967,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=166967">Feedback: 5</a>,R$0,,48272,,766880,10/21/2019 13:26:39,1,521115,15,63,520,2218,1571675213.59,R$5.20,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
166966,False,Finished,R$0,,24679,,766872,10/21/2019 13:25:43,1,521107,24,36,520,2218,1571675161.84,R$5.20,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
166965,False,Canceled by rider,R$0,,57287,None,766870,10/21/2019 13:24:47,2,521105,118,26,0,2218,1571675115.25,R$0,No Profile Detected,None,Free,None,,,,,None,None,1571675132.43,None,None,GYN
166964,False,Finished,R$0,,57275,None,766869,10/21/2019 13:24:32,1,521104,37,49,470,2218,1571675085.65,R$4.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
166963,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=166963">Feedback: 5</a>,R$0,,20191,,766868,10/21/2019 13:24:10,1,521103,76,44,520,2218,1571675060.94,R$5.20,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
166962,False,Finished,R$0,,57285,None,766867,10/21/2019 13:24:06,1,521102,24,36,670,2218,1571675054.84,R$6.70,No Profile Detected,None,Paid (Credits),None,,,None,None,None,None,None,None,None,GYN
166961,False,Canceled by rider,R$0,,57285,None,766863,10/21/2019 13:23:24,1,521098,24,36,0,2218,1571675014.27,R$0,No Profile Detected,None,Free,None,,,,,None,None,1571675031.44,None,None,GYN
