Id,Live,Status,Tip,Ride type,Rider Id,Rider Status,Request Id,Request time,# pax,Proposal Id,Driver Id,Van Id,Ride Cost,Pricing Scheme Id,Accepted,Paid Amount,Profile,Finance Links,Ride Payment Status,Proposed pickup,Proposed ETA,Original Pickup (before reassignment),I'm Here vs. Proposal,SMS vs. I'm Here,Pickup time,Dropoff,Cancelled,Description,Driver Error,City
182584,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=182584">Feedback: 5</a>,R$0,,43233,,824760,10/31/2019 15:39:46,1,561902,94,58,470,2218,1572547201.67,R$4.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
182583,False,Canceled by rider,R$0,,689,,824756,10/31/2019 15:38:57,3,561898,96,29,0,2218,1572547160.95,R$0,No Profile Detected,None,Free,None,,,,,None,None,1572547314.04,None,None,GYN
182582,False,Canceled by rider,R$0,,33467,,824754,10/31/2019 15:38:44,1,561896,132,36,0,2218,1572547154.57,R$0,No Profile Detected,None,Free,None,,,,,None,None,1572547164.18,None,None,GYN
182581,False,Finished,R$0,,48522,,824749,10/31/2019 15:36:53,1,561891,94,58,520,2218,1572547030.85,R$5.20,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
182580,False,Canceled by rider,R$0,,689,,824748,10/31/2019 15:36:11,3,561890,93,59,0,2218,1572546982.39,R$0,No Profile Detected,None,Free,None,,,,,None,None,1572547079.42,None,None,GYN
182579,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=182579">Feedback: 5</a>,R$0,,53368,None,824741,10/31/2019 15:34:12,1,561883,109,50,860,2218,1572546879.18,R$8.60,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
182578,False,No show,R$0,,39992,,824738,10/31/2019 15:33:56,1,561880,79,48,0,2218,1572546854.8,R$0,No Profile Detected,None,Free,None,,,None,None,None,None,None,None,None,GYN
182577,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=182577">Feedback: 5</a>,R$0,,54209,,824739,10/31/2019 15:34:01,1,561881,110,53,520,2218,1572546848.94,R$5.20,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
182576,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=182576">Feedback: 5</a>,R$0,,59110,None,824733,10/31/2019 15:33:02,1,561875,120,25,940,2218,1572546796.18,R$9.40,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
182575,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=182575">Feedback: 5</a>,R$0,,35053,,824731,10/31/2019 15:32:10,1,561873,93,59,670,2218,1572546743.1,R$6.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
182574,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=182574">Feedback: 5</a>,R$0,,37532,,824730,10/31/2019 15:32:02,1,561872,133,23,430,2218,1572546730.95,R$4.30,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
182573,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=182573">Feedback: 5</a>,R$0,,35402,,824727,10/31/2019 15:31:51,1,561870,117,35,500,2218,1572546720.6,R$5,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
