Id,Live,Status,Tip,Ride type,Rider Id,Rider Status,Request Id,Request time,# pax,Proposal Id,Driver Id,Van Id,Ride Cost,Pricing Scheme Id,Accepted,Paid Amount,Profile,Finance Links,Ride Payment Status,Proposed pickup,Proposed ETA,Original Pickup (before reassignment),I'm Here vs. Proposal,SMS vs. I'm Here,Pickup time,Dropoff,Cancelled,Description,Driver Error,City
154684,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=154684">Feedback: 5</a>,R$0,,10197,,719078,10/12/2019 12:30:03,1,488834,43,47,940,2218,1570894220.98,R$9.40,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
154683,False,Finished,R$0,,44810,,719066,10/12/2019 12:25:00,1,488822,62,40,940,2218,1570893918.05,R$9.40,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
154682,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=154682">Feedback: 5</a>,R$0,,55695,,719062,10/12/2019 12:21:54,1,488818,15,34,940,2218,1570893726.09,R$9.40,No Profile Detected,None,Paid (Direct Payment and Credits),None,,,None,None,None,None,None,None,None,GYN
154681,False,Finished,R$0,,51681,,719060,10/12/2019 12:21:22,1,488816,43,47,940,2218,1570893690.41,R$9.40,No Profile Detected,None,Paid (Credits),None,,,None,None,None,None,None,None,None,GYN
154680,False,Finished,R$0,,40089,,719058,10/12/2019 12:21:14,1,488814,24,49,670,2218,1570893682.85,R$6.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
154679,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=154679">Feedback: 5</a>,R$0,,5533,,719055,10/12/2019 12:20:34,2,488811,62,40,1190,2218,1570893654.01,R$11.90,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
154678,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=154678">Feedback: 5</a>,R$0,,43159,,719056,10/12/2019 12:20:37,2,488812,30,45,1230,2218,1570893648.6,R$12.30,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
154677,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=154677">Feedback: 5</a>,R$0,,36707,,719044,10/12/2019 12:17:54,1,488801,17,35,940,2218,1570893482.62,R$9.40,No Profile Detected,None,Paid (Credits),None,,,None,None,None,None,None,None,None,GYN
154676,False,Finished,R$0,,24426,,719043,10/12/2019 12:17:52,2,488800,91,32,520,2218,1570893481.71,R$5.20,No Profile Detected,None,Paid (Direct Payment and Credits),None,,,None,None,None,None,None,None,None,GYN
154675,False,Canceled by rider,R$0,,24426,,719041,10/12/2019 12:17:07,1,488798,91,32,0,2218,1570893434.39,R$0,No Profile Detected,None,Free,None,,,,,None,None,1570893467.24,None,None,GYN
154674,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=154674">Feedback: 5</a>,R$0,,46670,,719036,10/12/2019 12:15:01,2,488795,78,50,720,2218,1570893310.03,R$7.20,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
154673,False,Finished,R$0,,45295,,719035,10/12/2019 12:14:31,1,488793,17,35,1140,2218,1570893285.27,R$11.40,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
154672,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=154672">Feedback: 5</a>,R$0,,40186,,719024,10/12/2019 12:08:18,1,488782,27,48,500,2218,1570892915.66,R$5,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
154671,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=154671">Feedback: 5</a>,R$0,,9668,,719022,10/12/2019 12:07:17,1,488780,20,38,940,2218,1570892851.17,R$9.40,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
154670,False,Finished,R$0,,52087,,719015,10/12/2019 12:04:21,1,488773,35,42,670,2218,1570892666.77,R$6.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
154669,False,Finished,R$0,,54748,,719014,10/12/2019 12:03:42,2,488772,54,23,1230,2218,1570892630.55,R$12.30,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
154668,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=154668">Feedback: 5</a>,R$0,,47955,,719011,10/12/2019 12:02:00,2,488769,81,36,570,2218,1570892523.42,R$5.70,No Profile Detected,None,Paid (Direct Payment),None,,None,None,None,None,None,None,None,None,GYN
154667,False,Finished,R$0,,24261,,719008,10/12/2019 12:00:58,2,488766,118,26,720,2218,1570892465.02,R$7.20,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
154666,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=154666">Feedback: 5</a>,R$0,,38861,,719006,10/12/2019 12:00:41,1,488764,27,48,500,2218,1570892457.85,R$5,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
154665,False,Finished,R$0,,40920,,719007,10/12/2019 12:00:46,2,488765,55,46,275,2218,1570892456.83,R$2.75,No Profile Detected,None,Paid (Direct Payment and Credits),None,,,None,None,None,None,None,None,None,GYN
154664,False,Finished,R$0,,49369,,719004,10/12/2019 11:56:54,1,488762,82,29,860,2218,1570892222.75,R$8.60,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
154663,False,Reassigned,R$0,,47955,,719002,10/12/2019 11:55:23,2,488760,91,32,0,2218,1570892142.81,R$0,No Profile Detected,None,Free,None,,,,,None,None,1570892523.48,None,None,GYN
154662,False,Finished,R$0,,45346,,719001,10/12/2019 11:55:19,1,488759,20,38,860,2218,1570892127.59,R$8.60,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
154661,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=154661">Feedback: 5</a>,R$0,,46335,,718999,10/12/2019 11:54:40,1,488757,24,49,470,2218,1570892094.74,R$4.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
154660,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=154660">Feedback: 5</a>,R$0,,654,,718998,10/12/2019 11:54:06,1,488756,131,24,470,2218,1570892060.5,R$4.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
154659,False,Finished,R$0,,35118,,718988,10/12/2019 11:50:14,1,488747,43,47,1140,2218,1570891829.12,R$11.40,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
154658,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=154658">Feedback: 5</a>,R$0,,55181,,718984,10/12/2019 11:49:18,1,488743,17,35,520,2218,1570891766.25,R$5.20,No Profile Detected,None,Paid (Credits),None,,,None,None,None,None,None,None,None,GYN
154657,False,Finished,R$0,,55706,None,718983,10/12/2019 11:48:56,2,488742,111,28,570,2218,1570891741.59,R$5.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
154656,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=154656">Feedback: 5</a>,R$0,,45160,,718982,10/12/2019 11:48:48,1,488741,116,27,520,2218,1570891735.28,R$5.20,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
154655,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=154655">Feedback: 5</a>,R$0,,12441,,718980,10/12/2019 11:48:12,1,488739,76,44,670,2218,1570891701.02,R$6.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
154654,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=154654">Feedback: 5</a>,R$0,,43278,,718977,10/12/2019 11:45:42,4,488736,62,40,650,2218,1570891576.67,R$6.50,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
154653,False,Canceled by rider,R$0,,12441,,718978,10/12/2019 11:45:50,1,488737,116,27,0,2218,1570891574.91,R$0,No Profile Detected,None,Free,None,,,,,None,None,1570891612.85,None,None,GYN
154652,False,Finished,R$0,,21072,,718975,10/12/2019 11:44:57,1,488734,118,26,670,2218,1570891507.84,R$6.70,No Profile Detected,None,Paid (Credits),None,,,None,None,None,None,None,None,None,GYN
154651,False,Finished,R$0,,11796,,718974,10/12/2019 11:44:45,1,488733,55,46,500,2218,1570891493.4,R$5,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
154650,False,Finished,R$0,,51383,,718970,10/12/2019 11:43:28,1,488729,122,25,520,2218,1570891414.23,R$5.20,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
154649,False,Finished,R$0,,22074,,718967,10/12/2019 11:42:36,2,488726,81,36,550,2218,1570891367.69,R$5.50,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
154648,False,Finished,R$0,,55701,,718964,10/12/2019 11:40:29,3,488723,15,34,570,2218,1570891248.91,R$5.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
154647,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=154647">Feedback: 5</a>,R$0,,47159,,718961,10/12/2019 11:38:23,2,488720,41,30,1450,2218,1570891119.79,R$14.50,No Profile Detected,None,Paid (Credits),None,,,None,None,None,None,None,None,None,GYN
154646,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=154646">Feedback: 5</a>,R$0,,53512,,718960,10/12/2019 11:38:15,3,488719,30,45,570,2218,1570891102.42,R$5.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
