Id,Live,Status,Tip,Ride type,Rider Id,Rider Status,Request Id,Request time,# pax,Proposal Id,Driver Id,Van Id,Ride Cost,Pricing Scheme Id,Accepted,Paid Amount,Profile,Finance Links,Ride Payment Status,Proposed pickup,Proposed ETA,Original Pickup (before reassignment),I'm Here vs. Proposal,SMS vs. I'm Here,Pickup time,Dropoff,Cancelled,Description,Driver Error,City
175084,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=175084">Feedback: 5</a>,R$0,,16554,,798135,10/28/2019 06:39:45,1,542970,71,43,520,2219,1572255593.65,R$5.20,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
175083,False,Finished,R$0,,50951,,798133,10/28/2019 06:39:28,1,542968,24,36,1140,2219,1572255583.95,R$11.40,No Profile Detected,None,Paid (Credits),None,,,None,None,None,None,None,None,None,GYN
175082,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=175082">Feedback: 5</a>,R$0,,41080,,798132,10/28/2019 06:39:25,1,542966,17,35,670,2219,1572255575.76,R$6.70,No Profile Detected,None,Paid (Credits),None,,,None,None,None,None,None,None,None,GYN
175081,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=175081">Feedback: 5</a>,R$0,,44535,,798126,10/28/2019 06:38:56,1,542963,41,33,860,2219,1572255543.77,R$8.60,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
175080,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=175080">Feedback: 1</a>,R$0,,33430,,798123,10/28/2019 06:38:45,1,542960,67,34,860,2219,1572255543.76,R$8.60,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
175079,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=175079">Feedback: 5</a>,R$0,,38855,,798118,10/28/2019 06:38:00,1,542955,55,46,860,2219,1572255500.81,R$8.60,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
175078,False,Canceled by rider,R$0,,6146,,798116,10/28/2019 06:37:47,1,542953,41,33,0,2219,1572255487.95,R$0,No Profile Detected,None,Free,None,,,,,None,None,1572255663.39,None,None,GYN
175077,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=175077">Feedback: 5</a>,R$0,,7139,,798117,10/28/2019 06:37:47,1,542952,91,32,250,2219,1572255475.36,R$2.50,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
175076,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=175076">Feedback: 5</a>,R$0,,58350,None,798109,10/28/2019 06:37:09,1,542947,54,23,600,2219,1572255443.33,R$6,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
175075,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=175075">Feedback: 5</a>,R$0,,11761,,798108,10/28/2019 06:37:00,1,542946,21,57,670,2219,1572255430.61,R$6.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
175074,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=175074">Feedback: 5</a>,R$0,,4323,,798106,10/28/2019 06:36:48,2,542945,38,56,550,2219,1572255422.81,R$5.50,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
175073,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=175073">Feedback: 5</a>,R$0,,47944,,798104,10/28/2019 06:36:08,1,542943,35,42,860,2219,1572255391.48,R$8.60,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
175072,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=175072">Feedback: 5</a>,R$0,,26258,,798103,10/28/2019 06:36:06,3,542942,77,54,770,2219,1572255377.41,R$7.70,No Profile Detected,None,Paid (Credits),None,,,None,None,None,None,None,None,None,GYN
175071,False,Finished,R$0,,19091,,798101,10/28/2019 06:36:01,1,542940,125,58,520,2219,1572255369.5,R$5.20,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
