Id,Live,Status,Tip,Ride type,Rider Id,Rider Status,Request Id,Request time,# pax,Proposal Id,Driver Id,Van Id,Ride Cost,Pricing Scheme Id,Accepted,Paid Amount,Profile,Finance Links,Ride Payment Status,Proposed pickup,Proposed ETA,Original Pickup (before reassignment),I'm Here vs. Proposal,SMS vs. I'm Here,Pickup time,Dropoff,Cancelled,Description,Driver Error,City
168784,False,Finished,R$0,,46420,,773470,10/22/2019 12:24:19,1,525919,41,42,670,2218,1571757870.07,R$6.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
168783,False,Finished,R$0,,56479,,773469,10/22/2019 12:24:17,1,525918,118,26,500,2218,1571757866.84,R$5,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
168782,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=168782">Feedback: 5</a>,R$0,,43977,,773468,10/22/2019 12:24:13,1,525917,41,42,520,2218,1571757865.72,R$5.20,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
168781,False,Finished,R$0,,45758,,773466,10/22/2019 12:23:57,1,525916,21,57,520,2218,1571757852.82,R$5.20,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
168780,False,Finished,R$0,,57454,None,773465,10/22/2019 12:23:50,2,525915,100,62,720,2218,1571757847.51,R$7.20,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
168779,False,Finished,R$0,,51130,None,773463,10/22/2019 12:23:23,2,525913,24,36,550,2218,1571757817.23,R$5.50,No Profile Detected,None,Paid (Credits),None,,,None,None,None,None,None,None,None,GYN
168778,False,Finished,R$0,,50656,,773462,10/22/2019 12:23:17,2,525912,35,25,550,2218,1571757813.28,R$5.50,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
168777,False,Finished,R$0,,18842,,773458,10/22/2019 12:22:19,2,525908,24,36,550,2218,1571757751.92,R$5.50,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
168776,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=168776">Feedback: 1</a>,R$0,,10808,,773455,10/22/2019 12:22:03,1,525905,125,58,520,2218,1571757745.41,R$5.20,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
168775,False,Finished,R$0,,27194,,773454,10/22/2019 12:21:40,2,525904,125,58,720,2218,1571757719.98,R$7.20,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
