Id,Live,Status,Tip,Ride type,Rider Id,Rider Status,Request Id,Request time,# pax,Proposal Id,Driver Id,Van Id,Ride Cost,Pricing Scheme Id,Accepted,Paid Amount,Profile,Finance Links,Ride Payment Status,Proposed pickup,Proposed ETA,Original Pickup (before reassignment),I'm Here vs. Proposal,SMS vs. I'm Here,Pickup time,Dropoff,Cancelled,Description,Driver Error,City
148984,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=148984">Feedback: 5</a>,R$0,,34414,,687155,10/09/2019 09:24:37,1,473028,55,46,215,2218,1570623893.01,R$2.15,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
148983,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=148983">Feedback: 5</a>,R$0,,46353,,687153,10/09/2019 09:24:10,1,473026,21,57,570,2218,1570623864.14,R$5.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
148982,False,Finished,R$0,,49324,,687150,10/09/2019 09:23:48,1,473023,23,52,470,2218,1570623849.25,R$4.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
148981,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=148981">Feedback: 5</a>,R$0,,12256,,687149,10/09/2019 09:23:35,1,473022,21,57,250,2218,1570623826.43,R$2.50,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
148980,False,Canceled by rider,R$0,,7548,,687147,10/09/2019 09:23:08,1,473020,81,31,0,2218,1570623813.09,R$0,No Profile Detected,None,Free,None,,,None,None,None,None,1570623899.71,None,None,GYN
148979,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=148979">Feedback: 5</a>,R$0,,48644,,687145,10/09/2019 09:21:31,1,473018,67,34,335,2218,1570623702.21,R$3.35,No Profile Detected,None,Paid (Credits),None,,,None,None,None,None,None,None,None,GYN
148978,False,Finished,R$0,,49767,,687141,10/09/2019 09:20:45,1,473014,91,32,260,2218,1570623662.8,R$2.60,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
148977,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=148977">Feedback: 5</a>,R$0,,50240,,687139,10/09/2019 09:19:52,1,473012,37,49,215,2218,1570623604.09,R$2.15,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
148976,False,Finished,R$0,,20035,,687137,10/09/2019 09:19:32,1,473010,37,49,260,2218,1570623594.01,R$2.60,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
148975,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=148975">Feedback: 5</a>,R$0,,37216,,687134,10/09/2019 09:19:22,1,473007,23,52,250,2218,1570623573.34,R$2.50,No Profile Detected,None,Paid (Credits),None,,,None,None,None,None,None,None,None,GYN
148974,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=148974">Feedback: 5</a>,R$0,,13885,,687131,10/09/2019 09:19:02,1,473004,91,32,250,2218,1570623569.62,R$2.50,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
148973,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=148973">Feedback: 5</a>,R$0,,54641,,687133,10/09/2019 09:19:15,1,473006,30,45,215,2218,1570623567.07,R$2.15,No Profile Detected,None,Paid (Credits),None,,,None,None,None,None,None,None,None,GYN
148972,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=148972">Feedback: 5</a>,R$0,,52186,None,687129,10/09/2019 09:18:38,1,473002,131,24,260,2218,1570623536.74,R$2.60,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
148971,False,Finished,R$0,,52514,,687120,10/09/2019 09:18:01,1,472995,18,53,260,2218,1570623495.64,R$2.60,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
148970,False,Finished,R$0,,48844,,687119,10/09/2019 09:18:00,1,472994,91,32,260,2218,1570623486.05,R$2.60,No Profile Detected,None,Paid (Direct Payment),None,,None,None,None,None,None,None,None,None,GYN
148969,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=148969">Feedback: 5</a>,R$0,,10220,,687117,10/09/2019 09:17:43,1,472992,77,54,430,2218,1570623474.36,R$4.30,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
148968,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=148968">Feedback: 1</a>,R$0,,26871,,687114,10/09/2019 09:16:55,1,472989,15,55,250,2218,1570623432.55,R$2.50,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
148967,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=148967">Feedback: 5</a>,R$0,,16069,,687112,10/09/2019 09:16:47,1,472987,131,24,335,2218,1570623420.94,R$3.35,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
148966,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=148966">Feedback: 5</a>,R$0,,44864,,687111,10/09/2019 09:16:32,1,472986,20,38,335,2218,1570623407.53,R$3.35,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
148965,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=148965">Feedback: 5</a>,R$0,,33394,,687105,10/09/2019 09:15:49,1,472982,116,27,430,2218,1570623357.72,R$4.30,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
148964,False,Finished,R$0,,18396,,687104,10/09/2019 09:15:11,1,472981,23,52,430,2218,1570623325.12,R$4.30,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
148963,False,Canceled by rider,R$0,,52186,None,687097,10/09/2019 09:13:21,1,472975,67,34,0,2218,1570623230.79,R$0,No Profile Detected,None,Free,None,,,,,None,None,1570623505.04,None,None,GYN
148962,False,Reassigned,R$0,,48844,,687094,10/09/2019 09:12:56,1,472970,124,51,0,2218,1570623208.38,R$0,No Profile Detected,None,Free,None,,,,,None,None,1570623486.13,None,None,GYN
148961,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=148961">Feedback: 5</a>,R$0,,16322,,687095,10/09/2019 09:12:57,2,472971,18,53,260,2218,1570623190.48,R$2.60,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
148960,False,Finished,R$0,,2357,,687093,10/09/2019 09:12:50,1,472969,122,25,260,2218,1570623183.93,R$2.60,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
148959,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=148959">Feedback: 5</a>,R$0,,40543,,687091,10/09/2019 09:12:38,1,472967,27,48,335,2218,1570623175.57,R$3.35,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
148958,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=148958">Feedback: 5</a>,R$0,,29493,,687087,10/09/2019 09:11:56,1,472963,81,31,235,2218,1570623142.17,R$2.35,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
148957,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=148957">Feedback: 4</a>,R$0,,22373,,687077,10/09/2019 09:10:10,1,472954,124,51,430,2218,1570623022.33,R$4.30,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
