Id,Live,Status,Tip,Ride type,Rider Id,Rider Status,Request Id,Request time,# pax,Proposal Id,Driver Id,Van Id,Ride Cost,Pricing Scheme Id,Accepted,Paid Amount,Profile,Finance Links,Ride Payment Status,Proposed pickup,Proposed ETA,Original Pickup (before reassignment),I'm Here vs. Proposal,SMS vs. I'm Here,Pickup time,Dropoff,Cancelled,Description,Driver Error,City
172984,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=172984">Feedback: 5</a>,R$0,,57380,,790968,10/25/2019 08:17:02,1,537223,55,46,500,2218,1572002235.55,R$5,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
172983,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=172983">Feedback: 5</a>,R$0,,44728,,790963,10/25/2019 08:16:25,1,537218,43,47,670,2218,1572002203.98,R$6.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
172982,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=172982">Feedback: 5</a>,R$0,,46052,,790961,10/25/2019 08:15:32,1,537216,87,60,520,2218,1572002144.58,R$5.20,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
172981,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=172981">Feedback: 5</a>,R$0,,11527,,790960,10/25/2019 08:15:14,1,537215,111,28,520,2218,1572002140.97,R$5.20,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
172980,False,Finished,R$0,,16694,,790959,10/25/2019 08:15:07,1,537214,37,49,430,2218,1572002116.64,R$4.30,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
172979,False,Canceled by rider,R$0,,41354,,790958,10/25/2019 08:14:56,1,537213,18,53,0,2218,1572002109.63,R$0,No Profile Detected,None,Free,None,,,,,None,None,1572002193.14,None,None,GYN
172978,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=172978">Feedback: 5</a>,R$0,,15820,,790957,10/25/2019 08:14:45,1,537212,87,60,470,2218,1572002096.41,R$4.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
172977,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=172977">Feedback: 5</a>,R$0,,57986,,790955,10/25/2019 08:14:17,1,537210,91,32,500,2218,1572002073.83,R$5,No Profile Detected,None,Paid (Credits),None,,,None,None,None,None,None,None,None,GYN
172976,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=172976">Feedback: 5</a>,R$0,,19173,,790952,10/25/2019 08:13:47,1,537207,131,24,500,2218,1572002044.23,R$5,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
172975,False,Finished,R$0,,55445,,790949,10/25/2019 08:13:07,1,537206,81,31,520,2218,1572002014.17,R$5.20,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
172974,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=172974">Feedback: 5</a>,R$0,,37897,,790947,10/25/2019 08:12:34,1,537203,81,31,860,2218,1572001967.24,R$8.60,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
172973,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=172973">Feedback: 5</a>,R$0,,43403,,790944,10/25/2019 08:11:09,1,537200,43,47,520,2218,1572001880.02,R$5.20,No Profile Detected,None,Paid (Direct Payment and Credits),None,,,None,None,None,None,None,None,None,GYN
172972,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=172972">Feedback: 5</a>,R$0,,58050,None,790943,10/25/2019 08:10:53,1,537199,76,44,500,2218,1572001867.04,R$5,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
172971,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=172971">Feedback: 5</a>,R$0,,39902,,790942,10/25/2019 08:10:27,1,537198,118,26,520,2218,1572001838.44,R$5.20,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
172970,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=172970">Feedback: 5</a>,R$0,,58049,None,790939,10/25/2019 08:09:29,2,537195,23,52,720,2218,1572001779.08,R$7.20,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
172969,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=172969">Feedback: 5</a>,R$0,,49817,,790935,10/25/2019 08:08:07,1,537191,43,47,520,2218,1572001705.76,R$5.20,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
172968,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=172968">Feedback: 5</a>,R$0,,47328,,790934,10/25/2019 08:07:59,1,537190,24,36,670,2218,1572001698.01,R$6.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
172967,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=172967">Feedback: 5</a>,R$0,,40062,,790931,10/25/2019 08:07:50,1,537187,62,40,520,2218,1572001681.13,R$5.20,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
172966,False,Finished,R$0,,45193,,790925,10/25/2019 08:05:53,1,537182,24,36,500,2218,1572001568.07,R$5,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
172965,False,Finished,R$0,,1083,,790924,10/25/2019 08:05:39,1,537181,80,51,520,2218,1572001565.83,R$5.20,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
172964,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=172964">Feedback: 5</a>,R$0,,48416,,790918,10/25/2019 08:04:17,4,537175,23,52,670,2218,1572001479.71,R$6.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
172963,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=172963">Feedback: 5</a>,R$0,,7667,,790919,10/25/2019 08:04:21,1,537176,55,46,430,2218,1572001475.58,R$4.30,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
172962,False,Finished,R$0,,30687,,790913,10/25/2019 08:01:56,1,537170,89,61,500,2218,1572001333.63,R$5,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
172961,False,Canceled by rider,R$0,,18399,,790911,10/25/2019 08:01:05,1,537168,124,55,0,2218,1572001274.16,R$0,No Profile Detected,None,Free,None,,,,,None,None,1572001331.87,None,None,GYN
172960,False,No show,R$0,,2153,,790907,10/25/2019 07:59:29,1,537164,21,57,0,2220,1572001186.12,R$0,No Profile Detected,None,Free,None,,,None,None,None,None,None,None,None,GYN
172959,False,Finished,R$0,,44530,,790906,10/25/2019 07:59:22,1,537163,67,34,940,2220,1572001171.71,R$9.40,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
172958,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=172958">Feedback: 5</a>,R$0,,34311,,790905,10/25/2019 07:59:20,1,537161,17,35,570,2220,1572001171.49,R$5.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
172957,False,Finished,R$0,,23608,,790903,10/25/2019 07:58:45,1,537160,89,61,500,2220,1572001135.8,R$5,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
172956,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=172956">Feedback: 5</a>,R$0,,3731,,790893,10/25/2019 07:56:26,1,537151,27,48,900,2220,1572001000.65,R$9,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
172955,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=172955">Feedback: 5</a>,R$0,,45864,,790891,10/25/2019 07:56:11,1,537149,37,49,500,2220,1572000995.45,R$5,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
172954,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=172954">Feedback: 4</a>,R$0,,55382,,790885,10/25/2019 07:54:56,1,537145,116,27,500,2220,1572000908.73,R$5,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
172953,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=172953">Feedback: 5</a>,R$0,,12730,,790884,10/25/2019 07:54:02,1,537144,100,62,500,2220,1572000866.35,R$5,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
172952,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=172952">Feedback: 5</a>,R$0,,54547,,790881,10/25/2019 07:53:40,1,537141,89,61,900,2220,1572000839.6,R$9,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
172951,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=172951">Feedback: 5</a>,R$0,,58045,None,790878,10/25/2019 07:52:01,1,537138,27,48,570,2220,1572000732.66,R$5.70,No Profile Detected,None,Paid (Credits),None,,,None,None,None,None,None,None,None,GYN
172950,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=172950">Feedback: 5</a>,R$0,,5750,,790877,10/25/2019 07:51:41,1,537137,62,40,570,2220,1572000716.79,R$5.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
172949,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=172949">Feedback: 5</a>,R$0,,18876,,790876,10/25/2019 07:51:40,1,537136,30,45,900,2220,1572000709.42,R$9,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
172948,False,Finished,R$0,,57871,,790874,10/25/2019 07:51:26,1,537134,70,59,285,2220,1572000693.32,R$2.85,No Profile Detected,None,Paid (Credits),None,,,None,None,None,None,None,None,None,GYN
172947,False,Finished,R$0,,56698,,790873,10/25/2019 07:51:20,1,537133,77,54,900,2220,1572000689.99,R$9,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
172946,False,Finished,R$0,,53755,,790869,10/25/2019 07:50:31,1,537129,100,62,500,2220,1572000641.29,R$5,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
172945,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=172945">Feedback: 5</a>,R$0,,12336,,790868,10/25/2019 07:50:08,1,537128,55,46,500,2220,1572000622.4,R$5,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
172944,False,Canceled by rider,R$0,,18876,,790867,10/25/2019 07:49:45,1,537127,30,45,0,2220,1572000605.48,R$0,No Profile Detected,None,Free,None,,,,,None,None,1572000623.89,None,None,GYN
172943,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=172943">Feedback: 5</a>,R$0,,54349,,790861,10/25/2019 07:48:52,1,537121,80,51,500,2220,1572000541.86,R$5,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
172942,False,Canceled by rider,R$0,,56716,,790860,10/25/2019 07:48:41,1,537120,38,56,0,2220,1572000531.39,R$0,No Profile Detected,None,Free,None,,,None,None,None,None,1572000903.55,None,None,GYN
172941,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=172941">Feedback: 5</a>,R$0,,45156,,790859,10/25/2019 07:48:35,1,537119,55,46,570,2220,1572000525.6,R$5.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
172940,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=172940">Feedback: 5</a>,R$0,,49792,,790856,10/25/2019 07:47:38,2,537116,18,53,620,2220,1572000473.84,R$6.20,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
172939,False,Finished,R$0,,44919,,790854,10/25/2019 07:47:25,1,537114,92,50,900,2220,1572000452.76,R$9,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
172938,False,Finished,R$0,,29299,,790849,10/25/2019 07:46:40,1,537109,37,49,500,2220,1572000411.63,R$5,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
172937,False,Canceled by rider,R$0,,57871,,790838,10/25/2019 07:44:38,1,537099,41,33,0,2220,1572000289.67,R$0,No Profile Detected,None,Free,None,,,,,None,None,1572000681.27,None,None,GYN
172936,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=172936">Feedback: 2</a>,R$0,,13807,,790828,10/25/2019 07:42:38,1,537092,18,53,570,2220,1572000166.47,R$5.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
172935,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=172935">Feedback: 5</a>,R$0,,55714,None,790825,10/25/2019 07:42:20,2,537089,67,34,550,2220,1572000149.64,R$5.50,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
172934,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=172934">Feedback: 5</a>,R$0,,55619,,790820,10/25/2019 07:40:23,1,537085,21,57,500,2220,1572000031.61,R$5,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
172933,False,Finished,R$0,,1436,,790816,10/25/2019 07:39:39,1,537082,116,27,900,2220,1571999993.88,R$9,No Profile Detected,None,Paid (Credits),None,,,None,None,None,None,None,None,None,GYN
172932,False,Canceled by rider,R$0,,57871,,790812,10/25/2019 07:38:16,1,537079,37,49,0,2220,1571999904.82,R$0,No Profile Detected,None,Free,None,,,,,None,None,1572000260.36,None,None,GYN
172931,False,Finished,R$0,,24725,,790810,10/25/2019 07:37:46,1,537078,27,48,570,2220,1571999887.71,R$5.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
172930,False,Finished,R$0,,44699,,790808,10/25/2019 07:37:26,1,537076,54,23,900,2220,1571999867.9,R$9,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
172929,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=172929">Feedback: 5</a>,R$0,,25481,,790802,10/25/2019 07:36:21,1,537070,91,32,570,2220,1571999791.59,R$5.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
172928,False,Canceled by rider,R$0,,6718,,790800,10/25/2019 07:36:08,1,537068,76,44,0,2220,1571999779.92,R$0,No Profile Detected,None,Free,None,,,,,None,None,1571999787.95,None,None,GYN
172927,False,Canceled by rider,R$0,,52407,,790787,10/25/2019 07:33:14,1,537058,27,48,0,2220,1571999634.12,R$0,No Profile Detected,None,Free,None,,,,,None,None,1571999733.57,None,None,GYN
172926,False,Finished,R$0,,38384,,790790,10/25/2019 07:33:37,1,537057,38,56,500,2220,1571999632.76,R$5,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
172925,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=172925">Feedback: 5</a>,R$0,,54132,None,790789,10/25/2019 07:33:30,1,537056,125,58,570,2220,1571999630.28,R$5.70,No Profile Detected,None,Paid (Credits),None,,,None,None,None,None,None,None,None,GYN
172924,False,Finished,R$0,,57561,None,790786,10/25/2019 07:32:51,1,537053,23,52,570,2220,1571999580.91,R$5.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
172923,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=172923">Feedback: 5</a>,R$0,,5533,,790780,10/25/2019 07:31:43,1,537048,122,25,900,2220,1571999520.11,R$9,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
172922,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=172922">Feedback: 4</a>,R$0,,25458,,790778,10/25/2019 07:31:06,1,537046,81,31,570,2220,1571999490.0,R$5.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
172921,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=172921">Feedback: 5</a>,R$0,,31474,,790777,10/25/2019 07:31:04,3,537045,77,54,670,2220,1571999476.0,R$6.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
172920,False,Finished,R$0,,31897,,790776,10/25/2019 07:31:00,1,537044,43,47,570,2220,1571999471.1,R$5.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
172919,False,Finished,R$0,,18899,,790775,10/25/2019 07:30:53,1,537043,92,50,500,2220,1571999468.42,R$5,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
172918,False,Finished,R$0,,54160,,790769,10/25/2019 07:30:21,1,537040,100,62,900,2220,1571999433.64,R$9,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
172917,False,Finished,R$0,,42360,,790768,10/25/2019 07:30:05,1,537039,92,50,570,2220,1571999421.78,R$5.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
172916,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=172916">Feedback: 5</a>,R$0,,46372,,790766,10/25/2019 07:29:49,1,537038,100,62,900,2220,1571999410.24,R$9,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
172915,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=172915">Feedback: 5</a>,R$0,,20174,,790764,10/25/2019 07:29:32,1,537036,64,29,570,2220,1571999399.86,R$5.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
172914,False,Finished,R$0,,48667,,790761,10/25/2019 07:29:22,1,537033,100,62,570,2220,1571999379.99,R$5.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
172913,False,Finished,R$0,,49437,,790759,10/25/2019 07:29:20,1,537031,89,61,900,2220,1571999369.11,R$9,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
172912,False,Finished,R$0,,24577,,790757,10/25/2019 07:29:03,1,537029,116,27,570,2220,1571999351.45,R$5.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
172911,False,Canceled by rider,R$0,,48667,,790748,10/25/2019 07:27:54,1,537020,100,62,0,2220,1571999287.0,R$0,No Profile Detected,None,Free,None,,,,,None,None,1571999316.9,None,None,GYN
172910,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=172910">Feedback: 5</a>,R$0,,11680,,790746,10/25/2019 07:26:53,1,537018,100,62,500,2220,1571999227.62,R$5,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
172909,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=172909">Feedback: 5</a>,R$0,,56221,,790745,10/25/2019 07:26:46,1,537016,124,55,500,2220,1571999219.2,R$5,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
172908,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=172908">Feedback: 5</a>,R$0,,42884,,790743,10/25/2019 07:26:40,1,537014,55,46,570,2220,1571999213.05,R$5.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
172907,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=172907">Feedback: 5</a>,R$0,,53370,,790744,10/25/2019 07:26:42,1,537015,54,23,900,2220,1571999212.07,R$9,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
172906,False,Finished,R$0,,3539,,790741,10/25/2019 07:26:34,1,537012,30,45,570,2220,1571999203.47,R$5.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
172905,False,Canceled by rider,R$0,,48667,,790740,10/25/2019 07:26:31,1,537011,124,55,0,2220,1571999199.42,R$0,No Profile Detected,None,Free,None,,,,,None,None,1571999264.55,None,None,GYN
172904,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=172904">Feedback: 5</a>,R$0,,23108,,790739,10/25/2019 07:26:23,1,537010,67,34,500,2220,1571999196.85,R$5,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
172903,False,Finished,R$0,,1087,,790737,10/25/2019 07:26:13,1,537008,111,28,570,2220,1571999185.53,R$5.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
172902,False,Finished,R$0,,51584,,790730,10/25/2019 07:25:41,1,537001,35,42,940,2220,1571999156.66,R$9.40,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
