Id,Live,Status,Tip,Ride type,Rider Id,Rider Status,Request Id,Request time,# pax,Proposal Id,Driver Id,Van Id,Ride Cost,Pricing Scheme Id,Accepted,Paid Amount,Profile,Finance Links,Ride Payment Status,Proposed pickup,Proposed ETA,Original Pickup (before reassignment),I'm Here vs. Proposal,SMS vs. I'm Here,Pickup time,Dropoff,Cancelled,Description,Driver Error,City
139084,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=139084">Feedback: 5</a>,R$0,,41369,,643042,10/02/2019 07:20:21,1,446688,81,31,570,2220,1570011632.48,R$5.70,No Profile Detected,None,Paid (Credits),None,,,None,None,None,None,None,None,None,GYN
139083,False,Canceled by rider,R$0,,293,,643038,10/02/2019 07:19:48,1,446684,30,45,0,2220,1570011599.52,R$0,No Profile Detected,None,Free,None,,,,,None,None,1570011637.9,None,None,GYN
139082,False,Finished,R$0,,7224,,643036,10/02/2019 07:19:45,1,446682,118,26,500,2220,1570011596.64,R$5,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
139081,False,Finished,R$0,,42360,,643029,10/02/2019 07:18:50,1,446678,122,25,570,2220,1570011558.02,R$5.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
139080,False,Canceled by rider,R$0,,293,,643024,10/02/2019 07:18:18,1,446674,30,45,0,2220,1570011511.43,R$0,No Profile Detected,None,Free,None,,,,,None,None,1570011527.34,None,None,GYN
139079,False,Finished,R$0,,7139,,643012,10/02/2019 07:16:57,1,446666,43,47,250,2220,1570011446.45,R$2.50,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
139078,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=139078">Feedback: 5</a>,R$0,,43972,,643014,10/02/2019 07:17:08,1,446668,82,29,500,2220,1570011437.12,R$5,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
139077,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=139077">Feedback: 5</a>,R$0,,7685,,643013,10/02/2019 07:16:58,1,446667,76,44,900,2220,1570011427.31,R$9,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
139076,False,Finished,R$0,,1436,,643009,10/02/2019 07:16:39,1,446664,76,44,900,2220,1570011422.0,R$9,No Profile Detected,None,Paid (Credits),None,,,None,None,None,None,None,None,None,GYN
139075,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=139075">Feedback: 5</a>,R$0,,2008,,643011,10/02/2019 07:16:40,1,446665,20,38,570,2220,1570011415.53,R$5.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
