Id,Live,Status,Tip,Ride type,Rider Id,Rider Status,Request Id,Request time,# pax,Proposal Id,Driver Id,Van Id,Ride Cost,Pricing Scheme Id,Accepted,Paid Amount,Profile,Finance Links,Ride Payment Status,Proposed pickup,Proposed ETA,Original Pickup (before reassignment),I'm Here vs. Proposal,SMS vs. I'm Here,Pickup time,Dropoff,Cancelled,Description,Driver Error,City
160684,False,Finished,R$0,,51527,,742399,10/16/2019 19:21:32,1,505055,123,23,520,2219,1571264513.29,R$5.20,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
160683,False,Finished,R$0,,29372,,742398,10/16/2019 19:21:27,2,505054,112,55,720,2219,1571264496.58,R$7.20,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
160682,False,Finished,R$0,,41187,,742397,10/16/2019 19:21:20,1,505053,127,36,520,2219,1571264493.12,R$5.20,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
160681,False,Finished,R$0,,17698,,742395,10/16/2019 19:21:12,1,505052,128,57,860,2219,1571264481.48,R$8.60,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
160680,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=160680">Feedback: 5</a>,R$0,,27012,,742385,10/16/2019 19:19:52,1,505049,40,56,500,2219,1571264404.38,R$5,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
160679,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=160679">Feedback: 5</a>,R$0,,13234,,742379,10/16/2019 19:19:00,1,505047,61,46,470,2219,1571264358.81,R$4.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
160678,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=160678">Feedback: 5</a>,R$0,,29106,,742372,10/16/2019 19:18:29,1,505044,88,43,500,2219,1571264317.13,R$5,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
160677,False,Finished,R$0,,44864,,742368,10/16/2019 19:18:08,1,505041,133,51,670,2219,1571264297.63,R$6.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
160676,False,Finished,R$0,,41536,,742370,10/16/2019 19:18:10,1,505043,40,56,500,2219,1571264297.43,R$5,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
160675,False,Finished,R$0,,41354,,742364,10/16/2019 19:17:10,1,505038,113,53,860,2219,1571264242.68,R$8.60,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
160674,False,Canceled by rider,R$0,,1394,None,742362,10/16/2019 19:16:59,2,505036,53,27,0,2219,1571264234.94,R$0,No Profile Detected,None,Free,None,,,,,None,None,1571264393.58,None,None,GYN
160673,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=160673">Feedback: 5</a>,R$0,,47722,,742358,10/16/2019 19:16:40,1,505033,132,33,500,2219,1571264218.97,R$5,No Profile Detected,None,Paid (Credits),None,,,None,None,None,None,None,None,None,GYN
160672,False,Canceled by rider,R$0,,54804,,742360,10/16/2019 19:16:46,1,505034,40,56,0,2219,1571264216.53,R$0,No Profile Detected,None,Free,None,,,,,None,None,1571264240.3,None,None,GYN
160671,False,Canceled by rider,R$0,,54804,,742350,10/16/2019 19:15:59,1,505028,121,31,0,2219,1571264177.17,R$0,No Profile Detected,None,Free,None,,,,,None,None,1571264185.14,None,None,GYN
160670,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=160670">Feedback: 5</a>,R$0,,9995,,742289,10/16/2019 19:12:30,1,505019,95,49,860,2219,1571263965.6,R$8.60,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
160669,False,Finished,R$0,,54802,,742274,10/16/2019 19:11:25,1,505017,120,24,470,2219,1571263904.53,R$4.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
160668,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=160668">Feedback: 5</a>,R$0,,56244,None,742270,10/16/2019 19:11:20,1,505015,72,25,670,2219,1571263895.34,R$6.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
160667,False,Finished,R$0,,14236,None,742272,10/16/2019 19:11:24,2,505016,97,42,1230,2219,1571263892.02,R$12.30,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
160666,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=160666">Feedback: 5</a>,R$0,,29832,,742266,10/16/2019 19:11:05,1,505014,99,34,670,2219,1571263874.5,R$6.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
160665,False,Canceled by rider,R$0,,9048,,742257,10/16/2019 19:10:20,1,505011,112,55,0,2219,1571263829.3,R$0,No Profile Detected,None,Free,None,,,,,None,None,1571263916.92,None,None,GYN
160664,False,Finished,R$0,,6808,,742243,10/16/2019 19:09:21,1,505008,94,32,500,2219,1571263777.34,R$5,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
160663,False,Canceled by rider,R$0,,10906,,742238,10/16/2019 19:09:06,1,505007,97,42,0,2219,1571263756.14,R$0,No Profile Detected,None,Free,None,,,,,None,None,1571263820.44,None,None,GYN
160662,False,Finished,R$0,,6589,,742201,10/16/2019 19:07:26,1,505004,101,58,500,2219,1571263657.91,R$5,No Profile Detected,None,Paid (Direct Payment),None,,,None,,None,None,None,None,None,GYN
160661,False,Finished,R$0,,22074,,742189,10/16/2019 19:07:00,1,505003,96,40,500,2219,1571263628.22,R$5,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
160660,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=160660">Feedback: 5</a>,R$0,,6225,,742162,10/16/2019 19:05:42,1,504997,72,25,670,2219,1571263551.61,R$6.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
160659,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=160659">Feedback: 5</a>,R$0,,14217,,742161,10/16/2019 19:05:37,1,504996,53,27,500,2219,1571263544.98,R$5,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
160658,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=160658">Feedback: 5</a>,R$0,,54807,,742129,10/16/2019 19:04:14,1,504989,121,31,500,2219,1571263468.91,R$5,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
160657,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=160657">Feedback: 5</a>,R$0,,40694,,742131,10/16/2019 19:04:18,1,504990,40,56,520,2219,1571263467.97,R$5.20,No Profile Detected,None,Paid (Credits),None,,,None,None,None,None,None,None,None,GYN
160656,False,Finished,R$0,,44698,,742121,10/16/2019 19:03:53,1,504987,135,61,670,2219,1571263446.9,R$6.70,No Profile Detected,None,Paid (Credits),None,,,None,None,None,None,None,None,None,GYN
160655,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=160655">Feedback: 5</a>,R$0,,47367,,742096,10/16/2019 19:02:38,1,504981,130,44,500,2219,1571263370.94,R$5,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
160654,False,Finished,R$0,,24113,,742069,10/16/2019 19:01:33,1,504979,114,28,520,2219,1571263301.76,R$5.20,No Profile Detected,None,Paid (Credits),None,,,None,,None,None,None,None,None,GYN
160653,False,Canceled by rider,R$0,,6630,,742036,10/16/2019 18:59:18,2,504969,110,45,0,2222,1571263167.9,R$0,No Profile Detected,None,Free,None,,,,,None,None,1571263260.27,None,None,GYN
160652,False,Finished,R$0,,13885,,742024,10/16/2019 18:58:19,1,504961,132,33,730,2222,1571263117.62,R$7.30,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
160651,False,Canceled by rider,R$0,,47367,,742023,10/16/2019 18:58:13,1,504960,130,44,0,2222,1571263114.38,R$0,No Profile Detected,None,Free,None,,,,,None,None,1571263213.64,None,None,GYN
160650,False,Finished,R$0,,16068,,742020,10/16/2019 18:57:52,2,504959,74,47,780,2222,1571263087.58,R$7.80,No Profile Detected,None,Paid (Credits),None,,,None,None,None,None,None,None,None,GYN
160649,False,Finished,R$0,,54720,,742007,10/16/2019 18:56:46,1,504950,94,32,680,2222,1571263029.85,R$6.80,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
160648,False,Finished,R$0,,23074,,741997,10/16/2019 18:55:52,1,504943,112,55,680,2222,1571262979.82,R$6.80,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
160647,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=160647">Feedback: 5</a>,R$0,,1337,,741994,10/16/2019 18:55:44,1,504940,126,59,940,2222,1571262963.42,R$9.40,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
160646,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=160646">Feedback: 5</a>,R$0,,43807,,741987,10/16/2019 18:55:03,1,504938,127,36,680,2222,1571262925.14,R$6.80,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
160645,False,Canceled by rider,R$0,,31246,,741983,10/16/2019 18:54:20,1,504936,96,40,0,2222,1571262884.87,R$0,No Profile Detected,None,Free,None,,,,,None,None,1571263027.56,None,None,GYN
160644,False,Canceled by rider,R$0,,7563,,741977,10/16/2019 18:54:10,1,504934,133,51,0,2222,1571262868.76,R$0,No Profile Detected,None,Free,None,,,,,None,None,1571263197.5,None,None,GYN
160643,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=160643">Feedback: 5</a>,R$0,,7473,,741976,10/16/2019 18:54:06,1,504933,120,24,540,2222,1571262860.16,R$5.40,No Profile Detected,None,Paid (Direct Payment and Credits),None,,,None,None,None,None,None,None,None,GYN
160642,False,Finished,R$0,,47303,,741970,10/16/2019 18:53:10,1,504928,97,42,680,2222,1571262800.11,R$6.80,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
160641,False,Finished,R$0,,49601,,741968,10/16/2019 18:53:00,1,504927,34,30,680,2222,1571262795.23,R$6.80,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
160640,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=160640">Feedback: 5</a>,R$0,,46999,,741959,10/16/2019 18:52:12,1,504921,136,38,680,2222,1571262763.15,R$6.80,No Profile Detected,None,Paid (Credits),None,,,None,None,None,None,None,None,None,GYN
160639,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=160639">Feedback: 5</a>,R$0,,45864,None,741961,10/16/2019 18:52:23,1,504923,93,29,680,2222,1571262762.15,R$6.80,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
160638,False,Finished,R$0,,56428,None,741960,10/16/2019 18:52:18,1,504922,110,45,1000,2222,1571262755.46,R$10,No Profile Detected,None,Paid (Credits),None,,,None,None,None,None,None,None,None,GYN
160637,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=160637">Feedback: 5</a>,R$0,,28168,,741958,10/16/2019 18:52:10,1,504920,79,26,680,2222,1571262741.27,R$6.80,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
160636,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=160636">Feedback: 5</a>,R$0,,41796,,741956,10/16/2019 18:52:00,1,504918,134,63,730,2222,1571262734.26,R$7.30,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
160635,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=160635">Feedback: 5</a>,R$0,,34120,None,741942,10/16/2019 18:50:28,1,504910,119,52,1000,2222,1571262652.67,R$10,No Profile Detected,None,Paid (Credits),None,,,None,None,None,None,None,None,None,GYN
160634,False,Canceled by rider,R$0,,2338,,741945,10/16/2019 18:50:33,1,504912,132,33,0,2222,1571262646.18,R$0,No Profile Detected,None,Free,None,,,,,None,None,1571263026.1,None,None,GYN
160633,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=160633">Feedback: 5</a>,R$0,,52646,,741935,10/16/2019 18:49:59,1,504906,74,47,730,2222,1571262610.76,R$7.30,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
160632,False,Canceled by rider,R$0,,49898,None,741924,10/16/2019 18:49:17,1,504900,119,52,0,2222,1571262580.41,R$0,No Profile Detected,None,Free,None,,,,,None,None,1571262816.92,None,None,GYN
160631,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=160631">Feedback: 5</a>,R$0,,46995,,741920,10/16/2019 18:49:07,1,504899,72,25,570,2222,1571262557.82,R$5.70,No Profile Detected,None,Paid (Credits),None,,,None,None,None,None,None,None,None,GYN
160630,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=160630">Feedback: 5</a>,R$0,,23163,,741918,10/16/2019 18:49:02,1,504898,101,58,1000,2222,1571262556.06,R$10,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
160629,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=160629">Feedback: 5</a>,R$0,,51959,,741915,10/16/2019 18:48:44,2,504896,119,52,495,2222,1571262545.79,R$4.95,No Profile Detected,None,Paid (Credits),None,,,None,None,None,None,None,None,None,GYN
160628,False,No show,R$0,,936,,741908,10/16/2019 18:48:01,1,504891,133,51,570,2222,1571262487.34,R$0,No Profile Detected,None,Paid (Waived Amount),None,,None,None,None,None,None,None,19-10-16 20:18:38 - Leandro Barros changed status from FINISHED to NO_SHOW. No payment update.,None,GYN
160627,False,Finished,R$0,,13009,,741900,10/16/2019 18:47:20,1,504888,113,53,730,2222,1571262449.77,R$7.30,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
160626,False,Canceled by rider,R$0,,34120,None,741896,10/16/2019 18:47:07,1,504885,119,52,0,2222,1571262441.36,R$0,No Profile Detected,None,Free,None,,,,,None,None,1571262447.99,None,None,GYN
160625,False,Finished,R$0,,51511,,741893,10/16/2019 18:47:00,1,504884,126,59,1000,2222,1571262440.63,R$10,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
160624,False,Canceled by rider,R$0,,7563,,741892,10/16/2019 18:46:49,1,504883,133,51,0,2222,1571262426.82,R$0,No Profile Detected,None,Free,None,,,,,None,None,1571262795.96,None,None,GYN
160623,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=160623">Feedback: 5</a>,R$0,,55846,,741885,10/16/2019 18:46:27,1,504877,112,55,680,2222,1571262419.75,R$6.80,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
160622,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=160622">Feedback: 5</a>,R$0,,56346,,741871,10/16/2019 18:45:46,1,504868,94,32,680,2222,1571262359.74,R$6.80,No Profile Detected,None,Paid (Credits),None,,,None,None,None,None,None,None,None,GYN
160621,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=160621">Feedback: 5</a>,R$0,,36980,,741865,10/16/2019 18:45:39,1,504866,113,53,680,2222,1571262352.88,R$6.80,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
160620,False,Canceled by rider,R$0,,44919,,741864,10/16/2019 18:45:39,1,504864,113,53,0,2222,1571262348.29,R$0,No Profile Detected,None,Free,None,,,,,None,None,1571262370.84,None,None,GYN
160619,False,Finished,R$0,,47868,,741862,10/16/2019 18:45:32,1,504862,126,59,1000,2222,1571262343.6,R$10,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
160618,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=160618">Feedback: 5</a>,R$0,,41696,,741851,10/16/2019 18:45:06,1,504856,126,59,730,2222,1571262316.97,R$7.30,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
160617,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=160617">Feedback: 4</a>,R$0,,49929,,741839,10/16/2019 18:44:30,1,504850,129,50,730,2222,1571262288.9,R$7.30,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
160616,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=160616">Feedback: 5</a>,R$0,,7139,,741837,10/16/2019 18:44:18,1,504847,79,26,680,2222,1571262272.82,R$6.80,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
160615,False,Finished,R$0,,10065,,741815,10/16/2019 18:43:12,1,504834,72,25,680,2222,1571262205.41,R$6.80,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
160614,False,Canceled by rider,R$0,,15185,,741808,10/16/2019 18:43:00,1,504829,123,23,0,2222,1571262192.44,R$0,No Profile Detected,None,Free,None,,,,,None,None,1571262209.07,None,None,GYN
160613,False,Finished,R$0,,41579,,741799,10/16/2019 18:42:37,1,504826,114,28,680,2222,1571262169.99,R$6.80,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
160612,False,Canceled by rider,R$0,,39942,,741794,10/16/2019 18:42:02,1,504824,113,53,0,2222,1571262134.98,R$0,No Profile Detected,None,Free,None,,,,,None,None,1571262144.37,None,None,GYN
160611,False,Canceled by rider,R$0,,55382,,741790,10/16/2019 18:41:52,1,504821,126,59,0,2222,1571262127.33,R$0,No Profile Detected,None,Free,None,,,,,None,None,1571262134.01,None,None,GYN
160610,False,Canceled by rider,R$0,,36664,,741767,10/16/2019 18:40:50,1,504816,94,32,0,2222,1571262062.85,R$0,No Profile Detected,None,Free,None,,,,,None,None,1571262112.55,None,None,GYN
160609,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=160609">Feedback: 4</a>,R$0,,46201,None,741761,10/16/2019 18:40:33,1,504814,119,52,680,2222,1571262054.36,R$6.80,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
160608,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=160608">Feedback: 5</a>,R$0,,39059,,741756,10/16/2019 18:40:07,1,504812,121,31,500,2222,1571262020.5,R$5,No Profile Detected,None,Paid (Credits),None,,,None,None,None,None,None,None,None,GYN
160607,False,Canceled by rider,R$0,,52646,,741745,10/16/2019 18:39:45,1,504807,114,28,0,2222,1571262008.97,R$0,No Profile Detected,None,Free,None,,,,,None,None,1571262052.43,None,None,GYN
160606,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=160606">Feedback: 5</a>,R$0,,18876,None,741748,10/16/2019 18:39:56,1,504808,137,35,730,2222,1571262008.88,R$7.30,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
160605,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=160605">Feedback: 5</a>,R$0,,43,,741738,10/16/2019 18:39:33,1,504804,117,54,1140,2222,1571261986.67,R$11.40,No Profile Detected,None,Paid (Credits),None,,,None,None,None,None,None,None,None,GYN
160604,False,Finished,R$0,,28680,,741736,10/16/2019 18:39:22,1,504803,88,43,1140,2222,1571261976.91,R$11.40,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
160603,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=160603">Feedback: 5</a>,R$0,,31604,,741701,10/16/2019 18:37:59,1,504789,123,23,1000,2222,1571261896.47,R$10,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
160602,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=160602">Feedback: 5</a>,R$0,,55151,,741699,10/16/2019 18:37:53,1,504788,101,58,680,2222,1571261892.94,R$6.80,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
160601,False,Canceled by rider,R$0,,49740,,741712,10/16/2019 18:38:01,1,504795,106,48,0,2222,1571261890.19,R$0,No Profile Detected,None,Free,None,,None,,,None,None,1571262236.61,None,None,GYN
160600,False,Finished,R$0,,56263,None,741690,10/16/2019 18:37:35,1,504782,61,46,540,2222,1571261889.87,R$5.40,No Profile Detected,None,Paid (Credits),None,,,None,None,None,None,None,None,None,GYN
160599,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=160599">Feedback: 5</a>,R$0,,36707,,741689,10/16/2019 18:37:33,1,504781,132,33,680,2222,1571261869.42,R$6.80,No Profile Detected,None,Paid (Credits),None,,,None,None,None,None,None,None,None,GYN
160598,False,Finished,R$0,,52712,,741687,10/16/2019 18:37:30,1,504779,93,29,730,2222,1571261862.54,R$7.30,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
160597,False,Canceled by rider,R$0,,28680,,741675,10/16/2019 18:36:41,1,504776,94,32,0,2222,1571261825.37,R$0,No Profile Detected,None,Free,None,,,,,None,None,1571261839.91,None,None,GYN
160596,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=160596">Feedback: 5</a>,R$0,,2263,,741672,10/16/2019 18:36:28,1,504773,113,53,730,2222,1571261811.07,R$7.30,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
160595,False,Finished,R$0,,49456,None,741667,10/16/2019 18:36:16,1,504769,105,60,680,2222,1571261795.38,R$6.80,No Profile Detected,None,Paid (Credits),None,,,None,None,None,None,None,None,None,GYN
160594,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=160594">Feedback: 5</a>,R$0,,27807,,741665,10/16/2019 18:36:10,1,504768,127,36,1000,2222,1571261791.83,R$10,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
160593,False,Finished,R$0,,53734,,741664,10/16/2019 18:36:06,1,504767,134,63,1140,2222,1571261788.4,R$11.40,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
160592,False,Canceled by rider,R$0,,55382,,741634,10/16/2019 18:34:44,1,504757,97,42,0,2222,1571261701.01,R$0,No Profile Detected,None,Free,None,,,,,None,None,1571261810.94,None,None,GYN
160591,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=160591">Feedback: 5</a>,R$0,,54650,,741624,10/16/2019 18:34:05,1,504750,136,38,540,2222,1571261670.33,R$5.40,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
160590,False,Finished,R$0,,5227,,741599,10/16/2019 18:32:29,1,504741,119,52,285,2222,1571261572.45,R$2.85,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
160589,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=160589">Feedback: 5</a>,R$0,,42081,,741561,10/16/2019 18:30:49,1,504731,128,57,730,2222,1571261462.3,R$7.30,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
160588,False,Canceled by rider,R$0,,7563,,741559,10/16/2019 18:30:45,1,504730,133,51,0,2222,1571261461.35,R$0,No Profile Detected,None,Free,None,,,,,None,None,1571262004.43,None,None,GYN
160587,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=160587">Feedback: 5</a>,R$0,,42824,,741562,10/16/2019 18:30:50,1,504732,119,52,730,2222,1571261461.1,R$7.30,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
160586,False,Canceled by rider,R$0,,52712,,741556,10/16/2019 18:30:38,1,504729,93,29,0,2222,1571261455.27,R$0,No Profile Detected,None,Free,None,,,,,None,None,1571261814.92,None,None,GYN
160585,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=160585">Feedback: 5</a>,R$0,,53749,None,741548,10/16/2019 18:30:14,1,504727,137,35,1000,2222,1571261436.26,R$10,No Profile Detected,None,Paid (Credits),None,,,None,None,None,None,None,None,None,GYN
160584,False,Finished,R$0,,3590,,741528,10/16/2019 18:29:32,1,504720,123,23,1300,2222,1571261387.3,R$13,No Profile Detected,None,Paid (Credits),None,,,None,None,None,None,None,None,None,GYN
160583,False,Finished,R$0,,41572,,741512,10/16/2019 18:28:38,2,504716,79,26,990,2222,1571261331.84,R$9.90,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
160582,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=160582">Feedback: 5</a>,R$0,,49792,,741507,10/16/2019 18:28:13,2,504713,109,62,730,2222,1571261316.22,R$7.30,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
160581,False,Canceled by rider,R$0,,7563,,741509,10/16/2019 18:28:18,1,504714,133,51,0,2222,1571261312.86,R$0,No Profile Detected,None,Free,None,,,,,None,None,1571261339.27,None,None,GYN
160580,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=160580">Feedback: 5</a>,R$0,,11504,,741510,10/16/2019 18:28:18,1,504715,127,36,940,2222,1571261311.99,R$9.40,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
160579,False,Finished,R$0,,26573,None,741503,10/16/2019 18:28:02,1,504712,95,49,680,2222,1571261299.81,R$6.80,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
160578,False,Canceled by rider,R$0,,54285,,741496,10/16/2019 18:27:59,2,504709,113,53,0,2222,1571261297.15,R$0,No Profile Detected,None,Free,None,,,,,None,None,1571261403.53,None,None,GYN
160577,False,Canceled by rider,R$0,,16554,,741484,10/16/2019 18:27:25,1,504704,106,48,0,2222,1571261269.08,R$0,No Profile Detected,None,Free,None,,,,,None,None,1571261297.45,None,None,GYN
160576,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=160576">Feedback: 1</a>,R$0,,56381,None,741486,10/16/2019 18:27:31,1,504706,117,54,940,2222,1571261263.46,R$9.40,No Profile Detected,None,Paid (Credits),None,,,None,None,None,None,None,None,None,GYN
