Id,Live,Status,Tip,Ride type,Rider Id,Rider Status,Request Id,Request time,# pax,Proposal Id,Driver Id,Van Id,Ride Cost,Pricing Scheme Id,Accepted,Paid Amount,Profile,Finance Links,Ride Payment Status,Proposed pickup,Proposed ETA,Original Pickup (before reassignment),I'm Here vs. Proposal,SMS vs. I'm Here,Pickup time,Dropoff,Cancelled,Description,Driver Error,City
173284,False,Canceled by rider,R$0,,6881,,791782,10/25/2019 12:46:27,1,537998,125,58,0,2218,1572018413.59,R$0,No Profile Detected,None,Free,None,,,,,None,None,1572018432.33,None,None,GYN
173283,False,Canceled by rider,R$0,,27604,,791781,10/25/2019 12:46:24,1,537997,43,47,0,2218,1572018404.7,R$0,No Profile Detected,None,Free,None,,,,,None,None,1572018422.9,None,None,GYN
173282,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=173282">Feedback: 5</a>,R$0,,13927,,791779,10/25/2019 12:45:47,1,537995,92,50,335,2218,1572018369.97,R$3.35,No Profile Detected,None,Paid (Credits),None,,,None,None,None,None,None,None,None,GYN
173281,False,Canceled by rider,R$0,,27604,,791775,10/25/2019 12:45:25,1,537992,43,47,0,2218,1572018337.07,R$0,No Profile Detected,None,Free,None,,,,,None,None,1572018365.15,None,None,GYN
173280,False,Finished,R$0,,51942,,791774,10/25/2019 12:45:16,1,537991,116,27,430,2218,1572018329.92,R$4.30,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
173279,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=173279">Feedback: 5</a>,R$0,,27272,,791769,10/25/2019 12:43:10,1,537986,64,29,470,2218,1572018205.74,R$4.70,No Profile Detected,None,Paid (Credits),None,,,None,None,None,None,None,None,None,GYN
173278,False,Finished,R$0,,50240,,791768,10/25/2019 12:43:03,1,537985,55,46,470,2218,1572018191.77,R$4.70,No Profile Detected,None,Paid (Credits),None,,,None,None,None,None,None,None,None,GYN
173277,False,Finished,R$0,,21555,,791765,10/25/2019 12:40:54,1,537982,35,42,500,2218,1572018075.77,R$5,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
173276,False,Finished,R$0,,6568,,791763,10/25/2019 12:40:37,1,537981,87,60,500,2218,1572018047.73,R$5,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
173275,False,Finished,R$0,,52413,,791762,10/25/2019 12:40:04,1,537979,122,25,520,2218,1572018020.84,R$5.20,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
173274,False,Finished,R$0,,52265,None,791759,10/25/2019 12:39:39,1,537976,23,52,235,2218,1572017998.01,R$2.35,No Profile Detected,None,Paid (Credits),None,,,None,None,None,None,None,None,None,GYN
173273,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=173273">Feedback: 1</a>,R$0,,49960,,791758,10/25/2019 12:39:21,1,537975,71,43,860,2218,1572017975.86,R$8.60,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
173272,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=173272">Feedback: 5</a>,R$0,,56906,,791756,10/25/2019 12:39:09,1,537973,20,38,860,2218,1572017958.36,R$8.60,No Profile Detected,None,Paid (Credits),None,,,None,None,None,None,None,None,None,GYN
173271,False,Finished,R$0,,4840,,791745,10/25/2019 12:37:36,1,537962,124,55,500,2218,1572017862.63,R$5,No Profile Detected,None,Paid (Direct Payment and Credits),None,,,None,None,None,None,None,None,None,GYN
173270,False,Canceled by rider,R$0,,4840,,791744,10/25/2019 12:37:11,1,537961,124,55,0,2218,1572017841.1,R$0,No Profile Detected,None,Free,None,,,,,None,None,1572017847.65,None,None,GYN
173269,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=173269">Feedback: 5</a>,R$0,,38103,,791742,10/25/2019 12:36:56,1,537959,17,35,940,2218,1572017827.15,R$9.40,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
173268,False,Canceled by rider,R$0,,4840,,791737,10/25/2019 12:36:10,1,537954,17,35,0,2218,1572017777.97,R$0,No Profile Detected,None,Free,None,,,,,None,None,1572017811.45,None,None,GYN
173267,False,Canceled by rider,R$0,,4840,,791734,10/25/2019 12:35:30,1,537951,17,35,0,2218,1572017738.23,R$0,No Profile Detected,None,Free,None,,,,,None,None,1572017746.8,None,None,GYN
173266,False,Canceled by rider,R$0,,55716,None,791731,10/25/2019 12:34:14,2,537948,24,36,0,2218,1572017672.0,R$0,No Profile Detected,None,Free,None,,,,,None,None,1572017698.69,None,None,GYN
173265,False,Canceled by rider,R$0,,4840,,791730,10/25/2019 12:34:06,1,537947,17,35,0,2218,1572017655.44,R$0,No Profile Detected,None,Free,None,,,,,None,None,1572017666.86,None,None,GYN
173264,False,Finished,R$0,,53171,,791729,10/25/2019 12:34:01,1,537946,78,41,670,2218,1572017650.25,R$6.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
173263,False,Canceled by rider,R$0,,4840,,791723,10/25/2019 12:33:08,1,537940,17,35,0,2218,1572017595.63,R$0,No Profile Detected,None,Free,None,,,,,None,None,1572017611.37,None,None,GYN
173262,False,Canceled by rider,R$0,,9098,,791719,10/25/2019 12:32:27,1,537936,24,36,0,2218,1572017569.81,R$0,No Profile Detected,None,Free,None,,,,,None,None,1572017597.19,None,None,GYN
173261,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=173261">Feedback: 5</a>,R$0,,31004,,791720,10/25/2019 12:32:34,1,537937,76,44,500,2218,1572017566.8,R$5,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
173260,False,Canceled by rider,R$0,,4840,,791718,10/25/2019 12:32:05,1,537935,17,35,0,2218,1572017541.79,R$0,No Profile Detected,None,Free,None,,,,,None,None,1572017562.98,None,None,GYN
173259,False,Finished,R$0,,54357,,791715,10/25/2019 12:31:25,2,537932,38,56,1230,2218,1572017510.2,R$12.30,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
173258,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=173258">Feedback: 5</a>,R$0,,39883,,791709,10/25/2019 12:30:47,1,537927,131,24,670,2218,1572017458.19,R$6.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
173257,False,Finished,R$0,,53347,,791708,10/25/2019 12:30:47,1,537926,37,49,470,2218,1572017457.68,R$4.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
173256,False,Finished,R$0,,36825,,791703,10/25/2019 12:30:00,1,537921,78,41,940,2218,1572017410.9,R$9.40,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
