Id,Live,Status,Tip,Ride type,Rider Id,Rider Status,Request Id,Request time,# pax,Proposal Id,Driver Id,Van Id,Ride Cost,Pricing Scheme Id,Accepted,Paid Amount,Profile,Finance Links,Ride Payment Status,Proposed pickup,Proposed ETA,Original Pickup (before reassignment),I'm Here vs. Proposal,SMS vs. I'm Here,Pickup time,Dropoff,Cancelled,Description,Driver Error,City
178384,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=178384">Feedback: 5</a>,R$0,,20347,,808686,10/29/2019 16:56:29,1,551129,113,48,470,2218,1572378995.69,R$4.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
178383,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=178383">Feedback: 5</a>,R$0,,34554,,808684,10/29/2019 16:56:18,1,551128,22,27,520,2218,1572378992.43,R$5.20,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
178382,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=178382">Feedback: 5</a>,R$0,,48462,,808683,10/29/2019 16:56:11,1,551127,137,47,860,2218,1572378982.39,R$8.60,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
178381,False,Finished,R$0,,42165,,808678,10/29/2019 16:55:57,1,551123,126,58,940,2218,1572378966.38,R$9.40,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
178380,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=178380">Feedback: 5</a>,R$0,,31855,,808669,10/29/2019 16:55:02,2,551118,74,63,570,2218,1572378915.75,R$5.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
178379,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=178379">Feedback: 5</a>,R$0,,57028,,808667,10/29/2019 16:54:45,1,551117,119,35,470,2218,1572378897.61,R$4.70,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
178378,False,Finished,R$0,,44935,,808666,10/29/2019 16:54:44,1,551116,108,36,940,2218,1572378896.97,R$9.40,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
178377,False,Finished,R$0,,44307,,808659,10/29/2019 16:54:24,1,551114,93,50,520,2218,1572378878.99,R$5.20,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
178376,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=178376">Feedback: 5</a>,R$0,,21178,,808652,10/29/2019 16:54:01,1,551113,112,32,520,2218,1572378853.11,R$5.20,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
178375,False,Finished<br/><a href="/admin/rider/riderfeedback/?flt1_9=178375">Feedback: 5</a>,R$0,,30373,,808647,10/29/2019 16:53:48,1,551110,109,41,500,2218,1572378838.8,R$5,No Profile Detected,None,Paid (Direct Payment),None,,,None,None,None,None,None,None,None,GYN
