	VAN_ID	DAY	METHOD	CLIENT_DISTANCE_COST	CLIENT_DURATION_COST	OPERATOR_DISTANCE_COST	OPERATOR_DURATION_COST
33	52	16	GA 2	7.439	90.07500000000002	291.24649999999997	408.7149999999999
34	28	16	GA 2	9.4555	113.88666666666666	293.159	411.3233333333334
35	33	16	GA 2	6.0971	73.66666666666667	218.5674	301.46833333333336
36	51	16	GA 2	7.203799999999999	86.915	216.37969999999999	288.9383333333333
37	36	16	GA 2	6.956799999999999	83.89666666666666	261.3733	364.1333333333333
0	63	23	GA 0	7.147100000000002	85.99166666666666	246.04369999999997	326.64166666666665
1	54	23	GA 0	5.83	70.67333333333333	231.0452	313.68666666666667
2	58	23	GA 0	6.2379999999999995	75.31666666666666	181.1432	248.49333333333334
3	42	23	GA 0	5.4735	66.06	230.15050000000002	315.565
4	62	23	GA 0	4.8995999999999995	59.04833333333334	209.28290000000004	288.10333333333324
5	40	23	GA 0	4.9733	60.055000000000014	234.67659999999998	326.51666666666665
6	38	23	GA 0	6.9896	84.50166666666667	258.1606	350.305
7	26	23	GA 0	8.9866	108.4	227.9568	313.43666666666667
8	55	23	GA 0	8.5867	103.65166666666667	261.3546	362.0266666666666
9	47	23	GA 0	6.5828	79.14666666666666	224.0331	313.8133333333333
10	24	23	GA 0	7.6015999999999995	91.48166666666668	267.4874	364.43666666666667
11	57	23	GA 0	7.102699999999999	85.79666666666668	241.2972	331.70333333333326
12	23	23	GA 0	7.6015	91.95166666666668	285.17159999999996	402.40999999999997
13	60	23	GA 0	5.5131	66.57000000000001	257.5023000000001	359.3116666666667
14	61	23	GA 0	7.171800000000002	86.305	270.1839	365.8683333333333
15	44	23	GA 0	6.7832	81.85000000000001	241.3585	339.52333333333337
16	50	23	GA 0	7.650400000000001	92.49166666666665	259.0719	367.2883333333333
17	29	23	GA 0	5.625500000000001	67.64166666666665	217.63089999999997	311.555
18	49	23	GA 0	5.6395	68.01666666666667	225.00810000000004	301.00833333333327
19	53	23	GA 0	7.606999999999999	91.78333333333335	252.28810000000001	339.6333333333333
20	48	23	GA 0	7.6206	91.64666666666668	276.9551	370.195
21	34	23	GA 0	3.6512	44.12333333333334	113.1497	157.45166666666668
22	45	23	GA 0	5.4228	65.35666666666667	232.0555	309.41833333333335
23	32	23	GA 0	6.762700000000001	81.41999999999999	236.4028	323.18333333333334
24	56	23	GA 0	7.0085	84.61500000000001	239.6275	329.3583333333333
25	25	23	GA 0	5.632600000000001	67.64166666666665	232.66740000000001	328.22999999999996
26	59	23	GA 0	5.4431	65.47833333333334	249.32340000000002	344.85
27	43	23	GA 0	5.4474	65.535	240.6138	333.5100000000001
28	31	23	GA 0	6.867699999999999	82.92500000000001	242.31799999999996	337.42833333333334
29	35	23	GA 0	5.1548	61.983333333333334	235.46329999999995	308.6383333333333
30	27	23	GA 0	8.324800000000002	100.40166666666667	244.40529999999998	349.43000000000006
31	46	23	GA 0	7.6757	92.57833333333333	253.39329999999998	358.90666666666664
32	52	23	GA 0	6.033500000000001	72.86833333333331	226.59599999999998	317.0199999999999
33	28	23	GA 0	7.2269000000000005	87.22333333333333	273.6346	378.40666666666664
34	33	23	GA 0	6.108799999999999	73.74333333333334	237.91340000000002	325.0549999999999
35	51	23	GA 0	6.3217	76.155	223.2407	303.9416666666667
36	36	23	GA 0	5.803699999999999	70.07833333333332	221.95550000000003	307.0416666666667
37	41	23	GA 0	6.553000000000001	79.25166666666667	255.64170000000001	345.3183333333333
0	54	22	GA 0	5.8507	70.56166666666665	255.2825	346.70166666666665
1	58	22	GA 0	4.9	58.848333333333336	202.2371	278.2583333333334
2	63	22	GA 0	4.4317	53.43333333333334	206.38109999999998	293.40666666666664
3	42	22	GA 0	6.612100000000001	80.02833333333334	244.9211	338.20500000000004
4	62	22	GA 0	6.5043	78.51833333333332	240.39890000000003	351.6400000000001
5	40	22	GA 0	6.5538	78.95833333333334	250.9749	345.65666666666664
6	38	22	GA 0	6.445700000000001	77.85166666666667	215.95700000000002	302.79166666666674
7	26	22	GA 0	7.8083	94.30499999999999	260.274	356.585
8	55	22	GA 0	4.2523	51.40833333333333	147.59640000000005	203.245
9	47	22	GA 0	6.1080000000000005	73.71499999999999	244.7921	335.7683333333333
10	24	22	GA 0	5.0593	61.34166666666667	234.38469999999998	325.5416666666667
11	57	22	GA 0	6.0464	72.99000000000001	271.2026	376.68333333333334
12	23	22	GA 0	6.7863999999999995	81.77666666666667	261.6319	379.4283333333333
13	60	22	GA 0	5.988999999999999	72.24666666666667	214.7192	303.1883333333334
14	61	22	GA 0	7.415500000000001	89.52333333333334	232.69340000000003	327.835
15	44	22	GA 0	6.1623	74.52166666666666	263.74350000000004	353.46500000000003
16	50	22	GA 0	6.1292	73.88833333333334	248.753	342.1533333333333
17	29	22	GA 0	5.8186	70.195	215.4212	302.405
18	49	22	GA 0	8.745800000000001	105.39166666666668	287.6021	387.52500000000003
19	53	22	GA 0	5.4201	65.58166666666666	227.77499999999998	316.58500000000004
20	48	22	GA 0	5.674099999999999	68.50166666666667	257.2858	345.0166666666667
21	34	22	GA 0	5.6173	67.81666666666668	200.6841	268.44833333333327
22	45	22	GA 0	5.639	67.94666666666666	236.2031	322.86
23	32	22	GA 0	5.7316	68.985	238.8771	329.3216666666667
24	56	22	GA 0	6.8885	82.99833333333333	205.23610000000002	291.54833333333335
25	25	22	GA 0	4.3542000000000005	52.36333333333333	153.81719999999999	209.17333333333332
26	59	22	GA 0	7.5413	90.76499999999999	240.71359999999999	329.34999999999997
27	43	22	GA 0	7.213699999999999	86.94166666666668	250.0551	342.41833333333335
28	31	22	GA 0	6.1813	74.63666666666668	226.92309999999998	312.4916666666667
29	35	22	GA 0	5.211799999999999	62.68166666666666	260.5326	354.59
30	27	22	GA 0	8.407300000000001	101.18	219.66859999999997	314.17499999999995
31	46	22	GA 0	6.728500000000001	81.08833333333332	257.4039	350.77000000000004
32	52	22	GA 0	6.3041	76.13166666666667	239.83129999999997	333.59499999999997
33	28	22	GA 0	5.946400000000001	71.67	248.09040000000005	343.03666666666663
34	33	22	GA 0	7.3673	88.73166666666667	257.77970000000005	353.24333333333334
35	51	22	GA 0	5.401000000000001	65.37	211.8878	289.4383333333334
36	36	22	GA 0	6.2292000000000005	75.00666666666667	242.178	333.87666666666667
37	41	22	GA 0	7.8073999999999995	94.01833333333333	273.0208	381.9966666666667
0	54	22	GA 1	6.8138000000000005	82.06000000000002	255.00090000000003	351.81833333333327
1	58	22	GA 1	5.818199999999999	69.925	208.86729999999994	279.73333333333335
2	63	22	GA 1	4.4621	54.00499999999999	211.93580000000003	298.2516666666666
3	42	22	GA 1	5.7899	69.98666666666666	251.06310000000002	341.7733333333334
4	62	22	GA 1	7.285100000000001	87.83333333333334	241.16550000000004	352.825
5	40	22	GA 1	7.879700000000001	94.75333333333333	256.37249999999995	347.33666666666664
6	38	22	GA 1	6.299199999999999	75.88333333333333	216.8668	300.9266666666667
7	26	22	GA 1	7.4341	89.82	258.19	356.22833333333335
8	55	22	GA 1	3.4607	41.92333333333333	154.4907	212.96
9	47	22	GA 1	7.2162999999999995	86.85166666666666	243.5333	333.60666666666674
10	24	22	GA 1	7.034900000000001	84.88333333333333	231.3292	319.46
11	57	22	GA 1	7.520099999999999	90.70499999999998	262.9938	367.4933333333333
12	23	22	GA 1	6.8946999999999985	83.07	268.9317	384.88500000000005
13	60	22	GA 1	5.471	65.93	216.36569999999995	303.035
14	61	22	GA 1	7.137100000000001	86.04499999999999	226.18169999999998	326.81166666666667
15	44	22	GA 1	5.8179	70.44833333333332	266.4484	358.43666666666667
16	50	22	GA 1	6.2733	75.82000000000001	245.36249999999998	338.46500000000003
17	29	22	GA 1	6.1925	74.545	213.3501	303.89500000000004
18	49	22	GA 1	8.946999999999997	107.87000000000002	292.9857	394.33
19	53	22	GA 1	7.016900000000001	85.00999999999999	226.00510000000003	312.5933333333333
20	48	22	GA 1	5.947	71.89833333333333	255.1932	339.0333333333334
21	34	22	GA 1	4.9007000000000005	59.26333333333333	204.43030000000002	270.2766666666667
22	45	22	GA 1	5.4033	65.13166666666666	230.58510000000004	317.92833333333334
23	32	22	GA 1	5.170299999999999	62.32166666666667	237.91409999999996	331.9533333333334
24	56	22	GA 1	6.565499999999999	79.005	208.54620000000003	295.90999999999997
25	25	22	GA 1	3.6978000000000004	44.45499999999999	149.74089999999998	205.23833333333334
26	59	22	GA 1	7.225800000000001	87.12499999999999	232.4777	319.76499999999993
27	43	22	GA 1	7.5642	91.54500000000002	249.1896	340.5766666666666
28	31	22	GA 1	5.4169	65.35666666666668	222.05650000000003	304.1066666666667
29	35	22	GA 1	5.9473	71.50333333333333	252.75249999999997	347.9066666666667
30	27	22	GA 1	6.551900000000001	78.74833333333332	216.71679999999998	310.5266666666667
31	46	22	GA 1	8.091099999999997	97.55166666666669	255.50709999999998	341.7966666666666
32	52	22	GA 1	6.2382	75.34166666666667	237.8958	334.5816666666667
33	28	22	GA 1	7.717300000000001	92.93833333333333	251.52100000000002	353.77500000000003
34	33	22	GA 1	9.403	113.49333333333334	258.2254	357.7216666666667
35	51	22	GA 1	5.6497	68.42333333333335	207.2776	290.0616666666667
36	36	22	GA 1	6.033499999999999	72.70166666666667	244.64949999999996	340.66499999999996
37	41	22	GA 1	7.586600000000001	91.42	271.4952	375.235
0	63	23	GA 1	7.3905	88.94999999999999	239.96620000000001	318.6600000000001
1	54	23	GA 1	6.9914	84.245	233.6498	318.0133333333333
2	58	23	GA 1	4.7753000000000005	57.72166666666666	181.65290000000002	251.36833333333334
3	42	23	GA 1	6.0992999999999995	73.61333333333333	231.13289999999998	319.8016666666666
4	62	23	GA 1	7.126799999999999	85.81	207.58080000000004	286.8966666666667
5	40	23	GA 1	5.496199999999999	66.345	229.0482	319.815
6	38	23	GA 1	6.466300000000001	77.895	254.36720000000003	347.7366666666667
7	26	23	GA 1	8.7624	105.51833333333335	231.8876	313.33000000000004
8	55	23	GA 1	7.3684	88.94333333333333	265.21329999999995	366.87166666666667
9	47	23	GA 1	7.2401	87.19833333333334	218.93890000000002	303.4716666666667
10	24	23	GA 1	7.212700000000002	86.74333333333333	264.2666	360.43
11	57	23	GA 1	8.6649	104.46666666666664	242.0873	331.65
12	23	23	GA 1	8.612400000000001	103.87166666666667	284.3567	400.4433333333334
13	60	23	GA 1	7.9478	95.82499999999999	256.361	357.41
14	61	23	GA 1	10.178400000000002	122.62499999999999	271.6117	372.4983333333333
15	44	23	GA 1	7.292800000000001	87.99666666666667	239.3534	330.50333333333333
16	50	23	GA 1	7.232499999999999	87.34833333333331	247.5617	351.72166666666664
17	29	23	GA 1	6.0495	72.905	218.40699999999995	310.9583333333333
18	49	23	GA 1	5.6358999999999995	68.11	228.97220000000002	301.9166666666667
19	53	23	GA 1	6.9378	83.44333333333334	251.85410000000002	336.92833333333334
20	48	23	GA 1	7.5013000000000005	90.36666666666667	272.7282	369.6666666666667
21	34	23	GA 1	3.0151000000000003	36.24166666666667	118.54870000000001	162.32500000000002
22	45	23	GA 1	5.452099999999999	65.73666666666666	233.16559999999998	306.11833333333334
23	32	23	GA 1	4.8699	58.515	239.03889999999998	322.96000000000004
24	56	23	GA 1	6.405800000000001	77.20166666666665	237.4164	328.1983333333334
25	25	23	GA 1	5.299199999999999	63.859999999999985	231.9057	325.4666666666667
26	59	23	GA 1	6.311099999999999	76.05666666666666	252.7062	345.9733333333333
27	43	23	GA 1	7.2193	87.04833333333333	239.3948	335.41999999999996
28	31	23	GA 1	6.3791	77.05499999999999	239.44140000000002	329.1783333333333
29	35	23	GA 1	6.114300000000002	73.62833333333333	238.19619999999998	311.57
30	27	23	GA 1	8.303999999999998	99.96333333333332	238.2234	342.5066666666666
31	46	23	GA 1	7.3511	88.53333333333333	253.72879999999998	354.72666666666663
32	52	23	GA 1	6.022100000000001	72.625	224.8539	314.6499999999999
33	28	23	GA 1	7.949199999999999	95.95	276.10939999999994	380.9316666666667
34	33	23	GA 1	7.183199999999999	86.59666666666665	234.69770000000003	322.5083333333333
35	51	23	GA 1	6.5625	79.15	221.22469999999998	299.27666666666664
36	36	23	GA 1	6.5248	78.91	224.9357	308.0333333333333
37	41	23	GA 1	7.5485	91.12666666666667	253.04579999999996	339.68833333333333
0	54	29	GA 2	7.8096	94.07833333333335	250.0129	340.6349999999999
1	58	29	GA 2	7.204	87.03833333333333	279.0391	384.77333333333337
2	63	29	GA 2	5.8366999999999996	70.445	218.00480000000002	293.07166666666666
3	42	29	GA 2	6.9193999999999996	83.405	272.89939999999996	379.93666666666667
4	62	29	GA 2	8.590799999999998	103.62333333333333	264.9999	356.3683333333333
5	40	29	GA 2	8.5478	103.22500000000002	277.55479999999994	395.36
6	38	29	GA 2	6.1965	74.61166666666665	249.0181	339.54166666666663
7	26	29	GA 2	6.379999999999999	76.98666666666665	246.0617	329.985
8	47	29	GA 2	6.3918	77.37	279.52529999999996	385.6333333333333
9	55	29	GA 2	6.103400000000001	73.40166666666666	205.59290000000001	274.5116666666667
10	24	29	GA 2	5.0602	61.08833333333333	184.07759999999996	245.14333333333337
11	57	29	GA 2	5.8935	71.31833333333333	229.90109999999999	323.0066666666666
12	23	29	GA 2	8.4196	101.63166666666667	256.2845	355.9066666666667
13	60	29	GA 2	6.9936	84.34999999999998	246.9876	350.5016666666667
14	61	29	GA 2	7.550400000000001	91.05	275.6528	393.0783333333334
15	44	29	GA 2	10.832899999999999	130.41000000000003	266.09169999999995	365.6049999999999
16	50	29	GA 2	6.704099999999999	80.74499999999999	252.2863	353.1633333333334
17	29	29	GA 2	3.9379	47.555	146.7439	203.95833333333331
18	49	29	GA 2	7.0947000000000005	85.64166666666667	258.6922	359.48666666666657
19	53	29	GA 2	6.810899999999999	81.825	243.7595	329.7583333333333
20	48	29	GA 2	7.6168	91.82666666666668	264.5646	361.2083333333333
21	34	29	GA 2	7.2487	87.38499999999999	275.9807	382.225
22	45	29	GA 2	6.7585999999999995	81.44	242.8571	341.7183333333333
23	32	29	GA 2	7.214500000000001	87.09833333333333	252.3437	349.31
24	56	29	GA 2	7.6416	91.93166666666667	293.55480000000006	404.3416666666667
25	25	29	GA 2	7.055700000000001	85.03333333333332	269.3402	367.7166666666667
26	59	29	GA 2	7.846100000000001	94.66666666666669	267.0408	361.875
27	31	29	GA 2	7.2926	87.92166666666665	211.5315	291.0416666666667
28	43	29	GA 2	6.4753	77.80833333333334	298.4425	401.54
29	35	29	GA 2	8.201199999999998	98.90833333333333	262.2845	369.03333333333336
30	27	29	GA 2	6.709899999999999	81.09333333333333	269.75	362.58500000000004
31	46	29	GA 2	6.3356	76.37	249.5354	341.1666666666667
32	52	29	GA 2	7.947	95.68333333333332	287.5754999999999	393.9783333333333
33	28	29	GA 2	6.8252999999999995	82.22333333333331	269.567	370.38500000000005
34	33	29	GA 2	7.8437	94.58833333333334	254.86659999999998	353.36666666666656
35	51	29	GA 2	7.308	88.24666666666666	239.9606	331.625
36	36	29	GA 2	7.846500000000001	94.45500000000001	250.598	336.38666666666666
37	41	29	GA 2	7.898600000000001	94.97833333333334	261.3169	366.20000000000005
0	54	28	GA 2	6.706899999999999	80.60333333333332	282.87780000000004	385.8433333333333
1	58	28	GA 2	6.0996	73.37166666666668	231.964	311.99333333333334
2	63	28	GA 2	4.480700000000001	54.03166666666666	138.5173	199.70833333333334
3	42	28	GA 2	6.4431	77.75500000000001	260.4675	362.3616666666666
4	62	28	GA 2	6.271799999999999	75.56166666666665	225.5942	307.22833333333335
5	40	28	GA 2	5.632900000000001	67.84166666666667	215.68	300.38
6	38	28	GA 2	5.226100000000001	63.095	212.6803	297.7916666666667
7	26	28	GA 2	3.6754	44.385000000000005	158.491	215.50333333333336
8	47	28	GA 2	6.310099999999999	76.16166666666666	263.8454	360.1566666666667
9	55	28	GA 2	6.7255	81.07833333333335	227.7709	314.86333333333334
10	24	28	GA 2	7.4795	90.21999999999998	266.1021	377.36833333333334
11	57	28	GA 2	8.0169	96.51499999999999	275.0733	370.1933333333333
12	23	28	GA 2	6.2325	75.39333333333335	235.46569999999994	326.2816666666666
13	60	28	GA 2	5.914	71.32166666666669	227.93280000000001	306.97833333333324
14	61	28	GA 2	5.319199999999999	63.98666666666667	235.6647	320.7266666666667
15	44	28	GA 2	7.9106000000000005	95.46	273.895	373.04333333333335
16	50	28	GA 2	6.860099999999999	82.85166666666666	247.4743	335.7933333333334
17	29	28	GA 2	5.8997	71.10499999999999	247.55870000000002	344.355
18	49	28	GA 2	6.3801	76.85333333333332	272.8849	352.34833333333336
19	53	28	GA 2	7.039600000000001	84.92166666666667	266.936	368.2816666666666
20	48	28	GA 2	7.535900000000001	90.85333333333332	272.8782999999999	377.94500000000005
21	34	28	GA 2	5.702400000000001	68.84166666666667	233.6815	303.58333333333337
22	45	28	GA 2	6.668900000000001	80.33833333333332	271.5607	378.33833333333325
23	32	28	GA 2	4.6481	56.065000000000005	187.803	256.6983333333333
24	56	28	GA 2	6.834	82.31500000000001	241.9868	339.69499999999994
25	25	28	GA 2	5.686999999999999	68.43666666666667	246.41459999999998	330.01
26	59	28	GA 2	8.149000000000001	98.215	249.07840000000007	345.7066666666667
27	43	28	GA 2	5.9437	71.64333333333335	275.3322	372.5933333333333
28	31	28	GA 2	5.8082	70.035	245.2498	331.9483333333334
29	35	28	GA 2	6.623199999999998	79.70833333333333	291.6501	402.82
30	27	28	GA 2	7.3927	89.22666666666666	262.14279999999997	356.90166666666664
31	46	28	GA 2	6.5386	78.92333333333335	240.17049999999998	322.4816666666666
32	52	28	GA 2	5.523899999999999	66.55833333333334	230.6997	311.88166666666666
33	28	28	GA 2	6.6701999999999995	80.17333333333332	259.9117	349.46999999999997
34	33	28	GA 2	8.0515	97.11833333333334	248.78719999999998	338.82500000000005
35	51	28	GA 2	6.508400000000001	78.30999999999999	237.4875	318.4233333333333
36	36	28	GA 2	7.6481	91.90166666666667	253.6532	342.1166666666666
37	41	28	GA 2	5.5595	67.00999999999999	225.7915	305.7833333333333
0	58	30	GA 0	6.6705	80.18166666666666	250.6012	355.925
1	54	30	GA 0	7.0710999999999995	85.37500000000001	265.7915	371.295
2	63	30	GA 0	2.3869000000000002	28.781666666666663	91.8939	118.12333333333333
3	42	30	GA 0	6.8023	81.97	307.5915	429.8716666666667
4	62	30	GA 0	5.7757000000000005	69.83833333333334	248.429	342.8183333333333
5	40	30	GA 0	6.807100000000001	82.26166666666666	258.19539999999995	354.9166666666667
6	38	30	GA 0	6.522399999999999	78.43833333333332	248.188	340.71833333333336
7	26	30	GA 0	5.256100000000001	63.346666666666664	157.41040000000004	215.725
8	47	30	GA 0	6.7697	81.58833333333334	265.41089999999997	362.4883333333333
9	55	30	GA 0	8.5805	103.585	284.2604	385.8416666666667
10	24	30	GA 0	5.536	67.02	239.39230000000003	324.96000000000004
11	57	30	GA 0	8.092299999999998	97.63333333333333	266.23310000000004	356.09666666666664
12	23	30	GA 0	6.1832	74.88666666666667	240.63819999999998	347.85833333333335
13	60	30	GA 0	6.759599999999999	81.53999999999998	253.7459	345.27000000000004
14	61	30	GA 0	7.1694	86.55333333333333	229.30900000000003	322.81499999999994
15	44	30	GA 0	6.1972000000000005	74.94666666666666	262.14	354.9
16	50	30	GA 0	6.192000000000001	74.73833333333334	235.65640000000002	329.3566666666667
17	29	30	GA 0	7.2712	87.72166666666666	250.70390000000006	349.94833333333327
18	49	30	GA 0	6.493600000000001	78.31666666666665	259.3087	349.0266666666666
19	53	30	GA 0	5.5237	66.51166666666666	200.4121	271.94333333333327
20	48	30	GA 0	6.0039	72.51333333333335	277.16450000000003	376.4700000000001
21	34	30	GA 0	6.5751	78.96166666666667	228.7471	310.9
22	45	30	GA 0	6.519	78.38833333333334	262.8995	355.27166666666665
23	32	30	GA 0	6.3176	76.00333333333333	259.5874	344.9133333333333
24	56	30	GA 0	6.9609	83.855	197.4771	279.85833333333335
25	25	30	GA 0	5.6689	68.34666666666666	161.43399999999997	226.31
26	59	30	GA 0	6.2043	74.89333333333335	222.75179999999997	301.3883333333334
27	31	30	GA 0	5.816199999999999	70.50666666666666	256.2658	344.33000000000004
28	43	30	GA 0	5.3351999999999995	64.37833333333334	192.89980000000003	260.9583333333333
29	35	30	GA 0	6.146799999999999	74.23	254.9066	363.99333333333334
30	27	30	GA 0	6.2578	75.46833333333333	255.2198	344.40833333333336
31	46	30	GA 0	6.8745	82.68666666666667	262.40819999999997	349.8533333333334
32	52	30	GA 0	7.0108	84.40833333333335	271.3745	386.03333333333336
33	28	30	GA 0	6.6982	80.81666666666666	265.4804	356.17
34	33	30	GA 0	4.8512	58.41333333333333	193.3413	275.675
35	51	30	GA 0	7.618200000000001	91.71666666666667	266.2962	374.1433333333334
36	36	30	GA 0	5.4401	65.68666666666665	255.2347	348.56833333333327
37	41	30	GA 0	5.7032	68.71833333333333	255.1478	342.9183333333333
0	54	31	GA 0	6.2356	75.135	257.27340000000004	352.56166666666667
1	58	31	GA 0	8.3549	100.77666666666666	268.4758	380.545
2	63	31	GA 0	8.5838	103.32666666666667	273.86910000000006	378.91
3	42	31	GA 0	6.495500000000002	78.49833333333332	260.7046	347.53666666666663
4	62	31	GA 0	7.251600000000002	87.3616666666667	284.5367	392.8683333333332
5	40	31	GA 0	6.3789	76.85499999999999	232.00190000000003	321.7733333333334
6	38	31	GA 0	6.924099999999999	83.61333333333333	239.48489999999998	334.1416666666667
7	26	31	GA 0	8.566400000000002	103.13000000000001	288.0563000000001	403.3683333333333
8	47	31	GA 0	6.2404	75.335	263.7622	368.01
9	55	31	GA 0	6.9865	84.16666666666667	239.6116	336.405
10	24	31	GA 0	7.3184	88.39500000000001	256.6164	358.69666666666666
11	57	31	GA 0	6.640499999999999	80.055	234.928	323.9816666666667
12	23	31	GA 0	5.7714	69.505	213.7518	312.52333333333337
13	60	31	GA 0	7.4038	89.52833333333332	289.7379	393.13500000000005
14	61	31	GA 0	7.147500000000001	86.37666666666667	269.8257	378.43666666666667
15	44	31	GA 0	4.717199999999999	56.90500000000001	208.2954	289.0483333333334
16	50	31	GA 0	5.722499999999998	69.05166666666666	249.61360000000002	342.16666666666674
17	29	31	GA 0	5.6439	67.99499999999999	214.2326	293.0166666666667
18	30	31	GA 0	6.8607000000000005	82.83666666666667	263.779	366.91666666666674
19	49	31	GA 0	6.987399999999999	84.29500000000002	270.73479999999995	370.0116666666666
20	53	31	GA 0	5.972900000000001	71.78333333333335	231.42750000000004	312.37666666666667
21	48	31	GA 0	5.7062	68.89500000000001	268.4803	365.64666666666665
22	34	31	GA 0	8.2938	99.98333333333333	287.5006	401.65666666666664
23	45	31	GA 0	6.1994	74.62833333333332	219.06099999999998	312.13166666666666
24	32	31	GA 0	6.3340000000000005	76.54833333333333	243.81120000000004	343.09499999999997
25	56	31	GA 0	9.430600000000002	113.67666666666666	271.2017	377.5333333333334
26	25	31	GA 0	8.8169	106.14	284.94350000000003	403.7266666666665
27	59	31	GA 0	8.0005	96.31833333333334	276.7362999999999	372.62000000000006
28	43	31	GA 0	7.253299999999999	87.63833333333332	267.3103	380.46666666666675
29	31	31	GA 0	7.232800000000001	87.12166666666667	275.9535000000001	384.8233333333333
30	35	31	GA 0	6.8267999999999995	82.515	251.9214	355.90166666666664
31	27	31	GA 0	7.1423	86.075	247.8705	343.3416666666667
32	46	31	GA 0	4.8456	58.30666666666667	213.00370000000004	280.9083333333333
33	52	31	GA 0	8.591300000000002	103.57666666666667	263.95340000000004	372.01666666666665
34	28	31	GA 0	4.551300000000001	55.071666666666665	223.71420000000003	308.42999999999995
35	33	31	GA 0	6.1182	73.82166666666664	264.8431	356.17
36	51	31	GA 0	6.659199999999999	80.38333333333334	252.3667	355.02166666666665
37	36	31	GA 0	7.0445	85.06333333333333	253.40239999999997	351.14333333333326
38	41	31	GA 0	5.9414	71.58	247.02410000000003	356.295
0	54	25	DOOR-TO-DOOR	0.0	0.0	205.84459999999999	285.72333333333336
1	58	25	DOOR-TO-DOOR	0.0	0.0	172.9035	228.16666666666669
2	63	25	DOOR-TO-DOOR	0.0	0.0	27.6679	38.73
3	42	25	DOOR-TO-DOOR	0.0	0.0	247.65440000000004	326.85
4	62	25	DOOR-TO-DOOR	0.0	0.0	223.40619999999998	307.54166666666674
5	40	25	DOOR-TO-DOOR	0.0	0.0	220.42859999999996	288.7183333333333
6	38	25	DOOR-TO-DOOR	0.0	0.0	186.78859999999997	250.86499999999998
7	26	25	DOOR-TO-DOOR	0.0	0.0	178.8213	232.97666666666663
8	55	25	DOOR-TO-DOOR	0.0	0.0	224.8229	285.2466666666667
9	47	25	DOOR-TO-DOOR	0.0	0.0	206.5579	276.23333333333335
10	24	25	DOOR-TO-DOOR	0.0	0.0	194.7822	266.245
11	57	25	DOOR-TO-DOOR	0.0	0.0	218.30710000000002	307.345
12	23	25	DOOR-TO-DOOR	0.0	0.0	78.39800000000001	96.45166666666665
13	60	25	DOOR-TO-DOOR	0.0	0.0	151.49759999999998	191.0916666666667
14	61	25	DOOR-TO-DOOR	0.0	0.0	215.0823	284.955
15	44	25	DOOR-TO-DOOR	0.0	0.0	201.4626	279.66333333333336
16	50	25	DOOR-TO-DOOR	0.0	0.0	272.7969999999999	365.35833333333335
17	29	25	DOOR-TO-DOOR	0.0	0.0	178.03279999999998	242.86833333333334
18	49	25	DOOR-TO-DOOR	0.0	0.0	240.533	331.85333333333335
19	53	25	DOOR-TO-DOOR	0.0	0.0	235.73090000000002	319.94
20	48	25	DOOR-TO-DOOR	0.0	0.0	215.5545	299.1383333333333
21	34	25	DOOR-TO-DOOR	0.0	0.0	198.4193	271.5633333333334
22	45	25	DOOR-TO-DOOR	0.0	0.0	268.24609999999996	348.8233333333333
23	32	25	DOOR-TO-DOOR	0.0	0.0	215.2356	294.2316666666667
24	56	25	DOOR-TO-DOOR	0.0	0.0	218.5344	284.8283333333333
25	25	25	DOOR-TO-DOOR	0.0	0.0	216.2083	294.155
26	59	25	DOOR-TO-DOOR	0.0	0.0	211.90639999999996	276.93999999999994
27	43	25	DOOR-TO-DOOR	0.0	0.0	207.3563	278.0516666666666
28	31	25	DOOR-TO-DOOR	0.0	0.0	195.6242	261.0733333333333
29	35	25	DOOR-TO-DOOR	0.0	0.0	236.9988	312.2733333333333
30	27	25	DOOR-TO-DOOR	0.0	0.0	232.428	311.08333333333337
31	46	25	DOOR-TO-DOOR	0.0	0.0	201.7339	278.1050000000001
32	52	25	DOOR-TO-DOOR	0.0	0.0	249.09	330.8383333333333
33	28	25	DOOR-TO-DOOR	0.0	0.0	202.72269999999997	270.49
34	33	25	DOOR-TO-DOOR	0.0	0.0	194.56470000000002	261.60333333333335
35	51	25	DOOR-TO-DOOR	0.0	0.0	204.12730000000002	279.1616666666667
36	36	25	DOOR-TO-DOOR	0.0	0.0	197.46339999999998	257.805
37	41	25	DOOR-TO-DOOR	0.0	0.0	175.5914	234.82666666666668
0	54	31	GA 1	7.509600000000001	90.68499999999999	261.1792	356.95
1	58	31	GA 1	8.450099999999999	101.84500000000001	267.60919999999993	378.57833333333326
2	63	31	GA 1	9.4015	113.52166666666666	274.61229999999995	375.63166666666666
3	42	31	GA 1	7.324000000000002	88.23666666666666	259.7151	343.7250000000001
4	62	31	GA 1	8.488900000000001	102.16833333333334	279.16170000000005	390.13166666666666
5	40	31	GA 1	7.9881	96.26	223.60449999999994	315.46999999999997
6	38	31	GA 1	6.327500000000001	76.32833333333335	240.84789999999998	334.99999999999994
7	26	31	GA 1	8.5689	103.27833333333332	283.94930000000005	396.4533333333334
8	47	31	GA 1	7.648899999999999	92.2	260.45059999999995	364.68
9	55	31	GA 1	6.975499999999999	84.06166666666667	239.9818	331.795
10	24	31	GA 1	6.119800000000001	73.74333333333334	264.57910000000004	367.88666666666666
